regime,task_id,ratio,context_length,H_seq_full,H_seq_comp,IG_seq,KL_seq,KL_seq_se,confidence_full,confidence_comp,score_full,score_comp,delta_score
sampled,3,0.5,8007,11.075373649597168,40.93330383300781,29.857930183410645,5.516394138336182,0.9895057492544532,0.4583285024775402,0.3587860450605264,1.0,0.0,-1.0
sampled,3,0.75,8007,11.075373649597168,33.247615814208984,22.172242164611816,7.333673477172852,1.1913467582482742,0.4583285024775402,0.4107431006753807,1.0,0.0,-1.0
sampled,3,0.95,8007,11.075373649597168,49.42184066772461,38.34646701812744,14.792765617370604,1.3817791645802049,0.4583285024775402,0.3938051216880917,1.0,0.0,-1.0
sampled,4,0.25,7155,14.332975387573242,28.38413429260254,14.051158905029297,5.238837242126465,1.4801732266061696,0.3428140855297182,0.2946369614675719,0.0,0.0,0.0
sampled,4,0.5,7155,14.332975387573242,27.416053771972656,13.083078384399414,5.53441047668457,1.862927934269399,0.3428140855297182,0.3304096779611891,0.0,0.0,0.0
sampled,4,0.75,7155,14.332975387573242,35.6357421875,21.302766799926758,6.9474921226501465,1.808420871192124,0.3428140855297182,0.3332738702802751,0.0,0.0,0.0
sampled,4,0.95,7155,14.332975387573242,52.20648193359375,37.87350654602051,28.42994499206543,2.2439141598635044,0.3428140855297182,0.2964272419049881,0.0,0.0,0.0
sampled,5,0.25,11097,20.63731384277344,11.088751792907717,-9.548562049865724,5.270223140716553,1.127658703243573,0.348220763846804,0.5380252525170629,1.0,1.0,0.0
sampled,5,0.5,11097,20.63731384277344,15.655309677124023,-4.982004165649418,6.410824298858643,1.289131804481672,0.348220763846804,0.5225632630747273,1.0,1.0,0.0
sampled,5,0.75,11097,20.63731384277344,12.41812801361084,-8.219185829162601,9.31083869934082,1.6878517970973763,0.348220763846804,0.5168041513965531,1.0,1.0,0.0
sampled,5,0.95,11097,20.63731384277344,47.24553680419922,26.608222961425778,13.448772430419922,2.3442755921089597,0.348220763846804,0.3889541371218679,1.0,1.0,0.0
sampled,6,0.25,2800,13.441243171691896,31.765609741210938,18.324366569519043,4.001978397369385,0.8696388582477292,0.5100858260193257,0.3751867322578661,1.0,1.0,0.0
sampled,6,0.5,2800,13.441243171691896,44.50105285644531,31.059809684753418,6.686716079711914,1.139171671508719,0.5100858260193257,0.2980220176567207,1.0,1.0,0.0
sampled,6,0.75,2800,13.441243171691896,52.44742965698242,39.00618648529053,20.94650077819824,2.3830066519263013,0.5100858260193257,0.2916118039277348,1.0,0.0,-1.0
sampled,6,0.95,2800,13.441243171691896,67.3156509399414,53.87440776824951,38.00581741333008,2.660334520458317,0.5100858260193257,0.3294221050711529,1.0,0.0,-1.0
sampled,7,0.25,5939,7.241024494171143,16.733436584472656,9.492412090301514,4.62550163269043,0.775902032429496,0.5280513083296071,0.4074916419587556,0.0,1.0,1.0
sampled,7,0.5,5939,7.241024494171143,8.288688659667969,1.0476641654968262,4.284063816070557,0.8032271620789272,0.5280513083296071,0.5274050885429725,0.0,1.0,1.0
sampled,7,0.75,5939,7.241024494171143,16.841360092163086,9.600335597991943,3.864723920822144,0.7676204912369747,0.5280513083296071,0.4558606660293721,0.0,0.0,0.0
sampled,7,0.95,5939,7.241024494171143,31.108821868896484,23.867797374725342,29.136381149291992,1.2214350305831034,0.5280513083296071,0.4200518824951927,0.0,0.0,0.0
sampled,8,0.25,6335,17.34363555908203,33.304649353027344,15.961013793945312,3.2062671184539795,0.9233354179643404,0.2439000399411631,0.2793148451690035,0.0,0.0,0.0
sampled,8,0.5,6335,17.34363555908203,19.831966400146484,2.488330841064453,3.909034967422485,1.2501376267009003,0.2439000399411631,0.3507262159542053,0.0,0.0,0.0
sampled,8,0.75,6335,17.34363555908203,16.138010025024414,-1.2056255340576172,4.958059310913086,1.7076790997476206,0.2439000399411631,0.3825109479820037,0.0,0.0,0.0
sampled,8,0.95,6335,17.34363555908203,54.04985046386719,36.706214904785156,9.334102630615234,2.003219530847663,0.2439000399411631,0.221837978226126,0.0,0.0,0.0
sampled,9,0.25,3485,16.9716796875,42.29583358764648,25.324153900146477,5.810347557067871,0.8403554945246293,0.4346842321996805,0.4407069933138951,1.0,1.0,0.0
sampled,9,0.5,3485,16.9716796875,34.92855453491211,17.95687484741211,6.357344627380371,0.9598018727892572,0.4346842321996805,0.4663682353450659,1.0,1.0,0.0
sampled,9,0.75,3485,16.9716796875,49.50787353515625,32.53619384765625,8.278395652770996,1.2378931519183738,0.4346842321996805,0.4247758201332556,1.0,1.0,0.0
sampled,9,0.95,3485,16.9716796875,71.21585083007812,54.244171142578125,35.30712890625,1.4801125066110896,0.4346842321996805,0.4189569526190425,1.0,0.0,-1.0
sampled,10,0.25,7178,10.581923484802246,14.645308494567873,4.063385009765627,2.0930135250091557,0.5004228901641532,0.3838322441705384,0.4496349490608689,1.0,0.0,-1.0
sampled,10,0.5,7178,10.581923484802246,18.091259002685547,7.509335517883301,2.195746660232544,0.5060946002327683,0.3838322441705384,0.3799995253613358,1.0,0.0,-1.0
sampled,10,0.75,7178,10.581923484802246,17.861759185791016,7.2798357009887695,5.377777099609375,0.6214372330486327,0.3838322441705384,0.446621628689006,1.0,0.0,-1.0
sampled,10,0.95,7178,10.581923484802246,27.57845115661621,16.996527671813965,9.030196189880373,1.454491544938256,0.3838322441705384,0.4810181997896511,1.0,0.0,-1.0
sampled,11,0.25,7099,10.134719848632812,4.276808261871338,-5.857911586761475,3.2157278060913086,1.408879702672149,0.4289702316236494,0.6364184270353392,1.0,0.0,-1.0
sampled,11,0.5,7099,10.134719848632812,17.699176788330078,7.564456939697266,3.639324188232422,1.388378957767329,0.4289702316236494,0.4667339354524698,1.0,0.0,-1.0
sampled,11,0.75,7099,10.134719848632812,23.09694480895996,12.962224960327148,4.867493629455566,1.3915943119328658,0.4289702316236494,0.4645238046211849,1.0,0.0,-1.0
sampled,11,0.95,7099,10.134719848632812,30.46406364440918,20.329343795776367,13.570076942443848,2.2296037344111173,0.4289702316236494,0.5281717462948441,1.0,0.0,-1.0
sampled,12,0.25,6651,5.215410232543945,4.6043853759765625,-0.6110248565673828,1.1946475505828855,0.6285249717685994,0.5992680360522271,0.6683326121158029,1.0,1.0,0.0
sampled,12,0.5,6651,5.215410232543945,13.504444122314451,8.289033889770506,2.376692533493042,0.7658766975066491,0.5992680360522271,0.4762916797387884,1.0,1.0,0.0
sampled,12,0.75,6651,5.215410232543945,28.60703468322754,23.391624450683594,3.621369600296021,0.9378562962272242,0.5992680360522271,0.2782367428246617,1.0,1.0,0.0
sampled,12,0.95,6651,5.215410232543945,61.37699890136719,56.16158866882324,10.376959800720217,1.4771545192134818,0.5992680360522271,0.3192453410176338,1.0,0.0,-1.0
sampled,13,0.25,10344,9.774795532226562,13.17200756072998,3.397212028503418,4.481658935546875,2.043429306954251,0.4589663395854392,0.4742946724239955,1.0,1.0,0.0
sampled,13,0.5,10344,9.774795532226562,26.823753356933597,17.048957824707035,5.2694501876831055,2.132811569940273,0.4589663395854392,0.2793675541752741,1.0,1.0,0.0
sampled,13,0.75,10344,9.774795532226562,17.41452407836914,7.639728546142578,6.262587547302246,2.263685457519648,0.4589663395854392,0.3830746853885391,1.0,1.0,0.0
sampled,13,0.95,10344,9.774795532226562,37.5047607421875,27.729965209960938,10.03589916229248,2.439266562371708,0.4589663395854392,0.3665138735318544,1.0,0.0,-1.0
sampled,14,0.25,7182,14.555830001831056,22.90964698791504,8.353816986083983,3.672959566116333,0.7560462361885567,0.3495977036582397,0.419498323032761,1.0,1.0,0.0
sampled,14,0.5,7182,14.555830001831056,19.55978202819824,5.003952026367182,4.928455829620361,1.098614739434678,0.3495977036582397,0.3925775319028641,1.0,1.0,0.0
sampled,14,0.75,7182,14.555830001831056,27.305450439453125,12.749620437622069,5.572976112365723,1.225888424449476,0.3495977036582397,0.3510486231931589,1.0,1.0,0.0
sampled,14,0.95,7182,14.555830001831056,51.07295608520508,36.51712608337402,11.76937484741211,1.118984091365251,0.3495977036582397,0.3795265493322535,1.0,0.0,-1.0
sampled,15,0.25,5826,9.939863204956056,3.8451762199401855,-6.094686985015871,1.1994725465774536,0.528269514367023,0.3830535245999416,0.6265092243862501,1.0,1.0,0.0
sampled,15,0.5,5826,9.939863204956056,9.57219123840332,-0.36767196655273615,1.888564229011536,0.7553474526136444,0.3830535245999416,0.4752914638841278,1.0,1.0,0.0
sampled,15,0.75,5826,9.939863204956056,12.165084838867188,2.225221633911131,2.233779191970825,0.8455958090830792,0.3830535245999416,0.4633091258121758,1.0,1.0,0.0
sampled,15,0.95,5826,9.939863204956056,44.07364654541016,34.13378334045411,5.707322120666504,1.04570009717763,0.3830535245999416,0.3449197889633767,1.0,1.0,0.0
sampled,16,0.25,6144,17.047475814819336,32.72621536254883,15.678739547729492,3.281041145324707,0.9892550939313584,0.2875217431595343,0.3609371697306732,0.0,0.0,0.0
sampled,16,0.5,6144,17.047475814819336,38.3310546875,21.283578872680664,4.988913059234619,1.2391349088237429,0.2875217431595343,0.3401767637002783,0.0,0.0,0.0
sampled,16,0.75,6144,17.047475814819336,53.48772811889648,36.44025230407714,8.435985565185547,1.3738269587889562,0.2875217431595343,0.3033448277833201,0.0,0.0,0.0
sampled,16,0.95,6144,17.047475814819336,69.47771453857422,52.43023872375488,13.19090175628662,1.6241765679647584,0.2875217431595343,0.3284965511108501,0.0,0.0,0.0
sampled,17,0.25,7272,8.519560813903809,4.563283443450928,-3.956277370452881,7.536384582519531,0.5278183628115772,0.5048545289546068,0.6297509350954569,0.0,1.0,1.0
sampled,17,0.5,7272,8.519560813903809,10.58182144165039,2.062260627746582,5.164834022521973,0.568588837646666,0.5048545289546068,0.3867029565374604,0.0,0.0,0.0
sampled,17,0.75,7272,8.519560813903809,23.212963104248047,14.693402290344238,2.3906326293945312,0.5826879946182739,0.5048545289546068,0.3199730770725289,0.0,0.0,0.0
sampled,17,0.95,7272,8.519560813903809,10.750800132751465,2.2312393188476562,35.658443450927734,1.138627451427609,0.5048545289546068,0.5686234218041972,0.0,1.0,1.0
sampled,18,0.25,2075,12.212236404418944,10.151750564575195,-2.0604858398437482,2.966440916061402,0.7911852393382838,0.4540108770797418,0.4940710658246817,1.0,1.0,0.0
sampled,18,0.5,2075,12.212236404418944,33.631404876708984,21.41916847229004,8.435733795166016,2.995314843341545,0.4540108770797418,0.4005588499456237,1.0,0.0,-1.0
sampled,18,0.75,2075,12.212236404418944,31.23433494567871,19.022098541259766,13.70287036895752,3.297040132120399,0.4540108770797418,0.4011171357627251,1.0,0.0,-1.0
sampled,18,0.95,2075,12.212236404418944,53.39057540893555,41.1783390045166,35.871150970458984,3.35644021516379,0.4540108770797418,0.3431520107676155,1.0,0.0,-1.0
sampled,19,0.25,3069,3.561751127243042,4.635885715484619,1.0741345882415771,2.0374155044555664,0.4847592312670115,0.7572816649268633,0.6946650190196018,1.0,1.0,0.0
sampled,19,0.5,3069,3.561751127243042,20.03263282775879,16.470881700515747,2.9029345512390137,0.6659940028106748,0.7572816649268633,0.448562665468428,1.0,1.0,0.0
sampled,19,0.75,3069,3.561751127243042,31.28860282897949,27.726851701736447,4.776768207550049,0.8873457223823606,0.7572816649268633,0.404171847278998,1.0,1.0,0.0
sampled,19,0.95,3069,3.561751127243042,35.854248046875,32.29249691963196,28.405424118041992,0.995814605494228,0.7572816649268633,0.4408169336906989,1.0,0.0,-1.0
sampled,20,0.25,10991,8.31032657623291,13.207765579223633,4.897439002990723,1.6545987129211426,0.3057613756585427,0.4412156514712385,0.3838020923895688,0.0,0.0,0.0
sampled,20,0.5,10991,8.31032657623291,6.070775032043457,-2.239551544189453,2.172303915023804,0.4133047172936188,0.4412156514712385,0.5723055157848544,0.0,0.0,0.0
sampled,20,0.75,10991,8.31032657623291,7.86986780166626,-0.4404587745666504,2.442677974700928,0.624202066325074,0.4412156514712385,0.5971462241924023,0.0,0.0,0.0
sampled,20,0.95,10991,8.31032657623291,22.3631534576416,14.052826881408691,15.38532543182373,0.4741152705454701,0.4412156514712385,0.3645188922742797,0.0,0.0,0.0
sampled,21,0.25,3701,4.490706920623779,18.94369506835937,14.452988147735592,3.8198204040527344,0.8011569240742962,0.6963211456629834,0.4369583713706612,1.0,0.0,-1.0
sampled,21,0.5,3701,4.490706920623779,14.062417030334473,9.571710109710693,5.505638122558594,0.8801301374443955,0.6963211456629834,0.5594005703257073,1.0,0.0,-1.0
sampled,21,0.75,3701,4.490706920623779,21.70524787902832,17.21454095840454,5.254634380340576,1.0100088107791747,0.6963211456629834,0.5670515076048036,1.0,0.0,-1.0
sampled,21,0.95,3701,4.490706920623779,47.65435409545898,43.1636471748352,26.006629943847656,2.348789503933689,0.6963211456629834,0.4937130043774788,1.0,0.0,-1.0
sampled,22,0.25,4835,9.154651641845703,10.104110717773438,0.9494590759277344,1.1805334091186523,0.5473935529792635,0.5163389706068696,0.5684685080364137,1.0,1.0,0.0
sampled,22,0.5,4835,9.154651641845703,23.18894386291504,14.034292221069336,32.55046844482422,0.6831085331529729,0.5163389706068696,0.3606372292251388,1.0,0.0,-1.0
sampled,22,0.75,4835,9.154651641845703,21.39801788330078,12.243366241455078,30.910568237304688,0.9435887887454438,0.5163389706068696,0.4170592743460515,1.0,0.0,-1.0
sampled,22,0.95,4835,9.154651641845703,68.3314208984375,59.1767692565918,44.459251403808594,1.0162869687646592,0.5163389706068696,0.2990851774443666,1.0,0.0,-1.0
sampled,23,0.25,5022,2.5379748344421387,6.406075477600098,3.868100643157959,2.2140634059906006,0.7136930682830904,0.7952798475320343,0.7061058807845834,0.0,0.0,0.0
sampled,23,0.5,5022,2.5379748344421387,4.320810317993164,1.7828354835510254,2.7369418144226074,0.8549969268208202,0.7952798475320343,0.7522460677637439,0.0,0.0,0.0
sampled,23,0.75,5022,2.5379748344421387,9.46274185180664,6.924767017364502,7.345091342926025,1.2978448463191536,0.7952798475320343,0.6284344345482794,0.0,1.0,1.0
sampled,23,0.95,5022,2.5379748344421387,24.585834503173828,22.04785966873169,33.15394973754883,0.9341070601145564,0.7952798475320343,0.5035587838164178,0.0,0.0,0.0
sampled,24,0.25,2495,5.152174949645996,16.91615104675293,11.763976097106934,1.6820307970046997,0.5924866738410234,0.6516789179316567,0.4628310941547413,1.0,1.0,0.0
sampled,24,0.5,2495,5.152174949645996,25.597675323486328,20.445500373840332,2.3662898540496826,0.7089599739688703,0.6516789179316567,0.4519319548041864,1.0,1.0,0.0
sampled,24,0.75,2495,5.152174949645996,35.32017135620117,30.167996406555176,3.526336669921875,0.8516295576378163,0.6516789179316567,0.3851605616002082,1.0,1.0,0.0
sampled,24,0.95,2495,5.152174949645996,56.09270858764648,50.94053363800048,9.072417259216309,2.0541772477172127,0.6516789179316567,0.3684419470593694,1.0,1.0,0.0
sampled,25,0.25,8813,31.37247467041016,14.487699508666992,-16.884775161743168,5.126414299011231,0.944956148936598,0.2845121310747905,0.5287763955374307,0.0,0.0,0.0
sampled,25,0.5,8813,31.37247467041016,22.428834915161133,-8.943639755249027,13.038908004760742,1.2599032749409895,0.2845121310747905,0.4607041452145743,0.0,0.0,0.0
sampled,25,0.75,8813,31.37247467041016,27.138641357421875,-4.233833312988285,23.667699813842773,2.032381445698694,0.2845121310747905,0.4222733862995725,0.0,0.0,0.0
sampled,25,0.95,8813,31.37247467041016,43.91568374633789,12.54320907592773,32.52854537963867,1.6461659593499849,0.2845121310747905,0.4382642762947861,0.0,0.0,0.0
sampled,26,0.25,9978,7.635921478271484,9.434048652648926,1.7981271743774414,1.9405840635299685,0.7088305833543284,0.5687773359555192,0.5213606897013304,0.0,0.0,0.0
sampled,26,0.5,9978,7.635921478271484,13.436898231506348,5.800976753234863,2.299053192138672,0.8132243053130871,0.5687773359555192,0.5170509308695085,0.0,0.0,0.0
sampled,26,0.75,9978,7.635921478271484,13.557534217834473,5.921612739562988,2.754636764526367,0.9406626747672066,0.5687773359555192,0.4864325874474738,0.0,0.0,0.0
sampled,26,0.95,9978,7.635921478271484,40.29734802246094,32.66142654418945,6.241187572479248,1.6516450946116383,0.5687773359555192,0.4431401141367238,0.0,0.0,0.0
sampled,27,0.25,6325,12.625615119934082,14.229378700256348,1.6037635803222656,2.86965560913086,0.7230011054277213,0.3941589386460825,0.4682764545399771,1.0,1.0,0.0
sampled,27,0.5,6325,12.625615119934082,32.287498474121094,19.66188335418701,7.483389854431152,0.7472676158984195,0.3941589386460825,0.356191318010875,1.0,0.0,-1.0
sampled,27,0.75,6325,12.625615119934082,43.34747314453125,30.721858024597168,7.526418209075928,1.2489346656539988,0.3941589386460825,0.3060971833586775,1.0,0.0,-1.0
sampled,27,0.95,6325,12.625615119934082,62.26140594482422,49.63579082489014,20.475032806396484,1.640538223151504,0.3941589386460825,0.3401499408943527,1.0,0.0,-1.0
sampled,28,0.25,5332,19.147071838378903,23.49672508239746,4.349653244018558,5.593610763549805,1.0423005232942055,0.4161951495165708,0.3690816555683386,0.0,0.0,0.0
sampled,28,0.5,5332,19.147071838378903,39.80634689331055,20.659275054931644,9.078612327575684,1.351713153182408,0.4161951495165708,0.3185637171555729,0.0,0.0,0.0
sampled,28,0.75,5332,19.147071838378903,39.00261306762695,19.85554122924805,14.306058883666992,2.0893219266741183,0.4161951495165708,0.4056133637027758,0.0,0.0,0.0
sampled,28,0.95,5332,19.147071838378903,61.35773849487305,42.21066665649414,28.99227905273437,3.041483310415999,0.4161951495165708,0.3436763718417279,0.0,0.0,0.0
sampled,29,0.25,8036,15.842992782592772,30.08219337463379,14.239200592041017,4.453878879547119,1.3504863286885245,0.4159797450926627,0.3525476886255968,1.0,1.0,0.0
sampled,29,0.5,8036,15.842992782592772,20.27050018310547,4.427507400512697,5.302424430847168,1.495027565590347,0.4159797450926627,0.3924097235788477,1.0,1.0,0.0
sampled,29,0.75,8036,15.842992782592772,24.7670841217041,8.92409133911133,7.014888286590576,1.6562855612337997,0.4159797450926627,0.4142544434181779,1.0,1.0,0.0
sampled,29,0.95,8036,15.842992782592772,48.57820510864258,32.735212326049805,11.710511207580566,1.9220522021965871,0.4159797450926627,0.3611336333155954,1.0,0.0,-1.0
sampled,30,0.25,3371,6.943767547607422,11.56333351135254,4.619565963745119,2.286394119262696,0.6288397371175166,0.5218304307855193,0.4667829453134709,1.0,1.0,0.0
sampled,30,0.5,3371,6.943767547607422,12.240863800048828,5.297096252441406,3.048720598220825,0.7947405784122877,0.5218304307855193,0.4184820854920313,1.0,1.0,0.0
sampled,30,0.75,3371,6.943767547607422,13.36540985107422,6.421642303466799,6.025901794433594,1.349060183574569,0.5218304307855193,0.4346947684514235,1.0,1.0,0.0
sampled,30,0.95,3371,6.943767547607422,31.850116729736328,24.906349182128906,20.490692138671875,1.838800294604474,0.5218304307855193,0.3895947805674087,1.0,0.0,-1.0
sampled,31,0.25,8559,29.529918670654297,20.30234146118164,-9.227577209472656,8.915098190307617,1.6314684023753627,0.2656208761968822,0.416796932895942,1.0,0.0,-1.0
sampled,31,0.5,8559,29.529918670654297,19.49699211120605,-10.032926559448246,8.401381492614746,1.7433237081131925,0.2656208761968822,0.4002755797219907,1.0,0.0,-1.0
sampled,31,0.75,8559,29.529918670654297,35.409324645996094,5.879405975341797,20.37660026550293,2.876554543205997,0.2656208761968822,0.3550109902631908,1.0,0.0,-1.0
sampled,31,0.95,8559,29.529918670654297,36.24617004394531,6.716251373291016,35.196659088134766,2.901982438815802,0.2656208761968822,0.3550092935032248,1.0,0.0,-1.0
sampled,32,0.25,3040,16.07638931274414,33.09989547729492,17.02350616455078,6.153262138366699,0.670564844965579,0.3147601159314483,0.2842658544172141,0.0,0.0,0.0
sampled,32,0.5,3040,16.07638931274414,54.1713752746582,38.09498596191406,6.282664775848389,0.7635273500551415,0.3147601159314483,0.2598202640572712,0.0,0.0,0.0
sampled,32,0.75,3040,16.07638931274414,36.04750061035156,19.971111297607422,10.019731521606444,1.2474183545505215,0.3147601159314483,0.2374870015795856,0.0,0.0,0.0
sampled,32,0.95,3040,16.07638931274414,46.62279510498047,30.546405792236328,30.55622673034668,1.4733847874651054,0.3147601159314483,0.3071882959644247,0.0,0.0,0.0
sampled,33,0.25,9619,7.7696428298950195,11.667353630065918,3.8977108001708984,2.7404625415802,0.6659629286337589,0.4622901904275359,0.4642714416765632,1.0,1.0,0.0
sampled,33,0.5,9619,7.7696428298950195,3.40527892112732,-4.3643639087677,2.917407989501953,0.8186842564402739,0.4622901904275359,0.7275243824463067,1.0,1.0,0.0
sampled,33,0.75,9619,7.7696428298950195,8.740811347961426,0.9711685180664062,2.99747371673584,1.0787489348900268,0.4622901904275359,0.5305972619572291,1.0,1.0,0.0
sampled,33,0.95,9619,7.7696428298950195,34.48523712158203,26.71559429168701,4.3894944190979,1.3896819682576265,0.4622901904275359,0.3784464582445846,1.0,0.0,-1.0
sampled,34,0.25,2491,23.430463790893555,24.627426147460938,1.1969623565673828,4.45618200302124,0.9188971369213136,0.3113862253534538,0.4155681516526054,1.0,1.0,0.0
sampled,34,0.5,2491,23.430463790893555,41.03150177001953,17.601037979125977,6.036218166351318,1.1297784665787014,0.3113862253534538,0.3323703468760832,1.0,0.0,-1.0
sampled,34,0.75,2491,23.430463790893555,25.66750907897949,2.237045288085934,8.782857894897461,1.5317141456149557,0.3113862253534538,0.4457648423977589,1.0,0.0,-1.0
sampled,34,0.95,2491,23.430463790893555,55.30363464355469,31.873170852661133,24.535125732421875,2.8749429979063823,0.3113862253534538,0.3963394204103381,1.0,1.0,0.0
sampled,35,0.25,4966,30.56012535095215,20.83470726013184,-9.725418090820309,7.372940540313721,1.0568287725281515,0.2968280389581449,0.4757434572178738,1.0,1.0,0.0
sampled,35,0.5,4966,30.56012535095215,52.79774475097656,22.237619400024414,8.738710403442383,1.3258725154576867,0.2968280389581449,0.3687167696646721,1.0,1.0,0.0
sampled,35,0.75,4966,30.56012535095215,39.0960693359375,8.535943984985352,10.78149127960205,1.6080390199700048,0.2968280389581449,0.3853781308766693,1.0,1.0,0.0
sampled,35,0.95,4966,30.56012535095215,61.89004898071289,31.329923629760742,16.380958557128906,2.206356022262195,0.2968280389581449,0.3711329676705932,1.0,0.0,-1.0
sampled,36,0.25,2600,19.20798683166504,28.978315353393555,9.770328521728516,5.368049621582031,0.764366766447824,0.3789293743068771,0.3918570559516171,1.0,1.0,0.0
sampled,36,0.5,2600,19.20798683166504,27.62740898132324,8.4194221496582,6.99931526184082,1.075933255362579,0.3789293743068771,0.4210751119742695,1.0,1.0,0.0
sampled,36,0.75,2600,19.20798683166504,22.55034065246582,3.3423538208007812,8.438751220703125,1.3510033728771331,0.3789293743068771,0.4350449285216685,1.0,1.0,0.0
sampled,36,0.95,2600,19.20798683166504,49.15152359008789,29.94353675842285,14.415331840515137,2.066701745176508,0.3789293743068771,0.3718611849876136,1.0,1.0,0.0
sampled,37,0.25,6357,5.788431167602539,10.770651817321776,4.9822206497192365,1.3668627738952637,0.3847852548926641,0.5180189715935802,0.503495361392637,1.0,1.0,0.0
sampled,37,0.5,6357,5.788431167602539,4.865189075469971,-0.9232420921325684,1.4557915925979614,0.5657157024349292,0.5180189715935802,0.579448581937123,1.0,1.0,0.0
sampled,37,0.75,6357,5.788431167602539,15.17505168914795,9.38662052154541,2.269791841506958,0.720230170652592,0.5180189715935802,0.3365945323837239,1.0,1.0,0.0
sampled,37,0.95,6357,5.788431167602539,34.92853927612305,29.140108108520508,4.447627067565918,1.055652842360586,0.5180189715935802,0.348377194938882,1.0,1.0,0.0
sampled,38,0.25,4295,23.45849609375,3.610201835632324,-19.848294258117676,5.030658721923828,0.7992552390023815,0.2917574042662715,0.8047510223679832,1.0,1.0,0.0
sampled,38,0.5,4295,23.45849609375,9.129940032958984,-14.328556060791016,6.275932312011719,0.9620526351645988,0.2917574042662715,0.6266388191435686,1.0,1.0,0.0
sampled,38,0.75,4295,23.45849609375,40.52054977416992,17.062053680419922,5.865899085998535,1.0899214172034195,0.2917574042662715,0.2773436401995173,1.0,0.0,-1.0
sampled,38,0.95,4295,23.45849609375,85.58366394042969,62.12516784667969,26.698043823242188,2.506434225032459,0.2917574042662715,0.3044355459598601,1.0,0.0,-1.0
sampled,39,0.25,7360,3.156912088394165,3.637895345687866,0.48098325729370117,1.562602400779724,0.4821562717731215,0.7206688317276146,0.7584405265136089,1.0,0.0,-1.0
sampled,39,0.5,7360,3.156912088394165,11.317082405090332,8.160170316696167,1.0431468486785889,0.5399360103134021,0.7206688317276146,0.585189265761854,1.0,1.0,0.0
sampled,39,0.75,7360,3.156912088394165,45.29816818237305,42.14125609397888,14.864062309265137,1.025204335756395,0.7206688317276146,0.2828029826248051,1.0,0.0,-1.0
sampled,39,0.95,7360,3.156912088394165,37.86999130249024,34.713079214096076,23.19623565673828,1.2428562959815337,0.7206688317276146,0.5301164688141242,1.0,0.0,-1.0
sampled,40,0.25,10097,13.207056999206545,10.324288368225098,-2.882768630981447,4.025600910186768,0.8877382630217154,0.3744730365346469,0.4730463503298343,0.0,1.0,1.0
sampled,40,0.5,10097,13.207056999206545,13.395222663879396,0.18816566467285156,4.34633731842041,0.9889630260132524,0.3744730365346469,0.4980465954408234,0.0,1.0,1.0
sampled,40,0.75,10097,13.207056999206545,29.79926109313965,16.592204093933105,7.413082122802734,1.3122284526571166,0.3744730365346469,0.4490630248263846,0.0,0.0,0.0
sampled,40,0.95,10097,13.207056999206545,15.121623992919922,1.9145669937133771,16.092153549194336,2.3405510721385814,0.3744730365346469,0.5261076315170152,0.0,1.0,1.0
