regime,task_id,ratio,h_full,h_compressed,delta_h,kl,ce_full,ce_compressed,excess_ce
teacher_forced,106,0.25,0.21131080109626052,0.17165445784727726,-0.0396563432489832,0.00613230826426538,33.73816998799642,33.7199961344401,-0.01817385355631984
teacher_forced,106,0.75,0.21131080109626052,0.1575699768339594,-0.05374082426230114,0.006707164825153649,33.73816998799642,33.94229507446289,0.20412508646646899
teacher_forced,107,0.25,0.2721925078594722,0.23285378622222194,-0.039338721651802175,0.006560620635525495,30.38768434524536,32.18387699127197,1.7961926460266113
teacher_forced,107,0.75,0.2721925078594722,0.24974919779833724,-0.02244331006841093,0.010497338213838225,30.38768434524536,31.84172248840332,1.454038143157959
teacher_forced,108,0.25,2.5459887981414795,2.93080997467041,0.3848211765289306,2.3135831356048584,26.330177307128903,24.37171936035156,-1.9584579467773438
teacher_forced,108,0.75,2.5459887981414795,2.7633934020996094,0.2174046039581298,2.6391761302948,26.330177307128903,24.277685165405277,-2.0524921417236257
teacher_forced,109,0.25,2.1418915092945094,1.376472532749176,-0.7654189765453339,0.736436846666038,22.36304473876953,23.655117988586426,1.2920732498168945
teacher_forced,109,0.75,2.1418915092945094,2.0090266168117523,-0.13286489248275749,0.14473728090524668,22.36304473876953,23.431788444519043,1.0687437057495117
teacher_forced,11,0.25,0.560760859400034,0.6995494390527407,0.1387885796527068,0.029360831559946066,23.774468104044598,25.072001139322918,1.2975330352783203
teacher_forced,11,0.75,0.560760859400034,0.7241892094413439,0.16342835004130998,0.0439991181095441,23.774468104044598,24.94812838236491,1.1736602783203125
teacher_forced,110,0.25,1.502754255508383,1.4672620818018913,-0.03549217370649179,0.09964779374179968,19.092429002126057,19.710020860036213,0.6175918579101562
teacher_forced,110,0.75,1.502754255508383,0.8658815082162619,-0.6368727559844652,0.36848225682236563,19.092429002126057,20.429271856943767,1.3368428548177107
teacher_forced,111,0.25,0.22562658727692902,0.20402869024255774,-0.02159789703437125,0.00382129545963606,32.49288215637207,32.01979103088379,-0.47309112548828125
teacher_forced,111,0.75,0.22562658727692902,0.394412606023252,0.16878601424396036,0.11388726285658772,32.49288215637207,26.254034423828124,-6.238847732543945
teacher_forced,112,0.25,0.8430537320673466,0.8479533642530441,0.004899632185697601,0.017938303761184153,24.268342971801758,24.411736488342285,0.14339351654052734
teacher_forced,112,0.75,0.8430537320673466,0.6023534648120403,-0.24070026725530624,0.040929223818238755,24.268342971801758,24.787839889526367,0.5194969177246094
teacher_forced,113,0.25,0.0524682402610778,0.0919429361820221,0.0394746959209442,0.0028362581506371,29.254003524780277,29.349733352661133,0.09572982788085582
teacher_forced,113,0.75,0.0524682402610778,0.0481770001351833,-0.0042912401258945,0.0016683200374245,29.254003524780277,30.121723175048828,0.8677196502685511
teacher_forced,114,0.25,0.44488880014978344,0.43053775915177533,-0.01435104099800805,0.0013131412397342122,34.330175399780266,34.26006317138672,-0.07011222839354758
teacher_forced,114,0.75,0.44488880014978344,0.7269527502357961,0.28206394985318184,0.14469058858230704,34.330175399780266,26.51137351989746,-7.818801879882805
teacher_forced,115,0.25,2.051727056503296,2.338974714279175,0.2872476577758789,0.079066053032875,19.666316986083984,19.79902458190918,0.1327075958251953
teacher_forced,115,0.75,2.051727056503296,1.664181351661682,-0.3875457048416137,1.017765760421753,19.666316986083984,20.059080123901367,0.3927631378173828
teacher_forced,116,0.25,0.7941784657499132,0.9404970886923062,0.1463186231752237,0.42922585112197953,25.64408238728841,25.344921429951984,-0.2991609573364258
teacher_forced,116,0.75,0.7941784657499132,1.1445885185773175,0.3504100530408323,0.25434974476229394,25.64408238728841,23.1449712117513,-2.4991111755371094
teacher_forced,117,0.25,2.7566042493795977,2.5414554584771394,-0.21514879090245814,0.1221332264542752,20.331848239898683,20.56694440841675,0.2350961685180657
teacher_forced,117,0.75,2.7566042493795977,2.4798451321024912,-0.2767591172771063,0.1966682991835114,20.331848239898683,20.791999578475952,0.4601513385772691
teacher_forced,118,0.25,0.4847930579368646,0.47414410822239006,-0.010648949714474517,0.023698380578897133,34.416561126708984,33.935499827067055,-0.48106129964192945
teacher_forced,118,0.75,0.4847930579368646,1.6790049398162712,1.1942118781153113,3.233836113179374,34.416561126708984,23.256291071573894,-11.16027005513509
teacher_forced,119,0.25,1.5019003432244062,1.5251417756080627,0.023241432383656474,0.017524769369629177,24.536784172058105,24.051745414733887,-0.48503875732421875
teacher_forced,119,0.75,1.5019003432244062,1.3816478867083788,-0.12025245558470488,0.07116895987746825,24.536784172058105,24.252031803131104,-0.28475236892700195
teacher_forced,12,0.25,1.8830702917621238,1.6502621949960787,-0.2328080967611945,0.3826972647202638,32.8015251159668,31.268382390340168,-1.5331427256266288
teacher_forced,12,0.75,1.8830702917621238,1.7143617394807127,-0.16870855227656043,0.28887315375565475,32.8015251159668,30.439735412597656,-2.3617897033691406
teacher_forced,120,0.25,0.6583001017570496,0.5386987328529358,-0.1196013689041137,0.024485433474183,20.65287971496582,20.271137237548828,-0.3817424774169922
teacher_forced,120,0.75,0.6583001017570496,0.3533801436424255,-0.304919958114624,0.21903657913208,20.65287971496582,15.556833267211914,-5.096046447753906
teacher_forced,121,0.25,0.4363601123235033,0.3818129251834155,-0.05454718713978456,0.044708334483781635,34.39883295694987,36.62630844116211,2.227475484212242
teacher_forced,121,0.75,0.4363601123235033,0.4098770510954637,-0.02648306122864595,0.015947800669588688,34.39883295694987,36.83228302001953,2.433450063069664
teacher_forced,122,0.25,2.158399811387062,1.8564411528408526,-0.30195865854620935,0.23183145993389184,19.340700912475587,20.091624069213868,0.7509231567382812
teacher_forced,122,0.75,2.158399811387062,2.0667088508605955,-0.09169096052646637,1.2634221044834704,19.340700912475587,18.93356990814209,-0.4071310043334968
teacher_forced,123,0.25,0.2776544252830919,0.6290053502157712,0.3513509183099409,0.17480151886842218,33.37334675259061,33.68081474304199,0.30746799045138573
teacher_forced,123,0.75,0.2776544252830919,0.5363590210270356,0.25870458912120536,0.8093027707910146,33.37334675259061,33.701316833496094,0.3279700809054873
teacher_forced,124,0.25,0.18930868824622848,0.8578398242098046,0.6685311284381896,0.3542973589246685,44.780707359313965,32.55245280265808,-12.228254556655884
teacher_forced,124,0.75,0.18930868824622848,0.762679620354902,0.5733709022169933,1.7309821629187354,44.780707359313965,30.62159824371338,-14.159109115600586
teacher_forced,125,0.25,0.4457295835018158,0.9505013823509216,0.5047718286514282,0.0736639276146888,25.98744201660156,25.43499183654785,-0.5524501800537074
teacher_forced,125,0.75,0.4457295835018158,0.7034904956817627,0.2577609121799469,0.0416929945349693,25.98744201660156,25.17212677001953,-0.8153152465820277
teacher_forced,126,0.25,2.0261006271300306,2.241263805622501,0.2151631784758398,0.09389084580886574,21.339998517717635,20.775179045540945,-0.5648194721766906
teacher_forced,126,0.75,2.0261006271300306,2.3281312784446135,0.3020306512979524,0.1222646104371441,21.339998517717635,21.221813474382675,-0.11818504333496094
teacher_forced,127,0.25,0.7867095354013145,0.8038055598735809,0.01709602447226645,0.00575017587107135,24.51729393005371,25.14983367919922,0.6325397491455078
teacher_forced,127,0.75,0.7867095354013145,0.6934075655881315,-0.0933019698131829,0.009064479643711801,24.51729393005371,25.02132511138916,0.5040311813354492
teacher_forced,128,0.25,0.8430968523025513,0.8094620704650879,-0.0336347818374633,0.0053395885042846,25.755908966064453,23.92427444458008,-1.8316345214843714
teacher_forced,128,0.75,0.8430968523025513,0.2294114381074905,-0.6136854290962219,0.3249858617782593,25.755908966064453,25.465229034423828,-0.290679931640625
teacher_forced,129,0.25,0.3695093967430693,0.2991569212426839,-0.07035247538397014,0.017503925815356397,25.75289034843445,26.615528404712677,0.8626380562782288
teacher_forced,129,0.75,0.3695093967430693,0.2314991848629688,-0.13801020808205064,0.06901155645383025,25.75289034843445,27.10321980714798,1.3503294587135315
teacher_forced,13,0.25,0.0833511007949709,0.6679916083812714,0.5846405178308487,0.2259402109775692,34.979058265686035,27.756054878234863,-7.223003387451172
teacher_forced,13,0.75,0.0833511007949709,0.5183584466576576,0.43500735610723495,0.18223675352055577,34.979058265686035,28.409979820251465,-6.56907844543457
teacher_forced,130,0.25,2.2867243885993958,2.2703182697296143,-0.0164061188697815,0.08549626916646949,19.137280464172363,18.391013145446777,-0.7462673187255859
teacher_forced,130,0.75,2.2867243885993958,2.0038593411445618,-0.282865047454834,0.9061344377696514,19.137280464172363,17.902508735656742,-1.2347717285156214
teacher_forced,131,0.25,0.036398209631443,0.0723141655325889,0.0359159559011459,0.0032489816658198,30.999475479125977,30.249086380004883,-0.7503890991210938
teacher_forced,131,0.75,0.036398209631443,0.0626532956957817,0.0262550860643386,0.0032536091748625,30.999475479125977,30.709827423095703,-0.28964805603027344
teacher_forced,132,0.25,1.703151839133352,1.7424016004428267,0.0392497613094747,0.022310184167872626,19.58541622161865,20.00974292755127,0.4243267059326179
teacher_forced,132,0.75,1.703151839133352,1.7156843923963607,0.01253255326300858,0.0225723191426368,19.58541622161865,20.029898262023927,0.4444820404052763
teacher_forced,133,0.25,0.11520496906014155,0.9535848695493769,0.8383798934111837,1.4390260769648193,29.658623504638673,26.808028411865234,-2.850595092773439
teacher_forced,133,0.75,0.11520496906014155,0.9732687408657512,0.8580637662176741,1.5116366141477555,29.658623504638673,26.28122444152832,-3.377399063110353
teacher_forced,134,0.25,4.31655224164327,3.8379217783610025,-0.47863046328226727,0.22628725320100784,20.999271392822266,20.637245178222656,-0.3620262145996094
teacher_forced,134,0.75,4.31655224164327,3.9678651094436646,-0.34868713219960523,0.2564031531413396,20.999271392822266,20.564591725667317,-0.4346796671549491
teacher_forced,135,0.25,0.7125149170557658,1.486122449239095,0.7736075520515442,4.378912369410197,28.198445002237957,26.082956949869793,-2.115488052368164
teacher_forced,135,0.75,0.7125149170557658,1.077544927597046,0.3650299906730652,5.6241733233133955,28.198445002237957,27.055295944213867,-1.1431490580240897
teacher_forced,136,0.25,3.1136803030967712,2.9942020773887634,-0.11947822570800781,0.026476050106187633,16.482964833577473,16.67501449584961,0.1920496622721366
teacher_forced,136,0.75,3.1136803030967712,2.608696281909942,-0.5049840211868286,0.1625772745658954,16.482964833577473,16.621933301289875,0.13896846771240234
teacher_forced,137,0.25,0.35620246367761865,0.3430436827184167,-0.0131587809592019,0.0011873218533082414,35.58999824523926,34.87508583068848,-0.7149124145507812
teacher_forced,137,0.75,0.35620246367761865,0.36780496832216153,0.011602504644542887,0.0007956767781251564,35.58999824523926,34.77025604248047,-0.8197422027587891
teacher_forced,138,0.25,0.40485605597496027,0.43368668109178543,0.02883062511682505,0.00426769355544815,24.370234489440918,24.665809631347656,0.2955751419067383
teacher_forced,138,0.75,0.40485605597496027,0.502586618065834,0.0977305620908737,0.0143877117661759,24.370234489440918,24.606204986572266,0.23597049713134766
teacher_forced,139,0.25,0.15806524306833578,0.16534128138960114,0.007276038321265334,0.003173225932691085,37.34054660797119,37.73050594329834,0.38995933532714844
teacher_forced,139,0.75,0.15806524306833578,0.1560464185930641,-0.002018824475271665,0.002280599541297333,37.34054660797119,37.50439929962158,0.16385269165039062
teacher_forced,14,0.25,2.7576277256011963,2.4331002721891686,-0.32452745385029735,0.08282597480780057,19.353973500868854,20.325900919297162,0.971927418428308
teacher_forced,14,0.75,2.7576277256011963,2.3937080527710566,-0.3639196657082614,0.9752155765891075,19.353973500868854,20.919086680692786,1.565113179823932
teacher_forced,140,0.25,2.915353089570999,3.3185307383537292,0.4031776487827301,0.3897319622337818,19.035624504089355,18.965677976608276,-0.0699465274810791
teacher_forced,140,0.75,2.915353089570999,3.063529670238495,0.14817658066749567,1.084507241845131,19.035624504089355,18.334234476089478,-0.7013900279998779
teacher_forced,141,0.25,5.461857318878174,4.541226387023926,-0.920630931854248,0.2536365389823913,20.036455154418945,19.693010330200195,-0.34344482421875
teacher_forced,141,0.75,5.461857318878174,5.274081707000732,-0.1877756118774414,0.1930353492498397,20.036455154418945,19.58169174194336,-0.45476341247558594
teacher_forced,142,0.25,1.9425812363624573,2.165061041712761,0.22247980535030365,0.2446153573691845,19.538382291793823,20.098727464675903,0.5603451728820801
teacher_forced,142,0.75,1.9425812363624573,1.7379739731550217,-0.2046072632074356,0.2127782106399536,19.538382291793823,20.999002933502197,1.460620641708374
teacher_forced,143,0.25,0.39826625178102404,0.39225201739463955,-0.006014234386384475,0.0005484755906763779,23.151907444000244,23.305173873901367,0.15326642990112305
teacher_forced,143,0.75,0.39826625178102404,0.3718628651695326,-0.02640338661149142,0.004404463496939516,23.151907444000244,23.15285634994507,0.0009489059448242188
teacher_forced,144,0.25,0.9628657102584839,0.9598525166511536,-0.00301319360733035,0.00669523968826975,31.125250816345215,30.419612884521484,-0.7056379318237305
teacher_forced,144,0.75,0.9628657102584839,0.6994587182998657,-0.2634069919586181,0.1504798047244548,31.125250816345215,28.776169776916504,-2.349081039428711
teacher_forced,145,0.25,2.470141959190369,3.118203377723694,0.6480614185333252,0.5919584482908249,21.33297004699707,20.60000228881836,-0.7329677581787095
teacher_forced,145,0.75,2.470141959190369,3.639408016204834,1.1692660570144653,0.7726925551891327,21.33297004699707,19.67991943359375,-1.6530506134033196
teacher_forced,146,0.25,0.0899547636508941,0.1401620656251907,0.0502073019742965,0.0053560677915811,29.89067268371582,29.605491638183597,-0.285181045532223
teacher_forced,146,0.75,0.0899547636508941,0.1309698969125747,0.0410151332616806,0.0052505317144095,29.89067268371582,29.47999763488769,-0.41067504882812855
teacher_forced,147,0.25,2.694044589996338,2.4129305481910706,-0.28111404180526733,0.06726334989070885,21.07565212249756,22.05492115020752,0.9792690277099609
teacher_forced,147,0.75,2.694044589996338,1.363617666065693,-1.3304269313812256,0.5851431488990784,21.07565212249756,23.389975547790527,2.3143234252929688
teacher_forced,148,0.25,0.9677703657320568,1.0426797345280647,0.07490936879600797,0.25828505776423427,22.68997655596052,22.71817180088588,0.028195244925360186
teacher_forced,148,0.75,0.9677703657320568,0.9297899619809219,-0.037980403751134886,0.27046497618513443,22.68997655596052,23.139283861432755,0.4493073054722352
teacher_forced,149,0.25,2.802987039089203,2.714077949523926,-0.0889090895652771,1.1509575173258781,22.332229614257812,22.28048324584961,-0.051746368408203125
teacher_forced,149,0.75,2.802987039089203,1.9944642186164856,-0.8085228204727173,2.9872230291366577,22.332229614257812,23.07391929626465,0.7416896820068359
teacher_forced,15,0.25,0.3610311493277549,0.2982440538704395,-0.06278709620237347,0.0222467887680977,22.6740364074707,22.900937652587892,0.22690124511719034
teacher_forced,15,0.75,0.3610311493277549,0.2713258326053619,-0.08970531672239299,0.03372289622202512,22.6740364074707,23.161608123779295,0.48757171630859375
teacher_forced,16,0.25,4.262868493795395,3.9677850902080536,-0.2950834035873413,0.1196506028063595,18.588765144348145,18.415401697158813,-0.17336344718933105
teacher_forced,16,0.75,4.262868493795395,2.930847555398941,-1.332020953297615,0.6971759097650647,18.588765144348145,20.085883617401123,1.4971184730529785
teacher_forced,17,0.25,0.4585919884654383,0.3642840680355827,-0.09430791546280186,0.29171723840166425,30.388957977294922,30.547291437784832,0.15833346048991004
teacher_forced,17,0.75,0.4585919884654383,0.5899786404722059,0.1313866519679626,0.1942006530977475,30.388957977294922,29.33004029591878,-1.0589176813761405
teacher_forced,18,0.25,0.8194188823690638,0.7012686384201515,-0.1181502439489122,0.06252300561191074,26.688773727416994,26.79065856933594,0.10188484191894531
teacher_forced,18,0.75,0.8194188823690638,1.3644584242254496,0.5450395490974188,3.082266445690766,26.688773727416994,21.9946870803833,-4.694086647033693
teacher_forced,19,0.25,1.0047187507152557,1.0344087481498718,0.029689997434616103,0.026297565549612,22.338661193847656,22.231000900268555,-0.10766029357910156
teacher_forced,19,0.75,1.0047187507152557,1.1868521869182587,0.1821334362030029,0.05874851997941725,22.338661193847656,22.574549674987793,0.23588848114013672
teacher_forced,2,0.25,1.0011540204286575,0.9873157739639282,-0.0138382464647293,0.0252743418095633,24.83670711517334,24.729581832885742,-0.10712528228759766
teacher_forced,2,0.75,1.0011540204286575,0.874901846051216,-0.12625217437744135,0.01755090197548265,24.83670711517334,24.59750270843506,-0.23920440673828125
teacher_forced,20,0.25,2.7829859629273415,2.6994267031550407,-0.08355925977230072,0.048885268566664274,18.246646642684937,18.029192686080933,-0.2174539566040039
teacher_forced,20,0.75,2.7829859629273415,2.7377561405301094,-0.04522982239723207,0.11023246432887387,18.246646642684937,17.72631525993347,-0.5203313827514648
teacher_forced,21,0.25,1.648971401154995,1.731035701930523,0.08206430077552795,0.035468137357383925,16.763840198516846,17.259019136428833,0.4951789379119873
teacher_forced,21,0.75,1.648971401154995,3.174194101244211,1.5252226702868938,2.5564286599401385,16.763840198516846,18.340914249420166,1.5770740509033203
teacher_forced,22,0.25,0.6813262142241001,0.7011980637907982,0.01987184956669805,0.00745684630237515,26.449007034301758,25.5948429107666,-0.8541641235351562
teacher_forced,22,0.75,0.6813262142241001,0.5154009799007326,-0.1659252345561981,0.10052108019590375,26.449007034301758,29.62466812133789,3.175661087036133
teacher_forced,23,0.25,1.6686382070183754,1.9323226548731327,0.2636844478547573,0.11892863223329182,22.528984785079956,21.866954565048218,-0.6620302200317383
teacher_forced,23,0.75,1.6686382070183754,1.9427675902843475,0.2741293832659721,0.07803241896908725,22.528984785079956,21.64402437210083,-0.884960412979126
teacher_forced,24,0.25,1.2485582795925438,1.6942311947544415,0.4456728952936828,0.12229166366167492,21.706199328104656,21.630640983581543,-0.07555834452311316
teacher_forced,24,0.75,1.2485582795925438,1.6411912173498422,0.39263291788908333,0.16129988441207385,21.706199328104656,21.14469305674235,-0.5615062713623047
teacher_forced,25,0.25,4.267029136419296,4.30243693292141,0.03540779650211337,0.06754674762487405,23.511181831359863,23.415010452270508,-0.09617137908935547
teacher_forced,25,0.75,4.267029136419296,4.162946566939354,-0.1040825694799423,0.0698890872299671,23.511181831359863,24.007965087890625,0.4967832565307617
teacher_forced,26,0.25,0.990550696849823,0.9212782382965088,-0.06927245855331415,0.00992797221988435,28.34579086303711,28.220928192138672,-0.1248626708984375
teacher_forced,26,0.75,0.990550696849823,0.7601573914289476,-0.23039330542087555,0.23952333256602282,28.34579086303711,29.03172206878662,0.6859312057495117
teacher_forced,27,0.25,0.8210735063184984,0.8952490981318988,0.07417559181340036,0.018201907734692168,31.54938507080078,31.021042823791504,-0.5283422470092773
teacher_forced,27,0.75,0.8210735063184984,0.9533062664559113,0.13223276013741264,0.02474641585467907,31.54938507080078,30.81694793701172,-0.7324371337890625
teacher_forced,28,0.25,0.3937242456711828,0.4584067340940237,0.06468248851597305,0.1542478460934944,25.355144500732422,24.056038284301756,-1.2991062164306655
teacher_forced,28,0.75,0.3937242456711828,0.602439981373027,0.2087157357018441,0.4069859772163909,25.355144500732422,25.882112503051758,0.5269680023193359
teacher_forced,29,0.25,0.3370813348228694,0.383943233777245,0.04686189895437566,0.015468132137243611,30.33134937286377,30.7886700630188,0.4573206901550293
teacher_forced,29,0.75,0.3370813348228694,0.3192002814575971,-0.01788105333616842,1.1993295096124257,30.33134937286377,27.8143367767334,-2.517012596130371
teacher_forced,3,0.25,1.9122350215911863,1.7638423442840576,-0.1483926773071289,0.0414242260158062,21.350372314453125,21.33403968811035,-0.016332626342773438
teacher_forced,3,0.75,1.9122350215911863,2.5434582233428955,0.631223201751709,0.2421339452266693,21.350372314453125,18.175071716308597,-3.1753005981445277
teacher_forced,30,0.25,2.699136897921562,2.559062249958515,-0.14007464796304703,0.03630050807259973,28.49850606918335,27.9346866607666,-0.563819408416748
teacher_forced,30,0.75,2.699136897921562,2.5334592759609222,-0.16567762196063995,0.0575096844695508,28.49850606918335,27.927470684051514,-0.5710353851318359
teacher_forced,31,0.25,1.0165673121751753,1.035712073420291,0.01914476124511564,0.017530410017206993,28.483330535888673,28.999816131591796,0.5164855957031236
teacher_forced,31,0.75,1.0165673121751753,1.6846402634866535,0.6680729399900883,2.1014132976473774,28.483330535888673,26.24553451538086,-2.237796020507812
teacher_forced,32,0.25,3.2339967091878257,4.215962549050649,0.9819658398628235,0.9196448797980944,22.712427775065105,21.609634399414062,-1.1027933756510429
teacher_forced,32,0.75,3.2339967091878257,2.6772722005844116,-0.5567245086034139,3.3055948708206415,22.712427775065105,22.837993621826172,0.12556584676106652
teacher_forced,33,0.25,0.4770548314174145,0.41965887959728815,-0.057395951824825424,0.02444495116651521,32.89787769317627,32.56188678741455,-0.33599090576171875
teacher_forced,33,0.75,0.4770548314174145,0.47007909387078445,-0.006975737453710005,0.04919190821662289,32.89787769317627,30.456972122192383,-2.4409055709838867
teacher_forced,34,0.25,0.5362961872597225,0.8205511287087575,0.2842549405177124,0.10553395398096649,31.624552726745605,29.48844814300537,-2.1361045837402344
teacher_forced,34,0.75,0.5362961872597225,1.103516808245331,0.567220619879663,0.1798264758836012,31.624552726745605,26.116801738739014,-5.507750988006592
teacher_forced,35,0.25,0.08608739565230882,0.26186635530272423,0.17577895468760588,0.09597307499901336,39.37066777547201,34.55264631907145,-4.818021456400558
teacher_forced,35,0.75,0.08608739565230882,0.28944307951708953,0.2033556788953016,0.0653186809334632,39.37066777547201,34.33853626251221,-5.0321315129598005
teacher_forced,36,0.25,1.149501457810402,1.0995745062828066,-0.04992695152759555,0.01060371706262225,26.26019287109375,26.693340301513672,0.4331474304199219
teacher_forced,36,0.75,1.149501457810402,0.47123904153704643,-0.6782624125480652,0.16419936716556544,26.26019287109375,29.41057300567627,3.1503801345825195
teacher_forced,37,0.25,0.9621756030828693,0.9669814208464231,0.004805817734450124,0.015821720342501,29.938656330108643,30.583529472351074,0.6448731422424316
teacher_forced,37,0.75,0.9621756030828693,0.788583343684877,-0.1735922593506984,0.12644611961150073,29.938656330108643,31.798994064331055,1.860337734222412
teacher_forced,38,0.25,2.9298593938350677,1.5720374569296838,-1.357821936905384,0.4981009731069207,19.965905952453614,21.148342895507813,1.1824369430541992
teacher_forced,38,0.75,2.9298593938350677,1.9238884627819062,-1.0059709191322326,0.5548720905557274,19.965905952453614,20.79855098724365,0.8326450347900369
teacher_forced,39,0.25,0.7740598011878319,0.5907912729890085,-0.1832685281988233,0.044133680054073914,35.79624938964844,36.224324226379395,0.42807483673095703
teacher_forced,39,0.75,0.7740598011878319,0.6071967711905016,-0.1668630299973301,0.04676764810938038,35.79624938964844,35.759971618652344,-0.03627777099609375
teacher_forced,4,0.25,7.688337445259094,7.50776207447052,-0.1805753707885742,0.24241119623184204,12.726408004760742,12.703709125518799,-0.02269887924194336
teacher_forced,4,0.75,7.688337445259094,7.910225987434387,0.22188854217529297,0.5855471566319466,12.726408004760742,12.633353471755981,-0.09305453300476074
teacher_forced,40,0.25,0.2067433393870791,0.17703442803273592,-0.029708911354343098,0.021353037309988068,29.027565638224285,29.301637013753254,0.274071375528969
teacher_forced,40,0.75,0.2067433393870791,0.20202781942983464,-0.004715519957244396,0.030675002781208566,29.027565638224285,29.264812469482422,0.23724683125813684
teacher_forced,41,0.25,0.8895802432671189,0.9173802923129794,0.027800049045860458,0.008666136458719094,23.6382474899292,23.383815050125122,-0.25443243980407715
teacher_forced,41,0.75,0.8895802432671189,1.953051020236065,1.063470769052704,1.5422369590184342,23.6382474899292,20.528706391652424,-3.1095410982767753
teacher_forced,42,0.25,1.3736329485351841,1.626543188545232,0.2529102399324377,0.0374868693373476,22.896843274434406,22.63066339492798,-0.26617987950642785
teacher_forced,42,0.75,1.3736329485351841,1.5473289335689817,0.17369598507260287,0.07553126588269753,22.896843274434406,23.196539719899494,0.2996964454650879
teacher_forced,43,0.25,2.089998483657837,1.8270249366760252,-0.2629735469818115,0.0570492446422576,22.679349899291992,25.385883331298828,2.706533432006836
teacher_forced,43,0.75,2.089998483657837,1.554801344871521,-0.5351971387863159,0.0964088588953018,22.679349899291992,25.69624328613281,3.0168933868408168
teacher_forced,44,0.25,1.7359670479781926,1.5621664060279727,-0.1738006419502199,0.1703342257996155,19.63620090484619,19.33470516204834,-0.30149574279785085
teacher_forced,44,0.75,1.7359670479781926,1.58655722476542,-0.1494098232127726,0.35779854053434973,19.63620090484619,19.242499160766602,-0.39370174407958913
teacher_forced,45,0.25,1.0785273797810078,0.8312283288687466,-0.247299050912261,0.047531622694805195,28.518807411193848,27.760539054870605,-0.7582683563232422
teacher_forced,45,0.75,1.0785273797810078,0.9999170331284403,-0.07861034665256734,0.03960761509370055,28.518807411193848,27.247919082641605,-1.2708883285522425
teacher_forced,46,0.25,0.1318675098009407,0.20670634135603902,0.0748388315550983,0.00515153368723985,29.638175010681152,29.62474250793457,-0.013432502746582031
teacher_forced,46,0.75,0.1318675098009407,0.2964834235608578,0.164615913759917,0.02555308899900405,29.638175010681152,31.168824195861816,1.530649185180664
teacher_forced,47,0.25,1.43372819679124,1.5970815079552787,0.16335331116403853,0.059267900784366855,20.728810446602957,21.057051249912806,0.32824080330984984
teacher_forced,47,0.75,1.43372819679124,1.7878796671118056,0.3541514703205654,0.1569881653080561,20.728810446602957,20.910993303571427,0.18218285696847047
teacher_forced,48,0.25,2.627068464282534,2.353481604566436,-0.2735868597160983,0.0845467101410812,20.55245872906276,21.231747218540736,0.679288489477976
