regime,task_id,ratio,H_full_bits,H_compressed_bits,delta_H_bits,confidence_full,confidence_compressed,score_full,score_compressed,delta_score
sampled,12,0.75,20.24907875061035,11.899628639221191,-8.34945011138916,0.4925531123663342,0.5849122177151385,0.0,0.0,0.0
sampled,13,0.25,1.8558900356292725,4.461105823516846,2.6052157878875732,0.6655841562680462,0.4450906892372516,1.0,1.0,0.0
sampled,13,0.75,1.8558900356292725,18.034992218017575,16.179102182388302,0.6655841562680462,0.241579360086832,1.0,0.5,-0.5
sampled,14,0.25,18.11151885986328,21.010263442993164,2.898744583129883,0.646877403364286,0.6189789727211251,0.3478,0.3478,0.0
sampled,14,0.75,18.11151885986328,37.01324462890625,18.90172576904297,0.646877403364286,0.2513724685687614,0.3478,0.11109999999999999,-0.23670000000000002
sampled,15,0.25,24.26997947692871,31.70087242126465,7.4308929443359375,0.3935605118404115,0.36395151539614,0.0,0.2667,0.2667
sampled,15,0.75,24.26997947692871,41.99677276611328,17.72679328918457,0.3935605118404115,0.2611371297756084,0.0,0.2667,0.2667
sampled,16,0.25,23.03507804870605,19.566774368286133,-3.4683036804199183,0.4319398524985475,0.4991702271772921,0.0,0.0,0.0
sampled,16,0.75,23.03507804870605,34.336185455322266,11.301107406616214,0.4319398524985475,0.4042859515717913,0.0,0.0,0.0
sampled,17,0.25,45.24209976196289,48.27126693725586,3.0291671752929688,0.2357141863687331,0.326595389894353,0.0,0.0,0.0
sampled,17,0.75,45.24209976196289,52.64222717285156,7.400127410888672,0.2357141863687331,0.2799451448256251,0.0,0.0,0.0
sampled,18,0.25,11.484091758728027,11.820305824279783,0.33621406555175604,0.4333749813082755,0.4363666592607779,0.0,0.0,0.0
sampled,18,0.75,11.484091758728027,27.2263126373291,15.742220878601074,0.4333749813082755,0.2501742006492151,0.0,0.0,0.0
sampled,19,0.25,21.971065521240234,24.209856033325195,2.238790512084961,0.4039359394269091,0.5244407476049089,0.0,0.0,0.0
sampled,19,0.75,21.971065521240234,45.62965393066406,23.658588409423828,0.4039359394269091,0.3195045857665643,0.0,0.0,0.0
sampled,20,0.25,8.399284362792969,14.45792007446289,6.058635711669922,0.2836085696728121,0.2476478588962559,0.0,0.0,0.0
sampled,20,0.75,8.399284362792969,17.58550262451172,9.18621826171875,0.2836085696728121,0.2351185886392419,0.0,0.0,0.0
sampled,21,0.25,21.76229476928711,17.16995620727539,-4.592338562011719,0.3346519418794962,0.4726252150021214,0.0,0.0,0.0
sampled,21,0.75,21.76229476928711,36.93529891967773,15.173004150390618,0.3346519418794962,0.3285346480745187,0.0,0.0,0.0
sampled,22,0.25,2.018965721130371,4.701050281524658,2.682084560394287,0.6836680846954587,0.5057571163894838,1.0,1.0,0.0
sampled,22,0.75,2.018965721130371,3.555393934249878,1.5364282131195068,0.6836680846954587,0.5417028707790575,1.0,1.0,0.0
sampled,23,0.25,40.810096740722656,40.66169738769531,-0.14839935302734375,0.2603476219194061,0.3763361319845147,0.0,0.0,0.0
sampled,23,0.75,40.810096740722656,47.20777130126953,6.397674560546875,0.2603476219194061,0.3441919056528821,0.0,0.0,0.0
sampled,24,0.25,35.32771301269531,70.7371826171875,35.40946960449219,0.2258948466564289,0.135604230869088,0.0,0.08,0.08
sampled,24,0.75,35.32771301269531,61.86104202270508,26.533329010009766,0.2258948466564289,0.2845899267364767,0.0,0.08,0.08
sampled,25,0.25,12.981739044189451,12.95773983001709,-0.023999214172361505,0.0753428922959237,0.0593437051853266,0.0,0.0,0.0
sampled,25,0.75,12.981739044189451,12.61978244781494,-0.3619565963745117,0.0753428922959237,0.0638802924767487,0.0,0.0,0.0
sampled,26,0.25,4.059192180633545,4.206900596618652,0.14770841598510742,0.5523406825745525,0.5319694972902425,0.0,0.0,0.0
sampled,26,0.75,4.059192180633545,2.9070799350738525,-1.1521122455596924,0.5523406825745525,0.6146370989193841,0.0,0.0,0.0
sampled,27,0.25,14.661763191223145,0.572689414024353,-14.089073777198792,0.3368593140595677,0.9050743318774152,0.0,0.0,0.0
sampled,27,0.75,14.661763191223145,1.5147637128829956,-13.146999478340149,0.3368593140595677,0.7778782752820471,0.0,0.0,0.0
sampled,28,0.25,4.21812105178833,4.290182590484619,0.07206153869628906,0.7673325262953028,0.76789932628886,0.2857,0.2857,0.0
sampled,28,0.75,4.21812105178833,8.326441764831543,4.108320713043213,0.7673325262953028,0.654180929225398,0.2857,0.2857,0.0
sampled,29,0.25,1.97961950302124,1.7602382898330688,-0.21938121318817116,0.8037250485989971,0.8234239212234767,1.0,1.0,0.0
sampled,29,0.75,1.97961950302124,1.497449278831482,-0.4821702241897581,0.8037250485989971,0.8726556254761769,1.0,0.8889,-0.11109999999999998
sampled,30,0.25,29.562089920043945,20.74056434631348,-8.821525573730465,0.2961769944028178,0.4188535853577664,0.0,0.0,0.0
sampled,30,0.75,29.562089920043945,25.186532974243164,-4.375556945800781,0.2961769944028178,0.4077418492908307,0.0,0.0,0.0
sampled,31,0.25,4.346951961517334,51.306396484375,46.959444522857666,0.687453639331868,0.1671476795532446,0.0,0.0,0.0
sampled,31,0.75,4.346951961517334,68.36040496826172,64.01345300674438,0.687453639331868,0.1638927698991779,0.0,0.1143,0.1143
sampled,32,0.25,7.744838237762451,14.005859375,6.261021137237549,0.4087225150395843,0.3512932752355048,0.0,0.0,0.0
sampled,32,0.75,7.744838237762451,28.75924301147461,21.014404773712158,0.4087225150395843,0.1946310877693323,0.0,0.0,0.0
sampled,33,0.25,1.6722897291183472,1.3914682865142822,-0.28082144260406494,0.8035577510740404,0.8336182683018073,0.5,0.5,0.0
sampled,33,0.75,1.6722897291183472,7.82952880859375,6.157239079475403,0.8035577510740404,0.4522937571207239,0.5,0.5,0.0
sampled,34,0.25,22.194759368896484,15.657829284667969,-6.536930084228516,0.1973434495847634,0.2738625637223403,0.6667000000000001,0.6667000000000001,0.0
sampled,34,0.75,22.194759368896484,9.985949516296388,-12.208809852600096,0.1973434495847634,0.4317035572429628,0.6667000000000001,0.6667000000000001,0.0
sampled,35,0.25,5.705693244934082,13.116621017456056,7.410927772521974,0.6353737525976709,0.4728824157426474,1.0,1.0,0.0
sampled,35,0.75,5.705693244934082,23.091449737548828,17.385756492614746,0.6353737525976709,0.3973034350441625,1.0,1.0,0.0
sampled,36,0.25,6.561574935913086,4.903755187988281,-1.6578197479248047,0.4744513142257038,0.5789918287164211,0.0,0.0,0.0
sampled,36,0.75,6.561574935913086,32.88389205932617,26.322317123413086,0.4744513142257038,0.1140865598421327,0.0,0.0,0.0
sampled,37,0.25,25.18132781982422,19.146434783935547,-6.034893035888672,0.2039968094891273,0.1989875529729877,0.0,0.0,0.0
sampled,37,0.75,25.18132781982422,17.758953094482422,-7.422374725341797,0.2039968094891273,0.2554580103460837,0.0,0.0,0.0
sampled,38,0.25,18.67534637451172,17.64771270751953,-1.0276336669921875,0.4305214745307298,0.5404706023974986,0.0,0.0,0.0
sampled,38,0.75,18.67534637451172,22.238983154296875,3.5636367797851562,0.4305214745307298,0.5046498880094641,0.0,0.0,0.0
sampled,39,0.25,11.176552772521973,7.265096187591553,-3.91145658493042,0.4664988965657972,0.5898661449634944,0.0,0.0,0.0
sampled,39,0.75,11.176552772521973,3.226785182952881,-7.949767589569092,0.4664988965657972,0.7210882588793672,0.0,0.0,0.0
sampled,40,0.25,0.5544140338897705,0.4888368248939514,-0.06557720899581909,0.9075169213464508,0.9206798665053654,1.0,1.0,0.0
sampled,40,0.75,0.5544140338897705,0.8023565411567688,0.2479425072669983,0.9075169213464508,0.8725707274128798,1.0,1.0,0.0
sampled,41,0.25,4.635576248168945,2.8157479763031006,-1.8198282718658447,0.6492917031539185,0.7835142952038274,0.46149999999999997,0.46149999999999997,0.0
sampled,41,0.75,4.635576248168945,9.792266845703123,5.156690597534178,0.6492917031539185,0.4516773672143451,0.46149999999999997,0.4286,-0.032899999999999985
sampled,42,0.25,17.003190994262695,23.3526554107666,6.349464416503906,0.3543483361670982,0.3177863807852798,0.0,0.0,0.0
sampled,42,0.75,17.003190994262695,22.13442039489746,5.131229400634766,0.3543483361670982,0.4335954307343308,0.0,0.0,0.0
sampled,43,0.25,26.56555938720703,23.26396369934082,-3.301595687866211,0.3739454019773025,0.4294954290675824,0.0,0.0,0.0
sampled,43,0.75,26.56555938720703,31.843515396118164,5.277956008911133,0.3739454019773025,0.4103568342105987,0.0,0.0,0.0
sampled,44,0.25,32.70957946777344,36.91917037963867,4.209590911865234,0.0878014359379293,0.1481199574571766,0.0,0.0,0.0
sampled,44,0.75,32.70957946777344,32.27507400512695,-0.4345054626464844,0.0878014359379293,0.2268393899146148,0.0,0.0,0.0
sampled,45,0.25,0.484811395406723,1.212586522102356,0.7277751266956329,0.9213066394928818,0.830313835784686,0.0,0.0,0.0
sampled,45,0.75,0.484811395406723,0.95350182056427,0.468690425157547,0.9213066394928818,0.8575278164304876,0.0,0.0,0.0
sampled,46,0.25,0.4897637367248535,2.35013747215271,1.8603737354278564,0.899346408724844,0.6858603006594367,1.0,1.0,0.0
sampled,46,0.75,0.4897637367248535,2.7017629146575928,2.2119991779327393,0.899346408724844,0.5961125400261306,1.0,1.0,0.0
sampled,47,0.25,0.8331032991409302,1.850577473640442,1.0174741744995117,0.9197160258695016,0.8163089010342766,0.0,0.0,0.0
sampled,47,0.75,0.8331032991409302,2.8891117572784424,2.056008458137512,0.9197160258695016,0.7298829975735657,0.0,0.0,0.0
sampled,48,0.25,23.916372299194336,26.71871566772461,2.8023433685302734,0.3478806071050593,0.4592542090738999,0.07690000000000001,0.07690000000000001,0.0
sampled,48,0.75,23.916372299194336,29.48681640625,5.570444107055664,0.3478806071050593,0.3813301095316898,0.07690000000000001,0.07690000000000001,0.0
sampled,49,0.25,27.65995216369629,30.289682388305664,2.629730224609375,0.3892534840692427,0.4724474017328749,0.0,0.0,0.0
sampled,49,0.75,27.65995216369629,32.093772888183594,4.433820724487305,0.3892534840692427,0.4609009892712907,0.0,0.0,0.0
sampled,50,0.25,37.73397064208984,21.626850128173828,-16.10712051391601,0.1626209796018061,0.2920720968499547,0.0,0.0,0.0
sampled,50,0.75,37.73397064208984,32.631103515625,-5.102867126464837,0.1626209796018061,0.2676501783129997,0.0,0.0,0.0
sampled,51,0.25,15.339606285095217,12.45450210571289,-2.885104179382326,0.3326435602135504,0.2903142669534775,0.8,1.0,0.19999999999999996
sampled,51,0.75,15.339606285095217,17.231870651245117,1.8922643661499006,0.3326435602135504,0.1885885637542873,0.8,1.0,0.19999999999999996
sampled,52,0.25,1.1357097625732422,1.1243678331375122,-0.01134192943572998,0.7122570563216643,0.7427002413063979,1.0,1.0,0.0
sampled,52,0.75,1.1357097625732422,1.4503819942474363,0.3146722316741941,0.7122570563216643,0.7053421292299654,1.0,1.0,0.0
sampled,53,0.25,15.367358207702637,16.5567626953125,1.1894044876098633,0.2342879028195554,0.3025692147961434,0.0,0.0,0.0
sampled,53,0.75,15.367358207702637,22.72964859008789,7.362290382385254,0.2342879028195554,0.2504626003477111,0.0,0.0,0.0
sampled,54,0.25,4.035067558288574,5.434479236602783,1.399411678314209,0.6013810657406831,0.5591649346615246,0.0,0.0,0.0
sampled,54,0.75,4.035067558288574,17.052627563476562,13.017560005187988,0.6013810657406831,0.445041494862872,0.0,0.0,0.0
sampled,55,0.25,4.0716986656188965,18.36969375610352,14.297995090484623,0.4813491855996253,0.4244939803769915,1.0,1.0,0.0
sampled,55,0.75,4.0716986656188965,4.313050270080566,0.24135160446166992,0.4813491855996253,0.5795266982920506,1.0,1.0,0.0
sampled,56,0.25,40.10120391845703,38.04459762573242,-2.0566062927246094,0.2247412623537525,0.2727936211612162,0.0,0.0,0.0
sampled,56,0.75,40.10120391845703,41.65000915527344,1.5488052368164062,0.2247412623537525,0.2698544864113216,0.0,0.0,0.0
sampled,57,0.25,1.0643606185913086,3.7695744037628174,2.705213785171509,0.8736105346627449,0.6506728221599113,1.0,1.0,0.0
sampled,57,0.75,1.0643606185913086,4.432617664337158,3.3682570457458496,0.8736105346627449,0.6215042995872496,1.0,1.0,0.0
sampled,58,0.25,17.390195846557617,27.542781829833984,10.152585983276367,0.2811580119056718,0.2917988957228652,0.0,0.0,0.0
sampled,58,0.75,17.390195846557617,28.55219268798828,11.161996841430664,0.2811580119056718,0.2006081089215685,0.0,0.0,0.0
sampled,59,0.25,14.04581069946289,19.850725173950195,5.804914474487305,0.51659142213856,0.5070504260013684,0.0,0.0,0.0
sampled,59,0.75,14.04581069946289,16.547481536865234,2.5016708374023438,0.51659142213856,0.55432041230437,0.0,0.0,0.0
sampled,60,0.25,2.97766375541687,12.412537574768066,9.434873819351196,0.5204030400916728,0.2629002365090755,0.0,0.0,0.0
sampled,60,0.75,2.97766375541687,6.28192663192749,3.30426287651062,0.5204030400916728,0.3783476097931509,0.0,0.0,0.0
sampled,61,0.25,8.675643920898438,20.032983779907227,11.357339859008789,0.3743373983422372,0.3408137556505025,1.0,1.0,0.0
sampled,61,0.75,8.675643920898438,22.213912963867188,13.53826904296875,0.3743373983422372,0.302565065489667,1.0,1.0,0.0
sampled,62,0.25,38.06696701049805,39.550907135009766,1.4839401245117188,0.3069376650360311,0.3489634630844547,0.0,0.0,0.0
sampled,62,0.75,38.06696701049805,29.835773468017575,-8.231193542480472,0.3069376650360311,0.3671568172949632,0.0,0.0,0.0
sampled,63,0.25,25.60362243652344,29.34833335876465,3.7447109222412074,0.2994990620209063,0.2936212212380545,0.0,0.0,0.0
sampled,63,0.75,25.60362243652344,28.22428703308105,2.62066459655761,0.2994990620209063,0.2962235521091084,0.0,0.0,0.0
sampled,64,0.25,14.956077575683594,17.114036560058594,2.157958984375,0.2824540423461159,0.3646854860108236,1.0,1.0,0.0
sampled,64,0.75,14.956077575683594,28.80943298339844,13.853355407714847,0.2824540423461159,0.2660114281690195,1.0,1.0,0.0
sampled,65,0.25,0.2512215971946716,0.2527328133583069,0.0015112161636353094,0.9660397406105656,0.9658389832942584,0.0,0.0,0.0
sampled,65,0.75,0.2512215971946716,3.98588228225708,3.7346606850624084,0.9660397406105656,0.64134959966933,0.0,0.0,0.0
sampled,66,0.25,9.647671699523926,20.339204788208008,10.691533088684082,0.324392609421593,0.250354209572035,1.0,1.0,0.0
sampled,66,0.75,9.647671699523926,29.61929702758789,19.971625328063965,0.324392609421593,0.209124153137962,1.0,1.0,0.0
sampled,67,0.25,35.960350036621094,36.75523376464844,0.7948837280273438,0.3511914263799605,0.4221263958438522,0.0,0.0,0.0
sampled,67,0.75,35.960350036621094,43.20566940307617,7.245319366455078,0.3511914263799605,0.4167963613658663,0.0,0.0,0.0
sampled,68,0.25,7.720804214477539,7.167037010192871,-0.553767204284668,0.4954361627816757,0.4774682142492957,0.0,0.0,0.0
sampled,68,0.75,7.720804214477539,14.523564338684082,6.802760124206543,0.4954361627816757,0.4044193840587399,0.0,0.0,0.0
sampled,69,0.25,0.2703112661838531,0.5389534831047058,0.2686422169208527,0.912245778362882,0.8341461519419026,1.0,1.0,0.0
sampled,69,0.75,0.2703112661838531,0.1853502541780471,-0.084961012005806,0.912245778362882,0.937782246770347,1.0,1.0,0.0
sampled,70,0.25,18.00593376159668,13.450690269470217,-4.555243492126463,0.4556901473777947,0.5679427098751015,0.0,0.0,0.0
sampled,70,0.75,18.00593376159668,15.915780067443848,-2.090153694152832,0.4556901473777947,0.5312261080510063,0.0,0.0,0.0
sampled,71,0.25,20.257549285888672,23.76093864440918,3.503389358520508,0.1237485593425093,0.1210542549429971,0.0,0.0,0.0
sampled,71,0.75,20.257549285888672,16.631603240966797,-3.625946044921875,0.1237485593425093,0.1557693461341061,0.0,0.0,0.0
sampled,72,0.25,2.8791332244873047,4.216103076934815,1.3369698524475107,0.6217868695848789,0.3942798679340265,0.0,0.0,0.0
sampled,72,0.75,2.8791332244873047,5.804360389709473,2.925227165222168,0.6217868695848789,0.3041244149216508,0.0,0.0,0.0
sampled,73,0.25,0.8445805311203003,0.6593854427337646,-0.18519508838653564,0.8346984497829708,0.8653368286276939,1.0,1.0,0.0
sampled,73,0.75,0.8445805311203003,0.475178450345993,-0.3694020807743073,0.8346984497829708,0.8992016723263444,1.0,1.0,0.0
sampled,74,0.25,17.296899795532227,22.766958236694336,5.470058441162109,0.4130583111760043,0.4388334432484388,0.0,0.0,0.0
sampled,74,0.75,17.296899795532227,16.288005828857422,-1.0088939666748047,0.4130583111760043,0.4771894003981403,0.0,0.0,0.0
sampled,75,0.25,1.2266724109649658,1.6805485486984253,0.4538761377334595,0.7016806403612034,0.6410768539977426,0.0,0.0,0.0
sampled,75,0.75,1.2266724109649658,2.2511801719665527,1.024507761001587,0.7016806403612034,0.5944414436699356,0.0,0.0,0.0
sampled,76,0.25,1.715216040611267,1.2857292890548706,-0.4294867515563965,0.7891237663144767,0.8367416426384487,1.0,1.0,0.0
sampled,76,0.75,1.715216040611267,2.0890114307403564,0.37379539012908936,0.7891237663144767,0.7519857717118626,1.0,1.0,0.0
sampled,77,0.25,13.46767807006836,17.211952209472656,3.744274139404297,0.6313743497738423,0.5406571589989857,0.5882000000000001,1.0,0.41179999999999994
sampled,77,0.75,13.46767807006836,17.788785934448242,4.321107864379883,0.6313743497738423,0.5792220360916837,0.5882000000000001,1.0,0.41179999999999994
sampled,78,0.25,9.766057968139648,19.99964141845703,10.233583450317383,0.4141937923777605,0.2887549145436367,0.0,0.0,0.0
sampled,78,0.75,9.766057968139648,22.80819702148437,13.042139053344723,0.4141937923777605,0.2394466128094139,0.0,0.0,0.0
sampled,79,0.25,4.068235874176025,2.9920928478240967,-1.0761430263519287,0.654812495258413,0.7491227109296362,1.0,1.0,0.0
sampled,79,0.75,4.068235874176025,2.808346509933472,-1.2598893642425533,0.654812495258413,0.7642448457175176,1.0,1.0,0.0
sampled,80,0.25,0.7217217683792114,1.208209753036499,0.4864879846572876,0.9328783471993962,0.891051002892012,0.0,0.0,0.0
sampled,80,0.75,0.7217217683792114,0.4891625940799713,-0.2325591742992401,0.9328783471993962,0.953367175230434,0.0,0.0,0.0
sampled,81,0.25,1.3872939348220823,72.60692596435547,71.21963202953339,0.8674058003338816,0.1884963557360313,0.0,0.0,0.0
sampled,81,0.75,1.3872939348220823,57.83329772949219,56.446003794670105,0.8674058003338816,0.129077330635919,0.0,0.0,0.0
sampled,82,0.25,29.04826545715332,34.62447738647461,5.576211929321289,0.386143398687768,0.3956000265296047,0.0,0.0,0.0
sampled,82,0.75,29.04826545715332,30.90886878967285,1.8606033325195312,0.386143398687768,0.4611634643589961,0.0,0.0,0.0
sampled,83,0.25,20.92364501953125,28.344879150390625,7.421234130859375,0.4165307244425944,0.4127109360286242,0.0,0.0,0.0
sampled,83,0.75,20.92364501953125,38.85185623168945,17.928211212158203,0.4165307244425944,0.3489670594690621,0.0,0.0,0.0
sampled,84,0.25,24.04349136352539,28.28912353515625,4.245632171630859,0.5137110685629303,0.5555561755116697,0.0833,0.09519999999999999,0.011899999999999994
sampled,84,0.75,24.04349136352539,42.86891555786133,18.825424194335938,0.5137110685629303,0.4514208946563565,0.0833,0.08,-0.0032999999999999974
sampled,85,0.25,4.499962329864502,6.752006530761719,2.252044200897217,0.428445643918541,0.4348456546411957,1.0,1.0,0.0
sampled,85,0.75,4.499962329864502,7.415333271026611,2.9153709411621094,0.428445643918541,0.4675061229162132,1.0,1.0,0.0
sampled,86,0.25,12.4260835647583,5.980874061584473,-6.445209503173828,0.3880988926778794,0.5948166903614462,1.0,1.0,0.0
sampled,86,0.75,12.4260835647583,7.59104585647583,-4.835037708282471,0.3880988926778794,0.5004084864317875,1.0,1.0,0.0
sampled,87,0.25,15.395747184753418,16.001176834106445,0.6054296493530273,0.475124488213463,0.5089186242248097,0.0,0.0,0.0
sampled,87,0.75,15.395747184753418,14.80271339416504,-0.5930337905883771,0.475124488213463,0.5578618857292379,0.0,0.0,0.0
sampled,88,0.25,28.99471092224121,33.11589813232422,4.121187210083008,0.2618875291409753,0.2587644758083681,0.0,0.0,0.0
sampled,88,0.75,28.99471092224121,37.91862869262695,8.923917770385742,0.2618875291409753,0.2219423849255273,0.0,0.0,0.0
sampled,89,0.25,0.6623970866203308,0.6175864934921265,-0.044810593128204346,0.8580900558924142,0.8670203945977892,1.0,1.0,0.0
sampled,89,0.75,0.6623970866203308,0.3580747246742248,-0.304322361946106,0.8580900558924142,0.920597071354274,1.0,1.0,0.0
sampled,90,0.25,5.845442771911621,10.93312931060791,5.087686538696289,0.5319988025897969,0.405686422430792,0.4,0.4,0.0
sampled,90,0.75,5.845442771911621,26.660890579223636,20.815447807312015,0.5319988025897969,0.2533581825620011,0.4,0.4,0.0
sampled,91,0.25,32.94548416137695,32.31855010986328,-0.6269340515136719,0.3388227543693622,0.3907603860922813,0.0,0.0,0.0
sampled,91,0.75,32.94548416137695,42.98629760742188,10.040813446044929,0.3388227543693622,0.3153782311109055,0.0,0.0,0.0
sampled,92,0.25,0.3382972180843353,0.4637361764907837,0.12543895840644836,0.8924096655972232,0.8555270314731453,1.0,1.0,0.0
sampled,92,0.75,0.3382972180843353,0.9200586676597596,0.5817614495754243,0.8924096655972232,0.7560038520277358,1.0,1.0,0.0
sampled,93,0.25,8.789227485656738,8.409629821777344,-0.37959766387939453,0.2613485006522761,0.4067509499446542,0.0,0.0,0.0
sampled,93,0.75,8.789227485656738,8.04805850982666,-0.7411689758300781,0.2613485006522761,0.4136759399264292,0.0,0.0,0.0
sampled,94,0.25,0.1654665768146515,0.845923125743866,0.6804565489292145,0.9448032627863008,0.7641680685412715,1.0,1.0,0.0
sampled,94,0.75,0.1654665768146515,0.6558347344398499,0.49036815762519836,0.9448032627863008,0.8102128018944704,1.0,1.0,0.0
sampled,95,0.25,2.036970853805542,11.769492149353027,9.732521295547485,0.7337171226146976,0.3494875129518351,0.0,0.0,0.0
sampled,95,0.75,2.036970853805542,9.208297729492188,7.1713268756866455,0.7337171226146976,0.4466869720972424,0.0,0.0,0.0
sampled,96,0.25,79.25300598144531,50.63238525390625,-28.620620727539062,0.1165753439141801,0.2486815977958465,0.0,0.0,0.0
sampled,96,0.75,79.25300598144531,55.81541061401367,-23.43759536743164,0.1165753439141801,0.2119817948946168,0.0,0.0,0.0
sampled,97,0.25,1.3098963499069214,3.745828866958618,2.4359325170516968,0.7388574138154307,0.5404985981107893,0.0,0.0,0.0
sampled,97,0.75,1.3098963499069214,9.353996276855469,8.044099926948547,0.7388574138154307,0.361948488233154,0.0,0.0,0.0
sampled,98,0.25,26.327856063842773,29.30522918701172,2.9773731231689453,0.1138914436098125,0.1540578584691807,0.0,0.0,0.0
sampled,98,0.75,26.327856063842773,23.391820907592773,-2.93603515625,0.1138914436098125,0.1164382090977596,0.0,0.0,0.0
sampled,99,0.25,4.035930156707764,65.91524505615234,61.87931489944458,0.6511186212919512,0.2226980624744999,0.6667000000000001,0.6667000000000001,0.0
sampled,99,0.75,4.035930156707764,106.25214385986328,102.21621370315552,0.6511186212919512,0.1800811555270269,0.6667000000000001,0.6667000000000001,0.0
sampled,100,0.25,2.392256021499634,1.6189299821853638,-0.77332603931427,0.6940306850948035,0.7792930098553951,1.0,1.0,0.0
sampled,100,0.75,2.392256021499634,6.7234320640563965,4.331176042556763,0.6940306850948035,0.3981153675407107,1.0,1.0,0.0
sampled,101,0.25,1.5272592306137085,1.738336443901062,0.21107721328735352,0.738996900540382,0.7453631964471065,0.5714,0.5714,0.0
sampled,101,0.75,1.5272592306137085,2.575063467025757,1.0478042364120483,0.738996900540382,0.6665376681678451,0.5714,0.5714,0.0
sampled,102,0.25,32.27830123901367,41.463340759277344,9.185039520263672,0.3918334023022952,0.4338807923008687,0.0,0.0,0.0
sampled,102,0.75,32.27830123901367,32.31954574584961,0.0412445068359375,0.3918334023022952,0.5160185464442227,0.0,0.0,0.0
sampled,103,0.25,0.1846553385257721,0.0421903319656848,-0.1424650065600873,0.9582328783138844,0.9902993215243712,1.0,0.0,-1.0
sampled,103,0.75,0.1846553385257721,15.62246036529541,15.437805026769638,0.9582328783138844,0.2556843442435583,1.0,0.0,-1.0
sampled,104,0.25,28.53400421142578,27.964412689208984,-0.5695915222167969,0.3246383456632733,0.4292565897326658,0.0,0.0,0.0
sampled,104,0.75,28.53400421142578,52.08344650268555,23.549442291259766,0.3246383456632733,0.355640685997572,0.0,0.0,0.0
sampled,105,0.25,1.5299432277679443,0.7882048487663269,-0.7417383790016174,0.6586847873402655,0.7818440496127927,1.0,1.0,0.0
