regime,task_id,kv_caching,ratio,h_mean,ce_mean
teacher_forced,67,full,,3.716653347015381,26.2663516998291
teacher_forced,68,full,,4.552920341491699,20.437759399414062
teacher_forced,69,full,,5.268857479095459,22.46312141418457
teacher_forced,7,full,,0.4745465557401378,28.391854604085285
teacher_forced,70,full,,1.996478080749512,26.736103057861328
teacher_forced,71,full,,0.44749189787156257,31.4051570892334
teacher_forced,72,full,,0.7433605045080185,29.480857849121094
teacher_forced,73,full,,0.645304126664996,27.79802894592285
teacher_forced,74,full,,2.151801586151123,26.963428497314453
teacher_forced,75,full,,4.195467293262482,21.48345375061035
teacher_forced,76,full,,0.49984636895048123,28.73944600423177
teacher_forced,77,full,,2.2888734340667725,25.709369659423828
teacher_forced,78,full,,1.4493358135223389,31.49178123474121
teacher_forced,79,full,,0.6376676112413406,30.75303077697754
teacher_forced,8,full,,3.5219401121139526,20.98418617248535
teacher_forced,80,full,,1.2208764553070068,31.464250564575195
teacher_forced,81,full,,0.963191419839859,29.06177806854248
teacher_forced,82,full,,1.889255404472351,31.33131217956543
teacher_forced,83,full,,0.4785718475468456,28.682396570841473
teacher_forced,84,full,,1.271914541721344,28.619308471679688
teacher_forced,85,full,,1.1115474998950956,31.396154403686523
teacher_forced,86,full,,2.7481369972229004,20.78243637084961
teacher_forced,87,full,,1.2071439027786257,25.943513870239254
teacher_forced,88,full,,0.5646066778960327,29.308802286783855
teacher_forced,89,full,,0.5413836318378648,28.563820521036785
teacher_forced,9,full,,0.7131982066979011,24.332059860229492
teacher_forced,90,full,,0.531600646674633,29.669729232788086
teacher_forced,91,full,,0.6238885590185722,27.144821166992188
teacher_forced,92,full,,0.6330272704362868,27.50794792175293
teacher_forced,93,full,,0.8751143819342057,26.048653920491535
teacher_forced,94,full,,2.3522539138793945,31.10125160217285
teacher_forced,95,full,,1.498280644416809,23.999561309814453
teacher_forced,96,full,,1.154784917831421,24.146957397460938
teacher_forced,97,full,,1.6402007341384888,23.796785354614254
teacher_forced,98,full,,0.8738025594502689,23.676766395568848
teacher_forced,99,full,,0.7863668650388718,31.543336868286133
teacher_forced,0,compressed,0.25,1.120928555727005,26.57982349395752
teacher_forced,0,compressed,0.5,1.880872368812561,23.888174057006836
teacher_forced,0,compressed,0.75,3.1057419776916504,22.39410400390625
teacher_forced,0,compressed,0.95,3.255168914794922,21.786852836608887
teacher_forced,1,compressed,0.25,1.213867425918579,26.40045166015625
teacher_forced,1,compressed,0.5,1.666414499282837,25.480079650878903
teacher_forced,1,compressed,0.75,2.6936140060424805,25.492753982543945
teacher_forced,1,compressed,0.95,6.138330459594727,25.38387107849121
teacher_forced,10,compressed,0.25,0.8725572725137075,25.453673044840496
teacher_forced,10,compressed,0.5,1.0166450043519337,24.559601465861004
teacher_forced,10,compressed,0.75,2.217799852291743,22.29099241892497
teacher_forced,10,compressed,0.95,2.640420158704122,19.925504048665363
teacher_forced,100,compressed,0.25,2.424299955368042,27.80931282043457
teacher_forced,100,compressed,0.5,2.8039369583129883,28.75905418395996
teacher_forced,100,compressed,0.75,3.1712472438812256,29.657127380371094
teacher_forced,100,compressed,0.95,3.4568979740142822,28.84922981262207
teacher_forced,101,compressed,0.25,3.555485248565674,27.33254814147949
teacher_forced,101,compressed,0.5,4.153910160064697,25.54709243774414
teacher_forced,101,compressed,0.75,3.917471408843994,24.949682235717773
teacher_forced,101,compressed,0.95,3.3879590034484863,25.862781524658203
teacher_forced,102,compressed,0.25,0.7908213542153438,27.379427591959637
teacher_forced,102,compressed,0.5,1.0581374218066533,25.943112055460613
teacher_forced,102,compressed,0.75,1.826230138540268,23.463972091674805
teacher_forced,102,compressed,0.95,2.5081182718276978,20.334219614664715
teacher_forced,103,compressed,0.25,1.0850900262594223,24.41229486465454
teacher_forced,103,compressed,0.5,2.168506994843483,21.947346210479736
teacher_forced,103,compressed,0.75,2.0584587156772614,22.15104627609253
teacher_forced,103,compressed,0.95,4.709340512752533,19.509084939956665
teacher_forced,104,compressed,0.25,1.8415870666503904,30.158546447753903
teacher_forced,104,compressed,0.5,2.163930177688598,28.249622344970703
teacher_forced,104,compressed,0.75,2.0937156677246094,27.91898536682129
teacher_forced,104,compressed,0.95,2.662662506103516,24.680421829223636
teacher_forced,105,compressed,0.25,1.6919140815734863,26.77949333190918
teacher_forced,105,compressed,0.5,2.014245748519897,26.539257049560547
teacher_forced,105,compressed,0.75,2.1269214153289795,26.797452926635746
teacher_forced,105,compressed,0.95,5.810337543487549,23.89399719238281
teacher_forced,106,compressed,0.25,0.2358318174257874,26.240771102905274
teacher_forced,106,compressed,0.5,0.3785468692891299,26.24950752258301
teacher_forced,106,compressed,0.75,0.3396108852699399,27.129771423339843
teacher_forced,106,compressed,0.95,2.0099989652633665,21.93326072692871
teacher_forced,107,compressed,0.25,1.24325293302536,30.62847995758057
teacher_forced,107,compressed,0.5,1.6205914616584778,29.21819019317627
teacher_forced,107,compressed,0.75,4.67223048210144,22.581111907958984
teacher_forced,107,compressed,0.95,4.7298173904418945,22.588970184326172
teacher_forced,108,compressed,0.25,1.632633626461029,22.993020057678223
teacher_forced,108,compressed,0.5,1.3983225971460342,23.877963066101074
teacher_forced,108,compressed,0.75,2.5953835248947144,21.191570281982422
teacher_forced,108,compressed,0.95,3.857569456100464,18.856691360473633
teacher_forced,109,compressed,0.25,2.160418748855591,28.539173126220703
teacher_forced,109,compressed,0.5,3.1744179725646973,27.86203956604004
teacher_forced,109,compressed,0.75,3.5858142375946045,26.240819931030277
teacher_forced,109,compressed,0.95,3.530468702316284,25.062101364135746
teacher_forced,11,compressed,0.25,3.3468711376190186,25.434858322143555
teacher_forced,11,compressed,0.5,2.982862949371338,24.49617958068848
teacher_forced,11,compressed,0.75,2.4169623851776123,25.090301513671875
teacher_forced,11,compressed,0.95,2.020936250686645,25.988250732421875
teacher_forced,110,compressed,0.25,1.338273048400879,27.20183753967285
teacher_forced,110,compressed,0.5,1.7455254793167114,26.73344993591309
teacher_forced,110,compressed,0.75,1.959634065628052,25.88468742370605
teacher_forced,110,compressed,0.95,2.761723756790161,26.249366760253903
teacher_forced,111,compressed,0.25,1.882573127746582,26.276243209838867
teacher_forced,111,compressed,0.5,2.016426086425781,25.98301696777344
teacher_forced,111,compressed,0.75,3.074274063110352,24.721284866333008
teacher_forced,111,compressed,0.95,3.1457924842834477,24.20103454589844
teacher_forced,112,compressed,0.25,1.4148180484771729,26.97537422180176
teacher_forced,112,compressed,0.5,1.36996328830719,28.2028923034668
teacher_forced,112,compressed,0.75,1.6667587757110596,25.97156143188477
teacher_forced,112,compressed,0.95,4.416083335876465,24.34237098693848
teacher_forced,113,compressed,0.25,4.599634170532227,19.942429065704346
teacher_forced,113,compressed,0.5,4.629557549953461,20.209294319152832
teacher_forced,113,compressed,0.75,4.7077125906944275,19.857232570648193
teacher_forced,113,compressed,0.95,4.368798077106476,20.140292167663574
teacher_forced,114,compressed,0.25,0.9153696894645691,27.370888392130535
teacher_forced,114,compressed,0.5,1.3160602152347565,24.99929428100586
teacher_forced,114,compressed,0.75,2.5354293982187905,23.53136380513509
teacher_forced,114,compressed,0.95,2.214461326599121,21.467304229736328
teacher_forced,115,compressed,0.25,4.930351217587789,19.99588966369629
teacher_forced,115,compressed,0.5,4.964980800946553,19.918986638387043
teacher_forced,115,compressed,0.75,4.5882582267125445,19.7716547648112
teacher_forced,115,compressed,0.95,4.609036564826965,19.6388365427653
teacher_forced,116,compressed,0.25,2.0437164306640625,24.92584037780762
teacher_forced,116,compressed,0.5,2.147941470146179,25.088833808898926
teacher_forced,116,compressed,0.75,2.0900803804397583,25.19649887084961
teacher_forced,116,compressed,0.95,3.320506453514099,24.91901206970215
teacher_forced,117,compressed,0.25,0.8027078372736773,26.38525899251302
teacher_forced,117,compressed,0.5,1.0168621838092804,25.725510279337566
teacher_forced,117,compressed,0.75,1.356912503639857,25.77990976969401
teacher_forced,117,compressed,0.95,2.311565121014913,20.77548122406006
teacher_forced,118,compressed,0.25,0.7144931989411513,27.499996185302738
teacher_forced,118,compressed,0.5,1.2079842487970989,25.36365509033203
teacher_forced,118,compressed,0.75,1.7979187369346619,23.587549209594727
teacher_forced,118,compressed,0.95,2.5307852029800415,20.680625915527344
teacher_forced,119,compressed,0.25,0.6439887831608454,27.715737024943035
teacher_forced,119,compressed,0.5,1.514428585767746,24.087528864542644
teacher_forced,119,compressed,0.75,1.6655506094296777,23.303613026936848
teacher_forced,119,compressed,0.95,2.2420795559883118,20.540099779764812
teacher_forced,12,compressed,0.25,0.8947476148605347,27.88383960723877
teacher_forced,12,compressed,0.5,2.2129147052764893,24.776552200317383
teacher_forced,12,compressed,0.75,2.0116246938705444,24.723061561584473
teacher_forced,12,compressed,0.95,3.6924504041671753,21.86862087249756
teacher_forced,120,compressed,0.25,1.2123521566390991,29.175262451171875
teacher_forced,120,compressed,0.5,3.959233522415161,22.497562408447266
teacher_forced,120,compressed,0.75,3.744040489196777,23.113540649414062
teacher_forced,120,compressed,0.95,3.315807580947876,22.418216705322266
teacher_forced,121,compressed,0.25,1.5007096827030182,25.90983009338379
teacher_forced,121,compressed,0.5,1.8090729713439941,24.751219749450684
teacher_forced,121,compressed,0.75,2.780839681625366,23.72105884552002
teacher_forced,121,compressed,0.95,3.7541533708572388,20.062933921813965
teacher_forced,122,compressed,0.25,1.2392181257406871,23.868045806884766
teacher_forced,122,compressed,0.5,1.6491026530663173,25.247103055318195
teacher_forced,122,compressed,0.75,2.1827051440874734,23.613526662190754
teacher_forced,122,compressed,0.95,2.744426131248474,22.76123555501302
teacher_forced,123,compressed,0.25,0.7967410609126091,27.00143051147461
teacher_forced,123,compressed,0.5,0.8237580445905527,27.38556416829427
teacher_forced,123,compressed,0.75,0.897338422636191,27.260172526041668
teacher_forced,123,compressed,0.95,1.789664626121521,22.555444081624348
teacher_forced,124,compressed,0.25,0.7331667604545752,27.507816314697266
teacher_forced,124,compressed,0.5,0.7160313837230204,27.249245325724285
teacher_forced,124,compressed,0.75,0.9588410904010137,27.229209264119465
teacher_forced,124,compressed,0.95,0.8816065167387327,27.050394694010418
teacher_forced,125,compressed,0.25,2.2416069010893502,23.95556704203288
teacher_forced,125,compressed,0.5,2.8767706553141275,24.133052825927734
teacher_forced,125,compressed,0.75,2.5577518939971924,22.25181007385254
teacher_forced,125,compressed,0.95,2.3717143138249717,21.905902862548828
teacher_forced,126,compressed,0.25,1.493703842163086,27.106672286987305
teacher_forced,126,compressed,0.5,1.6890292167663574,26.858318328857425
teacher_forced,126,compressed,0.75,3.1769068241119385,26.01610374450684
teacher_forced,126,compressed,0.95,4.536277770996094,27.27484703063965
teacher_forced,127,compressed,0.25,2.0122244358062744,25.95065689086914
teacher_forced,127,compressed,0.5,2.157634735107422,27.221101760864254
teacher_forced,127,compressed,0.75,1.4846760034561155,28.68136405944824
teacher_forced,127,compressed,0.95,0.6587104797363281,29.69686889648437
teacher_forced,128,compressed,0.25,1.7404797077178955,24.48561286926269
teacher_forced,128,compressed,0.5,1.7666378021240234,24.427568435668945
teacher_forced,128,compressed,0.75,2.784575700759888,24.46756362915039
teacher_forced,128,compressed,0.95,3.4834060668945312,28.45450210571289
teacher_forced,129,compressed,0.25,1.2003955245018005,25.106821060180664
teacher_forced,129,compressed,0.5,1.7839133342107136,24.576519012451172
teacher_forced,129,compressed,0.75,1.486761748790741,24.56478500366211
teacher_forced,129,compressed,0.95,5.7672624588012695,21.09976577758789
teacher_forced,13,compressed,0.25,0.9396868944168092,27.161266326904297
teacher_forced,13,compressed,0.5,1.1991866827011108,25.641809463500977
teacher_forced,13,compressed,0.75,1.6199538707733154,25.3610897064209
teacher_forced,13,compressed,0.95,2.7129719257354736,27.164691925048828
teacher_forced,130,compressed,0.25,1.9773828983306885,23.99151611328125
teacher_forced,130,compressed,0.5,2.3563034534454346,23.490123748779297
teacher_forced,130,compressed,0.75,4.07925021648407,20.72277021408081
teacher_forced,130,compressed,0.95,4.762672185897827,18.719995498657227
teacher_forced,131,compressed,0.25,2.3205225467681885,26.28468513488769
teacher_forced,131,compressed,0.5,2.26505970954895,25.774364471435547
teacher_forced,131,compressed,0.75,2.27468490600586,24.98277473449707
teacher_forced,131,compressed,0.95,3.416505813598633,21.310028076171875
teacher_forced,132,compressed,0.25,2.1578917503356934,27.54361343383789
teacher_forced,132,compressed,0.5,3.0178098678588867,25.391801834106445
teacher_forced,132,compressed,0.75,3.4057538509368896,22.76192092895508
teacher_forced,132,compressed,0.95,3.9177560806274414,20.706541061401367
teacher_forced,133,compressed,0.25,0.28035464596468945,27.72499008178711
teacher_forced,133,compressed,0.5,0.5601118918508291,25.12028579711914
teacher_forced,133,compressed,0.75,0.9840768083930016,22.913022613525392
teacher_forced,133,compressed,0.95,4.598267650604248,18.517647552490235
teacher_forced,134,compressed,0.25,3.073164224624634,27.117956161499023
teacher_forced,134,compressed,0.5,3.6126744747161865,25.77252197265625
teacher_forced,134,compressed,0.75,4.140152931213379,25.292573928833008
teacher_forced,134,compressed,0.95,3.812676429748535,26.4853572845459
teacher_forced,135,compressed,0.25,0.842112522572279,27.62232844034831
teacher_forced,135,compressed,0.5,0.8576940211157004,27.674605051676433
teacher_forced,135,compressed,0.75,1.8341951022545497,24.578511555989582
teacher_forced,135,compressed,0.95,2.312116344769796,21.12248929341634
teacher_forced,136,compressed,0.25,2.4847400188446045,25.02582550048828
teacher_forced,136,compressed,0.5,3.837106943130493,23.6010799407959
teacher_forced,136,compressed,0.75,4.354743957519531,23.766725540161133
teacher_forced,136,compressed,0.95,4.429084300994873,24.199996948242188
teacher_forced,137,compressed,0.25,1.844200611114502,27.83709526062012
teacher_forced,137,compressed,0.5,2.12144136428833,27.577125549316406
teacher_forced,137,compressed,0.75,4.745172500610352,24.965370178222656
teacher_forced,137,compressed,0.95,6.895781993865967,27.27842140197754
teacher_forced,138,compressed,0.25,1.2059472650289536,24.74113400777181
teacher_forced,138,compressed,0.5,1.6839125156402588,24.33721415201823
teacher_forced,138,compressed,0.75,1.9697734117507935,23.567122141520183
teacher_forced,138,compressed,0.95,2.0562570492426553,23.216150283813477
teacher_forced,139,compressed,0.25,1.2908129692077637,28.83489418029785
teacher_forced,139,compressed,0.5,2.5813350677490234,24.731550216674805
teacher_forced,139,compressed,0.75,3.355122804641724,23.858259201049805
teacher_forced,139,compressed,0.95,3.439499616622925,22.517229080200195
teacher_forced,14,compressed,0.25,3.623473644256592,26.385988235473636
teacher_forced,14,compressed,0.5,3.585234880447388,25.75666046142578
teacher_forced,14,compressed,0.75,3.636764287948608,26.108741760253903
teacher_forced,14,compressed,0.95,3.3019089698791504,27.491867065429688
teacher_forced,140,compressed,0.25,0.7649527365962664,27.53075408935547
teacher_forced,140,compressed,0.5,0.9595581889152527,26.894819259643555
teacher_forced,140,compressed,0.75,1.6532765825589497,25.47478421529134
teacher_forced,140,compressed,0.95,2.338961402575175,22.046027501424152
teacher_forced,141,compressed,0.25,0.9828027015152786,27.11496434892927
teacher_forced,141,compressed,0.5,1.1960357415622898,26.121338980538503
teacher_forced,141,compressed,0.75,1.2208164811932616,23.565160478864396
teacher_forced,141,compressed,0.95,5.6711408751351495,15.651519775390625
teacher_forced,142,compressed,0.25,4.017987251281738,26.22605323791504
teacher_forced,142,compressed,0.5,3.920172452926636,24.91262435913086
teacher_forced,142,compressed,0.75,4.740468978881836,24.300580978393555
teacher_forced,142,compressed,0.95,3.748751163482666,25.054706573486328
teacher_forced,143,compressed,0.25,0.7976430952548981,27.533517201741535
teacher_forced,143,compressed,0.5,0.9455504616101583,26.445374806722004
teacher_forced,143,compressed,0.75,1.9248714844385784,24.402271906534832
teacher_forced,143,compressed,0.95,2.360204339027405,21.14954884847005
teacher_forced,144,compressed,0.25,1.4031656980514526,28.056324005126957
teacher_forced,144,compressed,0.5,1.6596122980117798,27.46741485595703
teacher_forced,144,compressed,0.75,3.651256561279297,26.255542755126957
teacher_forced,144,compressed,0.95,5.375977993011475,26.00662422180176
teacher_forced,145,compressed,0.25,2.3359004855155945,24.302624702453613
teacher_forced,145,compressed,0.5,2.7786185145378113,23.987895011901855
teacher_forced,145,compressed,0.75,3.132712244987488,24.273947715759277
teacher_forced,145,compressed,0.95,3.145792841911316,24.923970222473145
teacher_forced,146,compressed,0.25,0.3239815938752144,27.296662521362304
teacher_forced,146,compressed,0.5,0.5310955444350839,25.6033992767334
teacher_forced,146,compressed,0.75,0.6726479776203632,25.106496047973632
teacher_forced,146,compressed,0.95,1.815387737751007,22.12489242553711
teacher_forced,147,compressed,0.25,0.9809430055320263,27.647677421569824
teacher_forced,147,compressed,0.5,1.1655449904501438,25.813617706298828
teacher_forced,147,compressed,0.75,2.025644838809967,22.951921463012695
teacher_forced,147,compressed,0.95,3.3349287509918213,19.434229373931885
teacher_forced,148,compressed,0.25,1.1231519132852554,31.74986743927002
teacher_forced,148,compressed,0.5,1.503381758928299,27.81460475921631
teacher_forced,148,compressed,0.75,2.6367300748825073,25.790727615356445
teacher_forced,148,compressed,0.95,2.624616503715515,25.754995346069336
teacher_forced,149,compressed,0.25,2.1827847957611084,31.255001068115234
teacher_forced,149,compressed,0.5,2.5324227809906006,30.5229606628418
teacher_forced,149,compressed,0.75,2.5533134937286377,29.032066345214844
teacher_forced,149,compressed,0.95,2.639320611953736,28.244096755981445
teacher_forced,15,compressed,0.25,3.314768075942993,27.43916893005371
teacher_forced,15,compressed,0.5,3.397356986999512,27.081758499145508
teacher_forced,15,compressed,0.75,3.506094694137573,27.025287628173828
teacher_forced,15,compressed,0.95,3.508907556533813,26.682445526123047
teacher_forced,16,compressed,0.25,2.045843720436096,24.236357688903805
teacher_forced,16,compressed,0.5,3.4401023387908936,23.08522319793701
teacher_forced,16,compressed,0.75,3.5133979320526123,22.032938957214355
teacher_forced,16,compressed,0.95,3.7984355688095093,17.80812120437622
teacher_forced,17,compressed,0.25,0.9223463386297227,25.251099904378254
teacher_forced,17,compressed,0.5,1.5223299066225688,23.32641537984212
teacher_forced,17,compressed,0.75,1.767597883939743,23.965456008911133
teacher_forced,17,compressed,0.95,1.665346160531044,24.503966013590496
teacher_forced,18,compressed,0.25,0.8598690927028656,30.441802978515625
teacher_forced,18,compressed,0.5,1.0608421713113785,29.999411582946777
teacher_forced,18,compressed,0.75,1.577551245689392,24.708044052124023
teacher_forced,18,compressed,0.95,4.809835195541382,22.10823631286621
teacher_forced,19,compressed,0.25,0.858566302806139,26.29304313659668
teacher_forced,19,compressed,0.5,0.9059130797783533,26.06766700744629
teacher_forced,19,compressed,0.75,1.6826880673567455,23.509488423665363
teacher_forced,19,compressed,0.95,1.9612671534220378,21.399293899536133
teacher_forced,2,compressed,0.25,2.307410478591919,29.30902671813965
teacher_forced,2,compressed,0.5,2.1773977279663086,29.335355758666992
teacher_forced,2,compressed,0.75,2.5921430587768555,28.634706497192383
teacher_forced,2,compressed,0.95,2.686907768249512,28.063690185546875
teacher_forced,20,compressed,0.25,2.1245310306549072,22.253664016723633
teacher_forced,20,compressed,0.5,3.8666491508483887,22.02220058441162
teacher_forced,20,compressed,0.75,5.19284462928772,19.943233489990234
teacher_forced,20,compressed,0.95,4.732198476791382,18.455993175506592
teacher_forced,21,compressed,0.25,0.8314975593239069,28.279619852701824
teacher_forced,21,compressed,0.5,0.9069103747606277,28.012475331624348
teacher_forced,21,compressed,0.75,1.0902368972698848,26.79088528951009
teacher_forced,21,compressed,0.95,2.2211419343948364,21.942045211791992
teacher_forced,22,compressed,0.25,0.6202204041182995,27.907188892364502
teacher_forced,22,compressed,0.5,4.262117266654968,21.260547161102295
teacher_forced,22,compressed,0.75,3.842030644416809,20.646872997283936
teacher_forced,22,compressed,0.95,3.712742805480957,20.506103515625
teacher_forced,23,compressed,0.25,1.6637962460517883,29.310142517089844
teacher_forced,23,compressed,0.5,2.057348132133484,27.56821918487549
teacher_forced,23,compressed,0.75,1.851695895195007,28.171250343322754
teacher_forced,23,compressed,0.95,4.287230491638184,22.7032470703125
teacher_forced,24,compressed,0.25,2.54681396484375,31.42978858947754
teacher_forced,24,compressed,0.5,3.1197848320007324,30.2227725982666
teacher_forced,24,compressed,0.75,3.275789260864258,29.834455490112305
teacher_forced,24,compressed,0.95,2.8090031147003174,28.1495361328125
teacher_forced,25,compressed,0.25,4.457040309906006,24.158510208129883
teacher_forced,25,compressed,0.5,4.010855674743652,24.13969993591309
teacher_forced,25,compressed,0.75,2.264125347137451,25.66876983642578
teacher_forced,25,compressed,0.95,2.9373655319213867,25.719331741333008
teacher_forced,26,compressed,0.25,0.9985766783356667,27.09392547607422
teacher_forced,26,compressed,0.5,1.4600582867860794,26.056806564331055
teacher_forced,26,compressed,0.75,1.6207964619000752,25.37119992574056
teacher_forced,26,compressed,0.95,1.932088295618693,24.94676399230957
teacher_forced,27,compressed,0.25,1.3768667876720428,25.138193130493164
teacher_forced,27,compressed,0.5,3.9854334592819214,20.97678852081299
teacher_forced,27,compressed,0.75,4.3673200607299805,21.347086906433105
teacher_forced,27,compressed,0.95,4.846588134765625,21.38351058959961
teacher_forced,28,compressed,0.25,2.4626775979995728,23.457155227661133
teacher_forced,28,compressed,0.5,3.5601030588150024,21.9667329788208
teacher_forced,28,compressed,0.75,4.711787581443787,19.501739501953125
