task_id,ratio,position,h_full,h_compressed,delta_H,kl,ce_full,ce_compressed,cache_seq_length_full,cache_seq_length_compressed
2,0.95,0,3.0222394466400146,2.6869077682495117,-0.33533167839050293,0.8766454458236694,27.055273056030273,28.063690185546875,5510,275
3,0.25,0,2.304265260696411,3.8874778747558594,1.5832126140594482,1.5912469625473022,31.244531631469727,25.86753273010254,8007,6005
3,0.5,0,2.304265260696411,3.2156355381011963,0.9113702774047852,5.712902545928955,31.244531631469727,25.601028442382812,8007,4003
3,0.75,0,2.304265260696411,3.1227145195007324,0.8184492588043213,5.633244037628174,31.244531631469727,26.114892959594727,8007,2001
3,0.95,0,2.304265260696411,2.5758211612701416,0.27155590057373047,7.482443809509277,31.244531631469727,27.86164665222168,8007,400
4,0.25,0,3.844156265258789,4.191184997558594,0.3470287322998047,0.4479290544986725,24.447778701782227,27.17276382446289,7155,5366
4,0.25,1,4.920921325683594,3.534909725189209,-1.3860116004943848,0.6177585124969482,17.599185943603516,19.25918197631836,7155,5366
4,0.5,0,3.844156265258789,3.967369794845581,0.12321352958679199,0.5760204792022705,24.447778701782227,26.78519058227539,7155,3577
4,0.5,1,4.920921325683594,3.2038750648498535,-1.7170462608337402,0.7112211585044861,17.599185943603516,18.30838394165039,7155,3577
4,0.75,0,3.844156265258789,3.7444241046905518,-0.0997321605682373,0.7989925742149353,24.447778701782227,26.872180938720703,7155,1788
4,0.75,1,4.920921325683594,3.106387138366699,-1.8145341873168945,0.8339665532112122,17.599185943603516,18.206031799316406,7155,1788
4,0.95,0,3.844156265258789,3.5814359188079834,-0.26272034645080566,1.001059889793396,24.447778701782227,26.432140350341797,7155,357
4,0.95,1,4.920921325683594,2.9289608001708984,-1.9919605255126953,0.940041184425354,17.599185943603516,17.941848754882812,7155,357
5,0.25,0,0.08008777350187302,0.10998720675706863,0.029899433255195618,0.01660027541220188,30.38475227355957,32.209938049316406,11097,8322
5,0.25,1,0.0572955459356308,0.6935975551605225,0.6363019943237305,0.11782202124595642,21.196508407592773,17.994062423706055,11097,8322
5,0.25,2,1.9422633647918701,2.045869827270508,0.1036064624786377,0.12821544706821442,26.083568572998047,26.38593101501465,11097,8322
5,0.5,0,0.08008777350187302,0.2679855227470398,0.18789774179458618,0.05003165081143379,30.38475227355957,31.446683883666992,11097,5548
5,0.5,1,0.0572955459356308,2.7185311317443848,2.6612355709075928,2.088855266571045,21.196508407592773,15.741137504577637,11097,5548
5,0.5,2,1.9422633647918701,2.1531786918640137,0.21091532707214355,0.1580396443605423,26.083568572998047,25.87551498413086,11097,5548
5,0.75,0,0.08008777350187302,1.1264113187789917,1.046323537826538,0.40978607535362244,30.38475227355957,27.47934913635254,11097,2774
5,0.75,1,0.0572955459356308,2.1616744995117188,2.1043789386749268,15.937527656555176,21.196508407592773,17.09113883972168,11097,2774
5,0.75,2,1.9422633647918701,2.37933087348938,0.43706750869750977,0.3467618227005005,26.083568572998047,23.284818649291992,11097,2774
5,0.95,0,0.08008777350187302,1.5238691568374634,1.4437813758850098,1.3670148849487305,30.38475227355957,26.609556198120117,11097,554
5,0.95,1,0.0572955459356308,1.952294111251831,1.894998550415039,18.225040435791016,21.196508407592773,17.941570281982422,11097,554
5,0.95,2,1.9422633647918701,3.703871250152588,1.7616078853607178,1.6398674249649048,26.083568572998047,19.594154357910156,11097,554
6,0.25,0,0.21882057189941406,0.19209274649620056,-0.0267278254032135,0.025089874863624573,32.33804702758789,35.53589630126953,2800,2100
6,0.25,1,1.0774857997894287,1.3895844221115112,0.3120986223220825,0.050440188497304916,22.90699577331543,26.01613998413086,2800,2100
6,0.5,0,0.21882057189941406,0.7850981950759888,0.5662776231765747,0.147492915391922,32.33804702758789,32.14082336425781,2800,1400
6,0.5,1,1.0774857997894287,1.7106797695159912,0.6331939697265625,0.11180302500724792,22.90699577331543,25.427186965942383,2800,1400
6,0.75,0,0.21882057189941406,3.5441994667053223,3.325378894805908,0.9196863174438477,32.33804702758789,25.179767608642578,2800,700
6,0.75,1,1.0774857997894287,3.70485782623291,2.6273720264434814,0.988544225692749,22.90699577331543,18.66171646118164,2800,700
6,0.95,0,0.21882057189941406,4.724007606506348,4.505187034606934,11.062193870544434,32.33804702758789,24.207578659057617,2800,140
6,0.95,1,1.0774857997894287,5.439848899841309,4.362362861633301,2.444895029067993,22.90699577331543,15.260836601257324,2800,140
7,0.25,0,0.007077888585627079,0.03833660110831261,0.0312587134540081,0.0028880012687295675,35.04232406616211,34.92905807495117,5939,4454
7,0.25,1,0.03728264197707176,0.04923812672495842,0.011955484747886658,0.0021675603929907084,22.185937881469727,23.089200973510742,5939,4454
7,0.25,2,1.3792791366577148,1.816421627998352,0.4371424913406372,0.11630632728338242,27.947301864624023,28.234066009521484,5939,4454
7,0.5,0,0.007077888585627079,0.09480485320091248,0.08772696554660797,0.010031578131020069,35.04232406616211,34.044979095458984,5939,2969
7,0.5,1,0.03728264197707176,0.30451667308807373,0.26723402738571167,0.03657090663909912,22.185937881469727,19.256141662597656,5939,2969
7,0.5,2,1.3792791366577148,1.9045753479003906,0.5252962112426758,0.16773396730422974,27.947301864624023,28.311058044433594,5939,2969
7,0.75,0,0.007077888585627079,0.22229845821857452,0.21522057056427002,0.03521892428398132,35.04232406616211,34.01918411254883,5939,1484
7,0.75,1,0.03728264197707176,3.504162311553955,3.4668796062469482,3.9007625579833984,22.185937881469727,13.21617317199707,5939,1484
7,0.75,2,1.3792791366577148,2.6863818168640137,1.3071026802062988,0.5270100235939026,27.947301864624023,24.844165802001953,5939,1484
7,0.95,0,0.007077888585627079,1.3646042346954346,1.3575263023376465,1.1460816860198975,35.04232406616211,28.300386428833008,5939,296
7,0.95,1,0.03728264197707176,2.194288730621338,2.157006025314331,17.727705001831055,22.185937881469727,16.337177276611328,5939,296
7,0.95,2,1.3792791366577148,3.794726610183716,2.415447473526001,1.1771912574768066,27.947301864624023,17.58861541748047,5939,296
8,0.25,0,2.7518951892852783,3.2860538959503174,0.5341587066650391,0.5240225195884705,23.726354598999023,28.20257568359375,6335,4751
8,0.25,1,4.291985034942627,3.116143226623535,-1.1758418083190918,0.38681212067604065,18.24201774597168,20.77833366394043,6335,4751
8,0.5,0,2.7518951892852783,3.4372823238372803,0.685387134552002,0.8323572278022766,23.726354598999023,28.482555389404297,6335,3167
8,0.5,1,4.291985034942627,2.959742307662964,-1.332242727279663,0.5507357120513916,18.24201774597168,20.212535858154297,6335,3167
8,0.75,0,2.7518951892852783,3.6560091972351074,0.9041140079498291,1.138176679611206,23.726354598999023,28.528812408447266,6335,1583
8,0.75,1,4.291985034942627,2.6256861686706543,-1.6662988662719727,0.8047390580177307,18.24201774597168,19.511802673339844,6335,1583
8,0.95,0,2.7518951892852783,3.757075786590576,1.0051805973052979,1.2686647176742554,23.726354598999023,28.07391929626465,6335,316
8,0.95,1,4.291985034942627,2.6421167850494385,-1.6498682498931885,0.8100652098655701,18.24201774597168,19.42660903930664,6335,316
9,0.25,0,0.012963807210326195,0.0036054830998182297,-0.009358324110507965,0.0015436800895258784,31.96587562561035,33.497867584228516,3485,2613
9,0.25,1,0.4231478273868561,0.06425114721059799,-0.3588966727256775,0.14153969287872314,18.015295028686523,23.091506958007812,3485,2613
9,0.25,2,1.703482985496521,1.535227656364441,-0.16825532913208008,0.23938554525375366,23.0150089263916,28.449188232421875,3485,2613
9,0.5,0,0.012963807210326195,0.010974962264299393,-0.001988844946026802,0.0017039618687704206,31.96587562561035,32.9576416015625,3485,1742
9,0.5,1,0.4231478273868561,0.3674653470516205,-0.055682480335235596,0.03961393982172012,18.015295028686523,21.07581901550293,3485,1742
9,0.5,2,1.703482985496521,1.968785285949707,0.26530230045318604,0.2968423664569855,23.0150089263916,26.996994018554688,3485,1742
9,0.75,0,0.012963807210326195,0.2770580053329468,0.26409420371055603,0.04941531643271446,31.96587562561035,29.21005630493164,3485,871
9,0.75,1,0.4231478273868561,2.3575279712677,1.9343801736831665,0.7657595276832581,18.015295028686523,18.51900291442871,3485,871
9,0.75,2,1.703482985496521,2.7100372314453125,1.0065542459487915,0.518720805644989,23.0150089263916,25.088743209838867,3485,871
9,0.95,0,0.012963807210326195,1.5004231929779053,1.487459421157837,1.5928616523742676,31.96587562561035,26.035024642944336,3485,174
9,0.95,1,0.4231478273868561,1.5480127334594727,1.124864935874939,18.69303321838379,18.015295028686523,19.292253494262695,3485,174
9,0.95,2,1.703482985496521,4.820549964904785,3.1170668601989746,7.658022880554199,23.0150089263916,15.556297302246094,3485,174
10,0.25,0,0.004543408751487732,0.15981212258338928,0.15526871383190155,0.020707499235868454,35.335113525390625,29.822708129882812,7178,5383
10,0.25,1,0.07229746133089066,0.4209715723991394,0.34867411851882935,0.050061650574207306,20.207874298095703,19.8223934173584,7178,5383
10,0.25,2,1.4813166856765747,2.0368881225585938,0.555571436882019,0.2000647932291031,27.43372344970703,26.715917587280273,7178,5383
10,0.5,0,0.004543408751487732,0.21007046103477478,0.20552705228328705,0.02717336267232895,35.335113525390625,29.27704620361328,7178,3589
10,0.5,1,0.07229746133089066,0.9046410918235779,0.8323436379432678,0.182325080037117,20.207874298095703,17.980243682861328,7178,3589
10,0.5,2,1.4813166856765747,1.9352234601974487,0.453906774520874,0.17520661652088165,27.43372344970703,26.4215145111084,7178,3589
10,0.75,0,0.004543408751487732,0.4725078046321869,0.46796441078186035,0.1126035526394844,35.335113525390625,28.967945098876953,7178,1794
10,0.75,1,0.07229746133089066,3.151883363723755,3.0795857906341553,0.9983808398246765,20.207874298095703,15.110650062561035,7178,1794
10,0.75,2,1.4813166856765747,3.029008388519287,1.5476917028427124,0.8312344551086426,27.43372344970703,22.794382095336914,7178,1794
10,0.95,0,0.004543408751487732,1.4808560609817505,1.4763126373291016,1.2586108446121216,35.335113525390625,24.69342041015625,7178,358
10,0.95,1,0.07229746133089066,2.9150147438049316,2.842717170715332,9.668004989624023,20.207874298095703,16.172929763793945,7178,358
10,0.95,2,1.4813166856765747,3.5253896713256836,2.0440731048583984,1.775406002998352,27.43372344970703,18.9101619720459,7178,358
11,0.25,0,2.7549023628234863,3.3468711376190186,0.5919687747955322,0.7445459961891174,30.32725715637207,25.434858322143555,7099,5324
11,0.5,0,2.7549023628234863,2.982862949371338,0.22796058654785156,1.7749170064926147,30.32725715637207,24.496179580688477,7099,3549
11,0.75,0,2.7549023628234863,2.4169623851776123,-0.337939977645874,3.0353221893310547,30.32725715637207,25.090301513671875,7099,1774
11,0.95,0,2.7549023628234863,2.0209362506866455,-0.7339661121368408,4.373461723327637,30.32725715637207,25.988250732421875,7099,354
12,0.25,0,0.17648957669734955,0.505431056022644,0.3289414644241333,0.03769126161932945,32.47053146362305,30.79585075378418,6651,4988
12,0.25,1,1.2938722372055054,1.2840641736984253,-0.009808063507080078,0.04719435051083565,23.54013442993164,24.97182846069336,6651,4988
12,0.5,0,0.17648957669734955,2.7721633911132812,2.5956737995147705,0.9914243221282959,32.47053146362305,27.767534255981445,6651,3325
12,0.5,1,1.2938722372055054,1.6536660194396973,0.3597937822341919,0.11022013425827026,23.54013442993164,21.78557014465332,6651,3325
12,0.75,0,0.17648957669734955,2.4572558403015137,2.280766248703003,0.8928604125976562,32.47053146362305,27.76873207092285,6651,1662
12,0.75,1,1.2938722372055054,1.5659935474395752,0.2721213102340698,0.09425433725118637,23.54013442993164,21.677391052246094,6651,1662
12,0.95,0,0.17648957669734955,4.950008869171143,4.773519515991211,3.617863178253174,32.47053146362305,24.870744705200195,6651,332
12,0.95,1,1.2938722372055054,2.434891939163208,1.1410197019577026,0.42420604825019836,23.54013442993164,18.866497039794922,6651,332
13,0.25,0,0.8687580227851868,0.9396868944168091,0.07092887163162231,0.007649537641555071,26.309551239013672,27.161266326904297,10344,7758
13,0.5,0,0.8687580227851868,1.1991866827011108,0.3304286599159241,0.03894747048616409,26.309551239013672,25.641809463500977,10344,5172
13,0.75,0,0.8687580227851868,1.6199538707733154,0.7511958479881287,0.14793790876865387,26.309551239013672,25.3610897064209,10344,2586
13,0.95,0,0.8687580227851868,2.7129719257354736,1.8442139625549316,0.9834685921669006,26.309551239013672,27.164691925048828,10344,517
14,0.25,0,2.885392427444458,3.623473644256592,0.7380812168121338,1.0043363571166992,30.641557693481445,26.385988235473633,7182,5386
14,0.5,0,2.885392427444458,3.5852348804473877,0.6998424530029297,1.6743998527526855,30.641557693481445,25.75666046142578,7182,3591
14,0.75,0,2.885392427444458,3.6367642879486084,0.7513718605041504,2.450148105621338,30.641557693481445,26.108741760253906,7182,1795
14,0.95,0,2.885392427444458,3.3019089698791504,0.4165165424346924,4.051249980926514,30.641557693481445,27.491867065429688,7182,359
15,0.25,0,2.175318956375122,3.314768075942993,1.139449119567871,1.8113608360290527,29.23184585571289,27.43916893005371,5826,4369
15,0.5,0,2.175318956375122,3.3973569869995117,1.2220380306243896,2.039762020111084,29.23184585571289,27.081758499145508,5826,2913
15,0.75,0,2.175318956375122,3.5060946941375732,1.3307757377624512,3.1660044193267822,29.23184585571289,27.025287628173828,5826,1456
15,0.95,0,2.175318956375122,3.5089075565338135,1.3335886001586914,4.430493354797363,29.23184585571289,26.682445526123047,5826,291
16,0.25,0,0.6354988217353821,1.3692519664764404,0.7337531447410583,0.11830457299947739,31.910112380981445,28.528118133544922,6144,4608
16,0.25,1,1.8256720304489136,2.722435474395752,0.8967634439468384,0.256030410528183,22.754344940185547,19.944597244262695,6144,4608
16,0.5,0,0.6354988217353821,4.215362548828125,3.5798637866973877,0.9713543057441711,31.910112380981445,25.086381912231445,6144,3072
16,0.5,1,1.8256720304489136,2.664842128753662,0.8391700983047485,0.22699134051799774,22.754344940185547,21.084064483642578,6144,3072
16,0.75,0,0.6354988217353821,3.9413387775421143,3.305840015411377,3.827941656112671,31.910112380981445,25.035297393798828,6144,1536
16,0.75,1,1.8256720304489136,3.0854570865631104,1.2597850561141968,0.48694556951522827,22.754344940185547,19.030580520629883,6144,1536
16,0.95,0,0.6354988217353821,3.6275625228881836,2.9920637607574463,1.8488401174545288,31.910112380981445,25.525543212890625,6144,307
16,0.95,1,1.8256720304489136,3.969308614730835,2.143636703491211,1.1714950799942017,22.754344940185547,10.090699195861816,6144,307
17,0.25,0,0.07989911735057831,0.15133167803287506,0.07143256068229675,0.006773947738111019,29.04303741455078,30.717050552368164,7272,5454
17,0.25,1,0.03125537559390068,0.30426543951034546,0.2730100750923157,0.03679630532860756,20.561235427856445,19.159809112548828,7272,5454
17,0.25,2,1.6307692527770996,2.3114418983459473,0.6806726455688477,0.19825446605682373,25.548851013183594,25.876440048217773,7272,5454
17,0.5,0,0.07989911735057831,0.5283861756324768,0.4484870433807373,0.0606747642159462,29.04303741455078,27.371623992919922,7272,3636
17,0.5,1,0.03125537559390068,1.5454750061035156,1.5142196416854858,0.3886716663837433,20.561235427856445,17.351747512817383,7272,3636
17,0.5,2,1.6307692527770996,2.493128538131714,0.8623592853546143,0.277793824672699,25.548851013183594,25.255874633789062,7272,3636
17,0.75,0,0.07989911735057831,0.2689339220523834,0.18903480470180511,0.019556229934096336,29.04303741455078,29.683305740356445,7272,1818
17,0.75,1,0.03125537559390068,2.369499683380127,2.3382441997528076,1.429919958114624,20.561235427856445,16.952434539794922,7272,1818
17,0.75,2,1.6307692527770996,2.6643600463867188,1.0335907936096191,0.3391098082065582,25.548851013183594,25.26062774658203,7272,1818
17,0.95,0,0.07989911735057831,0.14246587455272675,0.06256675720214844,0.01032875757664442,29.04303741455078,32.17235565185547,7272,363
17,0.95,1,0.03125537559390068,1.5420703887939453,1.5108150243759155,9.151814460754395,20.561235427856445,17.380739212036133,7272,363
17,0.95,2,1.6307692527770996,3.31150221824646,1.6807329654693604,1.4969671964645386,25.548851013183594,23.958803176879883,7272,363
18,0.25,0,0.29504215717315674,0.47186368703842163,0.1768215298652649,0.034811969846487045,34.99012756347656,33.88130187988281,2075,1556
18,0.25,1,1.0909720659255981,1.2478744983673096,0.15690243244171143,0.027095254510641098,26.158071517944336,27.002304077148438,2075,1556
18,0.5,0,0.29504215717315674,0.39526715874671936,0.10022500157356262,0.01930997148156166,34.99012756347656,33.754600524902344,2075,1037
18,0.5,1,1.0909720659255981,1.7264171838760376,0.6354451179504395,0.2344578206539154,26.158071517944336,26.24422264099121,2075,1037
18,0.75,0,0.29504215717315674,1.2105274200439453,0.9154852628707886,0.1838291585445404,34.99012756347656,26.740907669067383,2075,518
18,0.75,1,1.0909720659255981,1.9445750713348389,0.8536030054092407,0.5517431497573853,26.158071517944336,22.675180435180664,2075,518
18,0.95,0,0.29504215717315674,5.153316497802734,4.858274459838867,6.088159561157227,34.99012756347656,23.913076400756836,2075,103
18,0.95,1,1.0909720659255981,4.466353893280029,3.3753819465637207,1.305305004119873,26.158071517944336,20.303396224975586,2075,103
19,0.25,0,0.010241369716823101,0.035062287002801895,0.02482091635465622,0.0016581073869019747,31.78529167175293,28.83501625061035,3069,2301
19,0.25,1,0.015471444465219975,0.08346589654684067,0.06799445301294327,0.006363351363688707,23.5356388092041,22.28255844116211,3069,2301
19,0.25,2,1.9718729257583618,2.4571707248687744,0.4852977991104126,0.18848073482513428,28.118106842041016,27.761554718017578,3069,2301
19,0.5,0,0.010241369716823101,0.052001968026161194,0.04176059737801552,0.0037616239860653877,31.78529167175293,30.75322723388672,3069,1534
19,0.5,1,0.015471444465219975,0.24698173999786377,0.23151029646396637,0.03101992793381214,23.5356388092041,20.233869552612305,3069,1534
19,0.5,2,1.9718729257583618,2.418755531311035,0.44688260555267334,0.18756814301013947,28.118106842041016,27.215904235839844,3069,1534
19,0.75,0,0.010241369716823101,0.32088717818260193,0.31064581871032715,0.05457735061645508,31.78529167175293,30.266502380371094,3069,767
19,0.75,1,0.015471444465219975,1.6875869035720825,1.672115445137024,5.814234733581543,23.5356388092041,16.19519805908203,3069,767
19,0.75,2,1.9718729257583618,3.0395901203155518,1.06771719455719,0.421854704618454,28.118106842041016,24.06676483154297,3069,767
19,0.95,0,0.010241369716823101,1.4057307243347168,1.3954893350601196,0.819270133972168,31.78529167175293,26.532318115234375,3069,153
19,0.95,1,0.015471444465219975,1.135312557220459,1.1198410987854004,20.2738037109375,23.5356388092041,19.118919372558594,3069,153
19,0.95,2,1.9718729257583618,3.3427581787109375,1.3708852529525757,3.2272815704345703,28.118106842041016,18.54664421081543,3069,153
20,0.25,0,2.1532318592071533,2.182732582092285,0.029500722885131836,3.511759042739868,30.6381778717041,26.00169563293457,10991,8243
20,0.25,1,2.461652994155884,2.0663294792175293,-0.3953235149383545,0.1931224763393402,19.176483154296875,18.505632400512695,10991,8243
20,0.5,0,2.1532318592071533,4.267363548278809,2.1141316890716553,4.322080612182617,30.6381778717041,25.123291015625,10991,5495
20,0.5,1,2.461652994155884,3.4659347534179688,1.004281759262085,0.3983639180660248,19.176483154296875,18.921110153198242,10991,5495
20,0.75,0,2.1532318592071533,4.731695652008057,2.5784637928009033,6.203278064727783,30.6381778717041,24.763683319091797,10991,2747
20,0.75,1,2.461652994155884,5.653993606567383,3.192340612411499,1.7692539691925049,19.176483154296875,15.122783660888672,10991,2747
20,0.95,0,2.1532318592071533,4.1755290031433105,2.0222971439361572,10.068285942077637,30.6381778717041,24.75543785095215,10991,549
20,0.95,1,2.461652994155884,5.288867950439453,2.8272149562835693,2.912113666534424,19.176483154296875,12.156548500061035,10991,549
21,0.25,0,0.0032900692895054817,0.02871537022292614,0.025425300002098083,0.002195923589169979,33.58802032470703,34.086700439453125,3701,2775
21,0.25,1,0.009242074564099312,0.2571996748447418,0.24795760214328766,0.04177461564540863,24.34644889831543,21.416231155395508,3701,2775
21,0.25,2,1.7741799354553223,2.2085776329040527,0.43439769744873047,0.23620633780956268,29.13274574279785,29.335927963256836,3701,2775
21,0.5,0,0.0032900692895054817,0.06605134904384613,0.06276127696037292,0.006669349502772093,33.58802032470703,33.854652404785156,3701,1850
21,0.5,1,0.009242074564099312,0.26286864280700684,0.2536265552043915,0.03753143921494484,24.34644889831543,21.050987243652344,3701,1850
21,0.5,2,1.7741799354553223,2.3918111324310303,0.617631196975708,0.47824910283088684,29.13274574279785,29.131786346435547,3701,1850
21,0.75,0,0.0032900692895054817,0.12524192035198212,0.12195184826850891,0.015130768530070782,33.58802032470703,32.364166259765625,3701,925
21,0.75,1,0.009242074564099312,0.6530693173408508,0.6438272595405579,0.12161263823509216,24.34644889831543,19.512653350830078,3701,925
21,0.75,2,1.7741799354553223,2.4923994541168213,0.718219518661499,0.6614435315132141,29.13274574279785,28.49583625793457,3701,925
21,0.95,0,0.0032900692895054817,1.4134801626205444,1.4101901054382324,0.696630597114563,33.58802032470703,25.392662048339844,3701,185
21,0.95,1,0.009242074564099312,2.216212272644043,2.20697021484375,19.013795852661133,24.34644889831543,18.6228084564209,3701,185
21,0.95,2,1.7741799354553223,3.033733367919922,1.2595534324645996,2.245914936065674,29.13274574279785,21.810665130615234,3701,185
22,0.25,0,0.1833491325378418,0.2505206763744354,0.06717154383659363,0.011394181288778782,28.043485641479492,27.501535415649414,4835,3626
22,0.25,1,0.14176960289478302,0.27164164185523987,0.12987203896045685,0.01100132055580616,27.61553382873535,25.79026222229004,4835,3626
22,0.25,2,0.009854850359261036,0.24159447848796844,0.23173962533473969,0.03953249007463455,30.703327178955078,29.754335403442383,4835,3626
22,0.25,3,1.853108525276184,1.7171248197555542,-0.13598370552062988,0.17732012271881104,29.222070693969727,28.582622528076172,4835,3626
22,0.5,0,0.1833491325378418,4.069101333618164,3.8857522010803223,1.7926241159439087,28.043485641479492,23.16266441345215,4835,2417
22,0.5,1,0.14176960289478302,5.592369556427002,5.4506001472473145,14.182344436645508,27.61553382873535,21.51030921936035,4835,2417
22,0.5,2,0.009854850359261036,4.283915996551514,4.27406120300293,4.842658996582031,30.703327178955078,22.795202255249023,4835,2417
22,0.5,3,1.853108525276184,3.1030821800231934,1.2499736547470093,1.8438565731048584,29.222070693969727,17.574012756347656,4835,2417
22,0.75,0,0.1833491325378418,3.999366283416748,3.8160171508789062,2.650987386703491,28.043485641479492,22.952362060546875,4835,1208
22,0.75,1,0.14176960289478302,4.146664619445801,4.004895210266113,14.453766822814941,27.61553382873535,22.523962020874023,4835,1208
22,0.75,2,0.009854850359261036,4.294189929962158,4.284335136413574,3.623516798019409,30.703327178955078,19.81728744506836,4835,1208
22,0.75,3,1.853108525276184,2.9279017448425293,1.0747932195663452,2.8565258979797363,29.222070693969727,17.293880462646484,4835,1208
22,0.95,0,0.1833491325378418,4.24344539642334,4.060096263885498,3.699681520462036,28.043485641479492,22.30559539794922,4835,241
22,0.95,1,0.14176960289478302,4.134594440460205,3.9928247928619385,15.894598007202148,27.61553382873535,23.004772186279297,4835,241
22,0.95,2,0.009854850359261036,3.9424686431884766,3.9326138496398926,3.267603874206543,30.703327178955078,18.91965103149414,4835,241
22,0.95,3,1.853108525276184,2.5304627418518066,0.6773542165756226,3.7347686290740967,29.222070693969727,17.794395446777344,4835,241
23,0.25,0,0.36254045367240906,0.5848695039749146,0.2223290503025055,0.02358551323413849,32.79243087768555,33.716209411621094,5022,3766
23,0.25,1,2.1305909156799316,2.742722988128662,0.6121320724487305,0.49504587054252625,26.389381408691406,24.904075622558594,5022,3766
23,0.5,0,0.36254045367240906,1.0224647521972656,0.6599242687225342,0.08847074210643768,32.79243087768555,31.859464645385742,5022,2511
23,0.5,1,2.1305909156799316,3.092231512069702,0.9616405963897705,0.7152003645896912,26.389381408691406,23.276973724365234,5022,2511
23,0.75,0,0.36254045367240906,0.6516704559326172,0.28913000226020813,0.02677028626203537,32.79243087768555,32.982688903808594,5022,1255
23,0.75,1,2.1305909156799316,3.0517213344573975,0.9211304187774658,0.7465612888336182,26.389381408691406,23.359811782836914,5022,1255
23,0.95,0,0.36254045367240906,4.480500221252441,4.117959976196289,14.684370040893555,32.79243087768555,25.707530975341797,5022,251
23,0.95,1,2.1305909156799316,4.093960762023926,1.9633698463439941,6.443476676940918,26.389381408691406,19.698963165283203,5022,251
24,0.25,0,2.209002733230591,2.54681396484375,0.3378112316131592,0.5372000336647034,31.87359619140625,31.42978858947754,2495,1871
24,0.5,0,2.209002733230591,3.1197848320007324,0.9107820987701416,1.2367056608200073,31.87359619140625,30.2227725982666,2495,1247
24,0.75,0,2.209002733230591,3.275789260864258,1.066786527633667,2.767141580581665,31.87359619140625,29.834455490112305,2495,623
24,0.95,0,2.209002733230591,2.8090031147003174,0.6000003814697266,4.101949691772461,31.87359619140625,28.1495361328125,2495,124
25,0.25,0,4.9136128425598145,4.457040309906006,-0.4565725326538086,0.8504701256752014,22.8148193359375,24.158510208129883,8813,6609
25,0.5,0,4.9136128425598145,4.010855674743652,-0.9027571678161621,1.0670323371887207,22.8148193359375,24.139699935913086,8813,4406
25,0.75,0,4.9136128425598145,2.264125347137451,-2.6494874954223633,2.8305490016937256,22.8148193359375,25.66876983642578,8813,2203
25,0.95,0,4.9136128425598145,2.9373655319213867,-1.9762473106384277,2.038560152053833,22.8148193359375,25.719331741333008,8813,440
26,0.25,0,0.07889082282781601,0.031920306384563446,-0.046970516443252563,0.005473517347127199,30.970624923706055,34.15180206298828,9978,7483
26,0.25,1,0.5262630581855774,0.774954080581665,0.24869102239608765,0.09547422081232071,17.601606369018555,20.724397659301758,9978,7483
26,0.25,2,2.182727813720703,2.1888556480407715,0.006127834320068359,0.1492193639278412,23.879812240600586,26.405576705932617,9978,7483
26,0.5,0,0.07889082282781601,0.21321867406368256,0.13432785868644714,0.02778611332178116,30.970624923706055,31.98331642150879,9978,4989
26,0.5,1,0.5262630581855774,1.4381752014160156,0.9119121432304382,0.33642077445983887,17.601606369018555,19.99921989440918,9978,4989
