regime,task_id,kv_caching,ratio,h_mean,ce_mean
teacher_forced,60,full,,1.8330231308937075,27.343034744262695
teacher_forced,61,full,,4.260282754898071,21.359270572662354
teacher_forced,62,full,,0.3027467453586204,26.049070358276367
teacher_forced,63,full,,0.46351120062172413,26.18277104695638
teacher_forced,64,full,,1.7806061506271362,25.676172256469727
teacher_forced,65,full,,4.582665999730428,20.714141527811687
teacher_forced,66,full,,0.5931348813076814,28.9541072845459
teacher_forced,67,full,,3.716653347015381,26.2663516998291
teacher_forced,68,full,,4.552920341491699,20.437759399414062
teacher_forced,69,full,,5.268857479095459,22.46312141418457
teacher_forced,7,full,,0.4745465557401378,28.391854604085285
teacher_forced,70,full,,1.996478080749512,26.736103057861328
teacher_forced,71,full,,0.44749189787156257,31.4051570892334
teacher_forced,72,full,,0.7433605045080185,29.480857849121094
teacher_forced,73,full,,0.645304126664996,27.79802894592285
teacher_forced,74,full,,2.151801586151123,26.963428497314453
teacher_forced,75,full,,4.195467293262482,21.48345375061035
teacher_forced,76,full,,0.49984636895048123,28.73944600423177
teacher_forced,77,full,,2.2932300567626958,25.705846786499023
teacher_forced,78,full,,1.4483177661895752,31.480344772338867
teacher_forced,79,full,,0.6376676112413406,30.75303077697754
teacher_forced,8,full,,3.5219401121139526,20.98418617248535
teacher_forced,80,full,,1.2208764553070068,31.464250564575195
teacher_forced,81,full,,0.963191419839859,29.06177806854248
teacher_forced,82,full,,1.889255404472351,31.33131217956543
teacher_forced,83,full,,0.4785718475468456,28.682396570841473
teacher_forced,84,full,,1.271914541721344,28.619308471679688
teacher_forced,85,full,,1.1115474998950956,31.396154403686523
teacher_forced,86,full,,2.7481369972229004,20.78243637084961
teacher_forced,87,full,,1.2071439027786257,25.943513870239254
teacher_forced,88,full,,0.5646066778960327,29.308802286783855
teacher_forced,89,full,,0.5413836318378648,28.563820521036785
teacher_forced,9,full,,0.7131982066979011,24.332059860229492
teacher_forced,90,full,,0.531600646674633,29.669729232788086
teacher_forced,91,full,,0.6238885590185722,27.144821166992188
teacher_forced,92,full,,0.6330272704362868,27.50794792175293
teacher_forced,93,full,,0.8751143819342057,26.048653920491535
teacher_forced,94,full,,2.3522539138793945,31.10125160217285
teacher_forced,95,full,,1.498280644416809,23.999561309814453
teacher_forced,96,full,,1.154784917831421,24.146957397460938
teacher_forced,97,full,,1.6402007341384888,23.796785354614254
teacher_forced,98,full,,0.8738025594502689,23.676766395568848
teacher_forced,99,full,,0.7863668650388718,31.543336868286133
teacher_forced,0,compressed,0.25,1.1318128108978271,26.4566011428833
teacher_forced,0,compressed,0.5,2.0366560220718384,23.779154777526855
teacher_forced,0,compressed,0.75,3.1062607765197754,22.470107078552246
teacher_forced,0,compressed,0.95,3.2374651432037354,21.88435935974121
teacher_forced,1,compressed,0.25,1.213867425918579,26.40045166015625
teacher_forced,1,compressed,0.5,1.666414499282837,25.480079650878903
teacher_forced,1,compressed,0.75,2.6936140060424805,25.492753982543945
teacher_forced,1,compressed,0.95,6.138330459594727,25.38387107849121
teacher_forced,10,compressed,0.25,0.8705472449461619,25.509883244832356
teacher_forced,10,compressed,0.5,1.0282860348622005,24.592540105183918
teacher_forced,10,compressed,0.75,2.2947700122992196,22.224421501159668
teacher_forced,10,compressed,0.95,2.580508550008138,19.94866180419922
teacher_forced,100,compressed,0.25,2.424299955368042,27.80931282043457
teacher_forced,100,compressed,0.5,2.8039369583129883,28.75905418395996
teacher_forced,100,compressed,0.75,3.1712472438812256,29.657127380371094
teacher_forced,100,compressed,0.95,3.4565608501434326,28.87787437438965
teacher_forced,101,compressed,0.25,3.555485248565674,27.33254814147949
teacher_forced,101,compressed,0.5,4.153910160064697,25.54709243774414
teacher_forced,101,compressed,0.75,3.932168960571289,24.89786148071289
teacher_forced,101,compressed,0.95,3.3879590034484863,25.862781524658203
teacher_forced,102,compressed,0.25,0.791834918782115,27.43594487508138
teacher_forced,102,compressed,0.5,1.0489380707343419,25.986321767171223
teacher_forced,102,compressed,0.75,1.874704917271932,23.448319753011067
teacher_forced,102,compressed,0.95,2.5076986948649087,20.290422439575195
teacher_forced,103,compressed,0.25,1.1280364021658897,24.260154724121094
teacher_forced,103,compressed,0.5,2.1594766825437546,21.949620723724365
teacher_forced,103,compressed,0.75,2.0292322039604187,22.216253757476807
teacher_forced,103,compressed,0.95,4.716360330581665,19.486421823501587
teacher_forced,104,compressed,0.25,1.8435542583465576,30.204011917114254
teacher_forced,104,compressed,0.5,2.163930177688598,28.249622344970703
teacher_forced,104,compressed,0.75,2.0894198417663574,27.914905548095703
teacher_forced,104,compressed,0.95,2.662662506103516,24.680421829223636
teacher_forced,105,compressed,0.25,1.6919140815734863,26.77949333190918
teacher_forced,105,compressed,0.5,2.009516954421997,26.533395767211918
teacher_forced,105,compressed,0.75,2.1269214153289795,26.797452926635746
teacher_forced,105,compressed,0.95,5.810337543487549,23.89399719238281
teacher_forced,106,compressed,0.25,0.23631066288799044,26.21833915710449
teacher_forced,106,compressed,0.5,0.37325961533933877,26.133193588256837
teacher_forced,106,compressed,0.75,0.34883166181389236,27.13108253479004
teacher_forced,106,compressed,0.95,2.057762694358826,21.912055206298827
teacher_forced,107,compressed,0.25,1.238219290971756,30.631940841674805
teacher_forced,107,compressed,0.5,1.6684595048427582,29.169437408447266
teacher_forced,107,compressed,0.75,4.7076942920684814,22.50076198577881
teacher_forced,107,compressed,0.95,4.731745481491089,22.54247283935547
teacher_forced,108,compressed,0.25,1.6007221639156342,23.025739669799805
teacher_forced,108,compressed,0.5,1.4315829873085022,23.82252597808838
teacher_forced,108,compressed,0.75,2.6066529750823975,21.259794235229492
teacher_forced,108,compressed,0.95,3.9179041385650635,18.933695793151855
teacher_forced,109,compressed,0.25,2.160418748855591,28.539173126220703
teacher_forced,109,compressed,0.5,3.1744179725646973,27.86203956604004
teacher_forced,109,compressed,0.75,3.5858142375946045,26.240819931030277
teacher_forced,109,compressed,0.95,3.530468702316284,25.062101364135746
teacher_forced,11,compressed,0.25,3.3468711376190186,25.434858322143555
teacher_forced,11,compressed,0.5,2.982862949371338,24.49617958068848
teacher_forced,11,compressed,0.75,2.4169623851776123,25.090301513671875
teacher_forced,11,compressed,0.95,2.020936250686645,25.988250732421875
teacher_forced,110,compressed,0.25,1.338273048400879,27.20183753967285
teacher_forced,110,compressed,0.5,1.7455254793167114,26.73344993591309
teacher_forced,110,compressed,0.75,1.959634065628052,25.88468742370605
teacher_forced,110,compressed,0.95,2.761723756790161,26.249366760253903
teacher_forced,111,compressed,0.25,1.8376647233963013,26.241931915283203
teacher_forced,111,compressed,0.5,2.016426086425781,25.98301696777344
teacher_forced,111,compressed,0.75,3.074274063110352,24.721284866333008
teacher_forced,111,compressed,0.95,3.1457924842834477,24.20103454589844
teacher_forced,112,compressed,0.25,1.4148180484771729,26.97537422180176
teacher_forced,112,compressed,0.5,1.36996328830719,28.2028923034668
teacher_forced,112,compressed,0.75,1.6667587757110596,25.97156143188477
teacher_forced,112,compressed,0.95,4.416083335876465,24.34237098693848
teacher_forced,113,compressed,0.25,4.62881737947464,19.865360736846924
teacher_forced,113,compressed,0.5,4.60260808467865,20.18068027496338
teacher_forced,113,compressed,0.75,4.715156078338623,19.857859134674072
teacher_forced,113,compressed,0.95,4.336585879325867,20.16793203353882
teacher_forced,114,compressed,0.25,0.9181252035001913,27.33035723368327
teacher_forced,114,compressed,0.5,1.3088915248711903,25.00821812947591
teacher_forced,114,compressed,0.75,2.6090457836786904,23.181324640909832
teacher_forced,114,compressed,0.95,2.217662493387858,21.442532221476238
teacher_forced,115,compressed,0.25,4.869384169578552,20.057344436645508
teacher_forced,115,compressed,0.5,4.975450873374939,19.89994239807129
teacher_forced,115,compressed,0.75,4.5899572769800825,19.74119758605957
teacher_forced,115,compressed,0.95,4.631494124730428,19.68512789408366
teacher_forced,116,compressed,0.25,1.9571579694747925,25.07823944091797
teacher_forced,116,compressed,0.5,2.1577793955802917,25.11472225189209
teacher_forced,116,compressed,0.75,2.1283034086227417,25.197772979736328
teacher_forced,116,compressed,0.95,3.3322532176971436,24.938733100891113
teacher_forced,117,compressed,0.25,0.8169079894820851,26.316446940104168
teacher_forced,117,compressed,0.5,0.9761995573838552,25.804562250773113
teacher_forced,117,compressed,0.75,1.339221052825451,25.72357241312663
teacher_forced,117,compressed,0.95,2.3087270061175027,20.756895065307617
teacher_forced,118,compressed,0.25,0.7124172151088715,27.647953033447266
teacher_forced,118,compressed,0.5,1.2300258725881577,25.371214548746746
teacher_forced,118,compressed,0.75,1.7737448414166768,23.55725161234538
teacher_forced,118,compressed,0.95,2.5236928462982178,20.683169682820637
teacher_forced,119,compressed,0.25,0.643997353191177,27.68930435180664
teacher_forced,119,compressed,0.5,1.533202548821767,24.092302322387695
teacher_forced,119,compressed,0.75,1.6520617405573528,23.34494145711263
teacher_forced,119,compressed,0.95,2.173764924208323,20.62119483947754
teacher_forced,12,compressed,0.25,0.8844427913427354,28.043039321899414
teacher_forced,12,compressed,0.5,2.1293649077415466,24.8428316116333
teacher_forced,12,compressed,0.75,2.0490633249282837,24.738689422607422
teacher_forced,12,compressed,0.95,3.6786609888076782,21.881367683410645
teacher_forced,120,compressed,0.25,1.2123521566390991,29.175262451171875
teacher_forced,120,compressed,0.5,3.959233522415161,22.497562408447266
teacher_forced,120,compressed,0.75,3.744040489196777,23.113540649414062
teacher_forced,120,compressed,0.95,3.315807580947876,22.418216705322266
teacher_forced,121,compressed,0.25,1.500800609588623,25.97481060028076
teacher_forced,121,compressed,0.5,1.8153299689292908,24.837509155273438
teacher_forced,121,compressed,0.75,2.756762742996216,23.87245273590088
teacher_forced,121,compressed,0.95,3.7402895689010625,20.07271099090576
teacher_forced,122,compressed,0.25,1.2678263088067372,23.96610450744629
teacher_forced,122,compressed,0.5,1.5884170532226562,25.221148173014324
teacher_forced,122,compressed,0.75,2.203167458375295,23.59795379638672
teacher_forced,122,compressed,0.95,2.7431023915608725,22.75872802734375
teacher_forced,123,compressed,0.25,0.7877899308999378,27.047848383585613
teacher_forced,123,compressed,0.5,0.8159590810537338,27.427154541015625
teacher_forced,123,compressed,0.75,0.8951661425332228,27.31635093688965
teacher_forced,123,compressed,0.95,1.751055161158244,22.68201446533203
teacher_forced,124,compressed,0.25,0.7280125543475151,27.582001368204754
teacher_forced,124,compressed,0.5,0.7231421743830045,27.25146738688151
teacher_forced,124,compressed,0.75,0.9583346533278624,27.250139872233074
teacher_forced,124,compressed,0.95,0.8865913860499859,27.01434071858724
teacher_forced,125,compressed,0.25,2.256474634011586,23.96586545308431
teacher_forced,125,compressed,0.5,2.8668963511784873,24.16427485148112
teacher_forced,125,compressed,0.75,2.5654788414637246,22.307188669840496
teacher_forced,125,compressed,0.95,2.4155017932256064,21.918014526367188
teacher_forced,126,compressed,0.25,1.493703842163086,27.106672286987305
teacher_forced,126,compressed,0.5,1.6890292167663574,26.858318328857425
teacher_forced,126,compressed,0.75,3.1769068241119385,26.01610374450684
teacher_forced,126,compressed,0.95,4.536277770996094,27.27484703063965
teacher_forced,127,compressed,0.25,2.0122244358062744,25.95065689086914
teacher_forced,127,compressed,0.5,2.157634735107422,27.221101760864254
teacher_forced,127,compressed,0.75,1.4846760034561155,28.68136405944824
teacher_forced,127,compressed,0.95,0.6587104797363281,29.69686889648437
teacher_forced,128,compressed,0.25,1.7404797077178955,24.48561286926269
teacher_forced,128,compressed,0.5,1.7666378021240234,24.427568435668945
teacher_forced,128,compressed,0.75,2.783372402191162,24.398605346679688
teacher_forced,128,compressed,0.95,3.4834060668945312,28.45450210571289
teacher_forced,129,compressed,0.25,1.1936102708180745,25.16913604736328
teacher_forced,129,compressed,0.5,1.7977617581685383,24.59368896484375
teacher_forced,129,compressed,0.75,1.520339032014211,24.529638290405273
teacher_forced,129,compressed,0.95,5.772734642028809,21.06994692484538
teacher_forced,13,compressed,0.25,0.9396868944168092,27.161266326904297
teacher_forced,13,compressed,0.5,1.1991866827011108,25.641809463500977
teacher_forced,13,compressed,0.75,1.6193671226501465,25.338258743286133
teacher_forced,13,compressed,0.95,2.7129719257354736,27.164691925048828
teacher_forced,130,compressed,0.25,2.0409639477729797,23.95118522644043
teacher_forced,130,compressed,0.5,2.3640419244766235,23.3609619140625
teacher_forced,130,compressed,0.75,4.091569900512695,20.749770164489746
teacher_forced,130,compressed,0.95,4.73907995223999,18.75935459136963
teacher_forced,131,compressed,0.25,2.2548587322235107,26.35814666748047
teacher_forced,131,compressed,0.5,2.26505970954895,25.774364471435547
teacher_forced,131,compressed,0.75,2.27468490600586,24.98277473449707
teacher_forced,131,compressed,0.95,3.416505813598633,21.310028076171875
teacher_forced,132,compressed,0.25,2.1578917503356934,27.54361343383789
teacher_forced,132,compressed,0.5,3.007267951965332,25.38056945800781
teacher_forced,132,compressed,0.75,3.4057538509368896,22.76192092895508
teacher_forced,132,compressed,0.95,3.9177560806274414,20.706541061401367
teacher_forced,133,compressed,0.25,0.28108602277934547,27.7546028137207
teacher_forced,133,compressed,0.5,0.5711451157927513,25.0408203125
teacher_forced,133,compressed,0.75,1.0146319359540938,22.80409393310547
teacher_forced,133,compressed,0.95,4.601476192474365,18.49170837402344
teacher_forced,134,compressed,0.25,3.0625624656677246,27.13074111938477
teacher_forced,134,compressed,0.5,3.647560119628906,25.81074523925781
teacher_forced,134,compressed,0.75,4.140152931213379,25.292573928833008
teacher_forced,134,compressed,0.95,3.812676429748535,26.4853572845459
teacher_forced,135,compressed,0.25,0.8375006398806969,27.663630803426106
teacher_forced,135,compressed,0.5,0.8669041755298773,27.649123509724934
teacher_forced,135,compressed,0.75,1.8092592457930248,24.594016393025715
teacher_forced,135,compressed,0.95,2.2890292406082153,21.086185455322266
teacher_forced,136,compressed,0.25,2.4847400188446045,25.02582550048828
teacher_forced,136,compressed,0.5,3.837106943130493,23.6010799407959
teacher_forced,136,compressed,0.75,4.354743957519531,23.766725540161133
teacher_forced,136,compressed,0.95,4.429084300994873,24.199996948242188
teacher_forced,137,compressed,0.25,1.844200611114502,27.83709526062012
teacher_forced,137,compressed,0.5,2.12144136428833,27.577125549316406
teacher_forced,137,compressed,0.75,4.745172500610352,24.965370178222656
teacher_forced,137,compressed,0.95,6.895781993865967,27.27842140197754
teacher_forced,138,compressed,0.25,1.2054632504781086,24.665189107259113
teacher_forced,138,compressed,0.5,1.6884471625089645,24.467430750528973
teacher_forced,138,compressed,0.75,1.9649259050687153,23.579800287882488
teacher_forced,138,compressed,0.95,2.0663874546686807,23.266414006551106
teacher_forced,139,compressed,0.25,1.2908129692077637,28.83489418029785
teacher_forced,139,compressed,0.5,2.6889867782592773,24.54961585998535
teacher_forced,139,compressed,0.75,3.355122804641724,23.858259201049805
teacher_forced,139,compressed,0.95,3.439499616622925,22.517229080200195
teacher_forced,14,compressed,0.25,3.623473644256592,26.385988235473636
teacher_forced,14,compressed,0.5,3.585234880447388,25.75666046142578
teacher_forced,14,compressed,0.75,3.636399507522583,26.15369033813477
teacher_forced,14,compressed,0.95,3.3019089698791504,27.491867065429688
teacher_forced,140,compressed,0.25,0.760156472524007,27.531328837076824
teacher_forced,140,compressed,0.5,0.9909059156974157,26.843910853068035
teacher_forced,140,compressed,0.75,1.633847415447235,25.484904607137043
teacher_forced,140,compressed,0.95,2.344165245691935,21.9907964070638
teacher_forced,141,compressed,0.25,1.0374431805352546,27.04003824506487
teacher_forced,141,compressed,0.5,1.1850717686050172,26.24144390651158
teacher_forced,141,compressed,0.75,1.2142712903608168,23.596947806222097
teacher_forced,141,compressed,0.95,5.715091671262469,15.605759620666504
teacher_forced,142,compressed,0.25,4.017987251281738,26.22605323791504
teacher_forced,142,compressed,0.5,3.981055974960327,24.787696838378903
teacher_forced,142,compressed,0.75,4.740468978881836,24.300580978393555
teacher_forced,142,compressed,0.95,3.748751163482666,25.054706573486328
teacher_forced,143,compressed,0.25,0.7942230465511481,27.646631240844727
teacher_forced,143,compressed,0.5,0.9397054711977643,26.40419069925944
teacher_forced,143,compressed,0.75,2.0789066751797995,24.164761225382488
teacher_forced,143,compressed,0.95,2.373014489809672,21.080712000528973
teacher_forced,144,compressed,0.25,1.4031656980514526,28.056324005126957
teacher_forced,144,compressed,0.5,1.7357842922210691,27.42258071899414
teacher_forced,144,compressed,0.75,3.651256561279297,26.255542755126957
teacher_forced,144,compressed,0.95,5.375977993011475,26.00662422180176
teacher_forced,145,compressed,0.25,2.327574849128723,24.373175621032715
teacher_forced,145,compressed,0.5,2.6662859320640564,24.09838581085205
teacher_forced,145,compressed,0.75,3.1972453594207764,24.169312477111816
teacher_forced,145,compressed,0.95,3.101202368736267,24.886235237121582
teacher_forced,146,compressed,0.25,0.3374909057281911,27.217506408691406
teacher_forced,146,compressed,0.5,0.556748777627945,25.57876205444336
teacher_forced,146,compressed,0.75,0.6989503681659699,25.065399169921875
teacher_forced,146,compressed,0.95,1.8151975870132446,22.1416748046875
teacher_forced,147,compressed,0.25,1.024549588561058,27.34954833984375
teacher_forced,147,compressed,0.5,1.1156683713197708,25.778417587280273
teacher_forced,147,compressed,0.75,2.069471776485443,22.70284938812256
teacher_forced,147,compressed,0.95,3.307645797729492,19.539071559906006
teacher_forced,148,compressed,0.25,1.1380808427929878,31.738028526306152
teacher_forced,148,compressed,0.5,1.49183189868927,27.707334518432617
teacher_forced,148,compressed,0.75,2.653313994407654,25.75272274017334
teacher_forced,148,compressed,0.95,2.572602868080139,25.97647476196289
teacher_forced,149,compressed,0.25,2.1306850910186768,31.36454391479492
teacher_forced,149,compressed,0.5,2.5324227809906006,30.5229606628418
teacher_forced,149,compressed,0.75,2.5657763481140137,29.06506729125977
teacher_forced,149,compressed,0.95,2.639320611953736,28.244096755981445
teacher_forced,15,compressed,0.25,3.314768075942993,27.43916893005371
teacher_forced,15,compressed,0.5,3.397356986999512,27.081758499145508
teacher_forced,15,compressed,0.75,3.506094694137573,27.025287628173828
teacher_forced,15,compressed,0.95,3.513244390487671,26.670568466186523
teacher_forced,16,compressed,0.25,2.0994120240211487,24.00162982940674
teacher_forced,16,compressed,0.5,3.4801076650619507,22.859265327453613
teacher_forced,16,compressed,0.75,3.4688870906829834,22.116914749145508
teacher_forced,16,compressed,0.95,3.752864003181457,17.968039035797123
teacher_forced,17,compressed,0.25,0.9257701685031255,25.280392328898113
teacher_forced,17,compressed,0.5,1.5180380245049794,23.379565556844074
teacher_forced,17,compressed,0.75,1.7548177639643352,24.055697123209637
teacher_forced,17,compressed,0.95,1.6691851963599522,24.493820826212566
teacher_forced,18,compressed,0.25,0.8529496490955353,30.417448043823242
teacher_forced,18,compressed,0.5,1.069749727845192,29.787795066833496
teacher_forced,18,compressed,0.75,1.6041052341461182,24.57039165496826
teacher_forced,18,compressed,0.95,4.8327226638793945,22.161403656005856
teacher_forced,19,compressed,0.25,0.860494900494814,26.17993227640788
teacher_forced,19,compressed,0.5,0.8969053328037262,26.15522575378418
teacher_forced,19,compressed,0.75,1.6612509489059448,23.72752571105957
teacher_forced,19,compressed,0.95,1.9683939218521118,21.311290740966797
teacher_forced,2,compressed,0.25,2.307410478591919,29.30902671813965
teacher_forced,2,compressed,0.5,2.1773977279663086,29.335355758666992
teacher_forced,2,compressed,0.75,2.5921430587768555,28.634706497192383
teacher_forced,2,compressed,0.95,2.686907768249512,28.063690185546875
teacher_forced,20,compressed,0.25,1.9667800068855286,22.412047386169434
teacher_forced,20,compressed,0.5,3.87717866897583,22.02290439605713
teacher_forced,20,compressed,0.75,5.200405597686768,19.93715810775757
teacher_forced,20,compressed,0.95,4.741268873214722,18.501334190368652
teacher_forced,21,compressed,0.25,0.8276495772103468,28.287743886311848
teacher_forced,21,compressed,0.5,0.9080820182959238,27.881490071614582
teacher_forced,21,compressed,0.75,1.068973218401273,26.939497629801433
teacher_forced,21,compressed,0.95,2.2222043673197427,21.974497477213543
teacher_forced,22,compressed,0.25,0.6167260259389877,27.84537410736084
teacher_forced,22,compressed,0.5,4.2641032338142395,21.28645896911621
teacher_forced,22,compressed,0.75,3.816033124923706,20.702720642089844
teacher_forced,22,compressed,0.95,3.7633686661720276,20.470877170562744
teacher_forced,23,compressed,0.25,1.619488090276718,29.376702308654785
teacher_forced,23,compressed,0.5,2.082170009613037,27.631591796875
teacher_forced,23,compressed,0.75,1.8700135946273804,28.264538764953613
teacher_forced,23,compressed,0.95,4.2719950675964355,22.769044876098633
teacher_forced,24,compressed,0.25,2.54681396484375,31.42978858947754
teacher_forced,24,compressed,0.5,3.1197848320007324,30.2227725982666
teacher_forced,24,compressed,0.75,3.275789260864258,29.834455490112305
teacher_forced,24,compressed,0.95,2.8090031147003174,28.1495361328125
teacher_forced,25,compressed,0.25,4.404652118682861,24.19539451599121
teacher_forced,25,compressed,0.5,4.031881809234619,24.17729377746582
teacher_forced,25,compressed,0.75,2.248687267303467,25.714900970458984
teacher_forced,25,compressed,0.95,2.9373655319213867,25.719331741333008
teacher_forced,26,compressed,0.25,1.0109738657871883,27.047930399576824
teacher_forced,26,compressed,0.5,1.4522038698196411,26.081246693929035
teacher_forced,26,compressed,0.75,1.6216719051202138,25.350077946980793
teacher_forced,26,compressed,0.95,1.925988793373108,24.97153917948405
teacher_forced,27,compressed,0.25,1.366696894168854,25.155886650085453
teacher_forced,27,compressed,0.5,3.9134650230407715,20.989785194396973
teacher_forced,27,compressed,0.75,4.38840651512146,21.340893745422363
teacher_forced,27,compressed,0.95,4.874354839324951,21.34701633453369
teacher_forced,28,compressed,0.25,2.4951545000076294,23.52203369140625
teacher_forced,28,compressed,0.5,3.521976590156555,22.036913871765137
teacher_forced,28,compressed,0.75,4.675968885421753,19.492136001586914
