task_id,ratio,position,h_full,h_compressed,delta_H,kl,ce_full,ce_compressed,cache_seq_length_full,cache_seq_length_compressed
2,0.75,0,3.0222394466400146,2.5921430587768555,-0.4300963878631592,0.6893747448921204,27.055273056030273,28.634706497192383,5510,1377
2,0.95,0,3.0222394466400146,2.6869077682495117,-0.33533167839050293,0.8766454458236694,27.055273056030273,28.063690185546875,5510,275
3,0.25,0,2.304265260696411,3.8874778747558594,1.5832126140594482,1.5912469625473022,31.244531631469727,25.86753273010254,8007,6005
3,0.5,0,2.304265260696411,3.2156355381011963,0.9113702774047852,5.712902545928955,31.244531631469727,25.601028442382812,8007,4003
3,0.75,0,2.304265260696411,3.1227145195007324,0.8184492588043213,5.633244037628174,31.244531631469727,26.114892959594727,8007,2001
3,0.95,0,2.304265260696411,2.572493076324463,0.26822781562805176,7.387178897857666,31.244531631469727,27.883460998535156,8007,400
4,0.25,0,3.844156265258789,4.1370673179626465,0.2929110527038574,0.4475821256637573,24.447778701782227,27.182710647583008,7155,5366
4,0.25,1,4.920921325683594,3.519036054611206,-1.4018852710723877,0.6101297736167908,17.599185943603516,19.381370544433594,7155,5366
4,0.5,0,3.844156265258789,4.022009372711182,0.17785310745239258,0.5696488618850708,24.447778701782227,26.778568267822266,7155,3577
4,0.5,1,4.920921325683594,3.220137119293213,-1.7007842063903809,0.7085030674934387,17.599185943603516,18.28544044494629,7155,3577
4,0.75,0,3.844156265258789,3.7622528076171875,-0.08190345764160156,0.8026654720306396,24.447778701782227,26.79579734802246,7155,1788
4,0.75,1,4.920921325683594,3.0706913471221924,-1.8502299785614014,0.8509315252304077,17.599185943603516,18.31172752380371,7155,1788
4,0.95,0,3.844156265258789,3.567793846130371,-0.27636241912841797,0.9751030206680298,24.447778701782227,26.33931541442871,7155,357
4,0.95,1,4.920921325683594,2.952190399169922,-1.9687309265136719,0.9313625693321228,17.599185943603516,17.861345291137695,7155,357
5,0.25,0,0.08008777350187302,0.10475972294807434,0.024671949446201324,0.015798814594745636,30.38475227355957,32.1751708984375,11097,8322
5,0.25,1,0.0572955459356308,0.7322672009468079,0.6749716401100159,0.13026119768619537,21.196508407592773,17.916980743408203,11097,8322
5,0.25,2,1.9422633647918701,2.044532060623169,0.10226869583129883,0.1285063624382019,26.083568572998047,26.49839210510254,11097,8322
5,0.5,0,0.08008777350187302,0.23124679923057556,0.15115901827812195,0.0421823114156723,30.38475227355957,31.52845573425293,11097,5548
5,0.5,1,0.0572955459356308,2.674193859100342,2.61689829826355,1.6996299028396606,21.196508407592773,15.801562309265137,11097,5548
5,0.5,2,1.9422633647918701,2.149418592453003,0.2071552276611328,0.1732153296470642,26.083568572998047,26.071062088012695,11097,5548
5,0.75,0,0.08008777350187302,1.0631494522094727,0.983061671257019,0.3679161071777344,30.38475227355957,27.595226287841797,11097,2774
5,0.75,1,0.0572955459356308,2.1828949451446533,2.1255993843078613,15.51982307434082,21.196508407592773,17.033048629760742,11097,2774
5,0.75,2,1.9422633647918701,2.377518653869629,0.4352552890777588,0.3473048806190491,26.083568572998047,23.262243270874023,11097,2774
5,0.95,0,0.08008777350187302,1.5167607069015503,1.4366729259490967,1.3658713102340698,30.38475227355957,26.579998016357422,11097,554
5,0.95,1,0.0572955459356308,1.9146316051483154,1.8573360443115234,18.324596405029297,21.196508407592773,18.041345596313477,11097,554
5,0.95,2,1.9422633647918701,3.5868043899536133,1.6445410251617432,1.5984667539596558,26.083568572998047,19.729393005371094,11097,554
6,0.25,0,0.21882057189941406,0.18212738633155823,-0.036693185567855835,0.027045881375670433,32.33804702758789,35.68073272705078,2800,2100
6,0.25,1,1.0774857997894287,1.3952863216400146,0.31780052185058594,0.05148204788565636,22.90699577331543,25.904870986938477,2800,2100
6,0.5,0,0.21882057189941406,0.7856875061988831,0.566866934299469,0.14717786014080048,32.33804702758789,32.1408805847168,2800,1400
6,0.5,1,1.0774857997894287,1.7269744873046875,0.6494886875152588,0.1309608370065689,22.90699577331543,25.61348533630371,2800,1400
6,0.75,0,0.21882057189941406,3.38639760017395,3.167577028274536,0.8682445883750916,32.33804702758789,25.387252807617188,2800,700
6,0.75,1,1.0774857997894287,3.616239547729492,2.5387537479400635,0.9095261693000793,22.90699577331543,18.831256866455078,2800,700
6,0.95,0,0.21882057189941406,4.773791790008545,4.554971218109131,11.001263618469238,32.33804702758789,24.189308166503906,2800,140
6,0.95,1,1.0774857997894287,5.419414520263672,4.341928482055664,2.4463367462158203,22.90699577331543,15.173121452331543,2800,140
7,0.25,0,0.007077888585627079,0.04074661433696747,0.033668726682662964,0.0031471645925194025,35.04232406616211,34.76310348510742,5939,4454
7,0.25,1,0.03728264197707176,0.05560273304581642,0.01832009106874466,0.0024598620366305113,22.185937881469727,22.819568634033203,5939,4454
7,0.25,2,1.3792791366577148,1.8331154584884644,0.4538363218307495,0.12213695794343948,27.947301864624023,28.240808486938477,5939,4454
7,0.5,0,0.007077888585627079,0.09551576524972916,0.08843787759542465,0.010101128369569778,35.04232406616211,34.02815628051758,5939,2969
7,0.5,1,0.03728264197707176,0.33086419105529785,0.2935815453529358,0.04168321564793587,22.185937881469727,19.171504974365234,5939,2969
7,0.5,2,1.3792791366577148,1.9154630899429321,0.5361839532852173,0.2037678360939026,27.947301864624023,28.263031005859375,5939,2969
7,0.75,0,0.007077888585627079,0.2349209189414978,0.2278430312871933,0.038599587976932526,35.04232406616211,34.07890319824219,5939,1484
7,0.75,1,0.03728264197707176,3.577587127685547,3.54030442237854,3.643629789352417,22.185937881469727,13.229182243347168,5939,1484
7,0.75,2,1.3792791366577148,2.6294431686401367,1.2501640319824219,0.5348034501075745,27.947301864624023,24.910959243774414,5939,1484
7,0.95,0,0.007077888585627079,1.363594651222229,1.356516718864441,1.1460871696472168,35.04232406616211,28.480722427368164,5939,296
7,0.95,1,0.03728264197707176,2.2769131660461426,2.2396304607391357,17.61139488220215,22.185937881469727,16.130708694458008,5939,296
7,0.95,2,1.3792791366577148,3.8955776691436768,2.516298532485962,1.225192904472351,27.947301864624023,17.371370315551758,5939,296
8,0.25,0,2.7518951892852783,3.145017385482788,0.39312219619750977,0.5002198219299316,23.726354598999023,28.301555633544922,6335,4751
8,0.25,1,4.291985034942627,3.1446545124053955,-1.1473305225372314,0.36954936385154724,18.24201774597168,20.767518997192383,6335,4751
8,0.5,0,2.7518951892852783,3.435788154602051,0.6838929653167725,0.8234285116195679,23.726354598999023,28.425722122192383,6335,3167
8,0.5,1,4.291985034942627,2.990973949432373,-1.301011085510254,0.5270752310752869,18.24201774597168,20.101842880249023,6335,3167
8,0.75,0,2.7518951892852783,3.65531325340271,0.9034180641174316,1.1226695775985718,23.726354598999023,28.606639862060547,6335,1583
8,0.75,1,4.291985034942627,2.62796950340271,-1.664015531539917,0.8039630055427551,18.24201774597168,19.509017944335938,6335,1583
8,0.95,0,2.7518951892852783,3.7471721172332764,0.995276927947998,1.2924199104309082,23.726354598999023,28.01170539855957,6335,316
8,0.95,1,4.291985034942627,2.530984878540039,-1.761000156402588,0.865302324295044,18.24201774597168,19.417064666748047,6335,316
9,0.25,0,0.012963807210326195,0.003618603339418769,-0.009345203638076782,0.0015455784741789103,31.96587562561035,33.385154724121094,3485,2613
9,0.25,1,0.4231478273868561,0.06606175005435944,-0.35708606243133545,0.13847555220127106,18.015295028686523,23.091760635375977,3485,2613
9,0.25,2,1.703482985496521,1.5578097105026245,-0.14567327499389648,0.20990172028541565,23.0150089263916,28.43099021911621,3485,2613
9,0.5,0,0.012963807210326195,0.012230814434587955,-0.0007329927757382393,0.0017235539853572845,31.96587562561035,32.77744674682617,3485,1742
9,0.5,1,0.4231478273868561,0.4056408405303955,-0.01750698685646057,0.039128318428993225,18.015295028686523,20.904190063476562,3485,1742
9,0.5,2,1.703482985496521,1.9699549674987793,0.2664719820022583,0.296311616897583,23.0150089263916,26.997154235839844,3485,1742
9,0.75,0,0.012963807210326195,0.258471816778183,0.24550801515579224,0.04429708421230316,31.96587562561035,29.35141372680664,3485,871
9,0.75,1,0.4231478273868561,2.364032030105591,1.9408842325210571,0.8238949179649353,18.015295028686523,18.58306121826172,3485,871
9,0.75,2,1.703482985496521,2.689143657684326,0.9856606721878052,0.47151514887809753,23.0150089263916,25.130836486816406,3485,871
9,0.95,0,0.012963807210326195,1.5016422271728516,1.4886784553527832,1.5928492546081543,31.96587562561035,25.960140228271484,3485,174
9,0.95,1,0.4231478273868561,1.4661340713500977,1.042986273765564,18.80962562561035,18.015295028686523,19.457656860351562,3485,174
9,0.95,2,1.703482985496521,4.760536193847656,3.0570530891418457,7.955441951751709,23.0150089263916,15.561690330505371,3485,174
10,0.25,0,0.004543408751487732,0.16364404559135437,0.15910063683986664,0.02147478237748146,35.335113525390625,29.98127555847168,7178,5383
10,0.25,1,0.07229746133089066,0.42732322216033936,0.3550257682800293,0.05152105167508125,20.207874298095703,19.823894500732422,7178,5383
10,0.25,2,1.4813166856765747,2.020674467086792,0.5393577814102173,0.1971876472234726,27.43372344970703,26.72447967529297,7178,5383
10,0.5,0,0.004543408751487732,0.22954939305782318,0.22500598430633545,0.030202487483620644,35.335113525390625,29.251941680908203,7178,3589
10,0.5,1,0.07229746133089066,0.9035070538520813,0.8312095999717712,0.1821504384279251,20.207874298095703,18.07023811340332,7178,3589
10,0.5,2,1.4813166856765747,1.9518016576766968,0.47048497200012207,0.17534127831459045,27.43372344970703,26.455440521240234,7178,3589
10,0.75,0,0.004543408751487732,0.469685822725296,0.4651424288749695,0.11219673603773117,35.335113525390625,29.00698471069336,7178,1794
10,0.75,1,0.07229746133089066,3.3824968338012695,3.31019926071167,1.2148665189743042,20.207874298095703,14.968750953674316,7178,1794
10,0.75,2,1.4813166856765747,3.0321273803710938,1.550810694694519,0.868017852306366,27.43372344970703,22.697528839111328,7178,1794
10,0.95,0,0.004543408751487732,1.4787538051605225,1.4742103815078735,1.2581392526626587,35.335113525390625,24.56895637512207,7178,358
10,0.95,1,0.07229746133089066,2.7288641929626465,2.656566619873047,10.336570739746094,20.207874298095703,16.39386558532715,7178,358
10,0.95,2,1.4813166856765747,3.533907651901245,2.052590847015381,1.8152426481246948,27.43372344970703,18.883163452148438,7178,358
11,0.25,0,2.7545478343963623,3.3468711376190186,0.5923233032226562,0.7480663657188416,30.3601016998291,25.434858322143555,7099,5324
11,0.5,0,2.7545478343963623,2.982862949371338,0.22831511497497559,1.780022144317627,30.3601016998291,24.496179580688477,7099,3549
11,0.75,0,2.7545478343963623,2.4169623851776123,-0.33758544921875,3.0420353412628174,30.3601016998291,25.090301513671875,7099,1774
11,0.95,0,2.7545478343963623,2.0209362506866455,-0.7336115837097168,4.381033897399902,30.3601016998291,25.988250732421875,7099,354
12,0.25,0,0.17648957669734955,0.4850310981273651,0.30854153633117676,0.035024650394916534,32.47053146362305,31.11423110961914,6651,4988
12,0.25,1,1.2938722372055054,1.2838544845581055,-0.010017752647399902,0.04731374233961105,23.54013442993164,24.971847534179688,6651,4988
12,0.5,0,0.17648957669734955,2.7032909393310547,2.526801347732544,0.9080634713172913,32.47053146362305,27.876728057861328,6651,3325
12,0.5,1,1.2938722372055054,1.5554388761520386,0.2615666389465332,0.08985063433647156,23.54013442993164,21.808935165405273,6651,3325
12,0.75,0,0.17648957669734955,2.5127596855163574,2.3362700939178467,0.9709310531616211,32.47053146362305,27.712261199951172,6651,1662
12,0.75,1,1.2938722372055054,1.58536696434021,0.2914947271347046,0.11226744949817657,23.54013442993164,21.765117645263672,6651,1662
12,0.95,0,0.17648957669734955,4.9173970222473145,4.740907669067383,3.640133857727051,32.47053146362305,24.84825897216797,6651,332
12,0.95,1,1.2938722372055054,2.439924955368042,1.1460527181625366,0.4272535741329193,23.54013442993164,18.91447639465332,6651,332
13,0.25,0,0.8687580227851868,0.9396868944168091,0.07092887163162231,0.007649537641555071,26.309551239013672,27.161266326904297,10344,7758
13,0.5,0,0.8687580227851868,1.1991866827011108,0.3304286599159241,0.03894747048616409,26.309551239013672,25.641809463500977,10344,5172
13,0.75,0,0.8687580227851868,1.6193671226501465,0.7506090998649597,0.14749686419963837,26.309551239013672,25.338258743286133,10344,2586
13,0.95,0,0.8687580227851868,2.7129719257354736,1.8442139625549316,0.9834685921669006,26.309551239013672,27.164691925048828,10344,517
14,0.25,0,2.898815631866455,3.623473644256592,0.7246580123901367,0.9887635111808777,30.723243713378906,26.385988235473633,7182,5386
14,0.5,0,2.898815631866455,3.5852348804473877,0.6864192485809326,1.65558922290802,30.723243713378906,25.75666046142578,7182,3591
14,0.75,0,2.898815631866455,3.636399507522583,0.7375838756561279,2.4203906059265137,30.723243713378906,26.153690338134766,7182,1795
14,0.95,0,2.898815631866455,3.3019089698791504,0.4030933380126953,4.013758659362793,30.723243713378906,27.491867065429688,7182,359
15,0.25,0,2.175318956375122,3.314768075942993,1.139449119567871,1.8113608360290527,29.23184585571289,27.43916893005371,5826,4369
15,0.5,0,2.175318956375122,3.3973569869995117,1.2220380306243896,2.039762020111084,29.23184585571289,27.081758499145508,5826,2913
15,0.75,0,2.175318956375122,3.5060946941375732,1.3307757377624512,3.1660044193267822,29.23184585571289,27.025287628173828,5826,1456
15,0.95,0,2.175318956375122,3.513244390487671,1.3379254341125488,4.4313764572143555,29.23184585571289,26.670568466186523,5826,291
16,0.25,0,0.6354988217353821,1.4687012434005737,0.8332024216651917,0.1343168169260025,31.910112380981445,28.28183937072754,6144,4608
16,0.25,1,1.8256720304489136,2.7301228046417236,0.9044507741928101,0.25662538409233093,22.754344940185547,19.721420288085938,6144,4608
16,0.5,0,0.6354988217353821,4.32023286819458,3.6847341060638428,1.0216679573059082,31.910112380981445,24.866762161254883,6144,3072
16,0.5,1,1.8256720304489136,2.6399824619293213,0.8143104314804077,0.19597811996936798,22.754344940185547,20.851768493652344,6144,3072
16,0.75,0,0.6354988217353821,3.8534445762634277,3.2179458141326904,3.7918448448181152,31.910112380981445,25.15622901916504,6144,1536
16,0.75,1,1.8256720304489136,3.084329605102539,1.2586575746536255,0.48758548498153687,22.754344940185547,19.077600479125977,6144,1536
16,0.95,0,0.6354988217353821,3.5888733863830566,2.9533746242523193,1.8870903253555298,31.910112380981445,25.619937896728516,6144,307
16,0.95,1,1.8256720304489136,3.9168546199798584,2.0911827087402344,1.1338062286376953,22.754344940185547,10.316140174865723,6144,307
17,0.25,0,0.07989911735057831,0.16516657173633575,0.08526745438575745,0.008062032051384449,29.04303741455078,30.678321838378906,7272,5454
17,0.25,1,0.03125537559390068,0.28191226720809937,0.2506569027900696,0.033617328852415085,20.561235427856445,19.336685180664062,7272,5454
17,0.25,2,1.6307692527770996,2.3302316665649414,0.6994624137878418,0.20481735467910767,25.548851013183594,25.826169967651367,7272,5454
17,0.5,0,0.07989911735057831,0.4991534650325775,0.4192543625831604,0.055724527686834335,29.04303741455078,27.619815826416016,7272,3636
17,0.5,1,0.03125537559390068,1.5423086881637573,1.5110533237457275,0.3879067897796631,20.561235427856445,17.396087646484375,7272,3636
17,0.5,2,1.6307692527770996,2.5126519203186035,0.8818826675415039,0.25487786531448364,25.548851013183594,25.122793197631836,7272,3636
17,0.75,0,0.07989911735057831,0.2558783292770386,0.17597921192646027,0.01836579665541649,29.04303741455078,29.846521377563477,7272,1818
17,0.75,1,0.03125537559390068,2.358468770980835,2.3272132873535156,1.3285895586013794,20.561235427856445,16.941089630126953,7272,1818
17,0.75,2,1.6307692527770996,2.650106191635132,1.0193369388580322,0.36877748370170593,25.548851013183594,25.379480361938477,7272,1818
17,0.95,0,0.07989911735057831,0.14585386216640472,0.06595474481582642,0.01044484507292509,29.04303741455078,32.09398651123047,7272,363
17,0.95,1,0.03125537559390068,1.5429966449737549,1.511741280555725,8.792082786560059,20.561235427856445,17.336082458496094,7272,363
17,0.95,2,1.6307692527770996,3.3187050819396973,1.6879358291625977,1.5303170680999756,25.548851013183594,24.051393508911133,7272,363
18,0.25,0,0.29504215717315674,0.47176939249038696,0.17672723531723022,0.03481125086545944,34.99012756347656,33.881290435791016,2075,1556
18,0.25,1,1.0909720659255981,1.2341299057006836,0.14315783977508545,0.02562897279858589,26.158071517944336,26.95360565185547,2075,1556
18,0.5,0,0.29504215717315674,0.428484708070755,0.13344255089759827,0.023857610300183296,34.99012756347656,33.38462448120117,2075,1037
18,0.5,1,1.0909720659255981,1.711014747619629,0.6200426816940308,0.2271995097398758,26.158071517944336,26.19096565246582,2075,1037
18,0.75,0,0.29504215717315674,1.277104139328003,0.9820619821548462,0.21106430888175964,34.99012756347656,26.65285301208496,2075,518
18,0.75,1,1.0909720659255981,1.9311063289642334,0.8401342630386353,0.5484069585800171,26.158071517944336,22.487930297851562,2075,518
18,0.95,0,0.29504215717315674,5.179291248321533,4.884249210357666,6.142510414123535,34.99012756347656,23.970314025878906,2075,103
18,0.95,1,1.0909720659255981,4.486154079437256,3.3951821327209473,1.2882596254348755,26.158071517944336,20.352493286132812,2075,103
19,0.25,0,0.010241369716823101,0.03854711726307869,0.028305746614933014,0.0019710606429725885,31.78529167175293,28.587467193603516,3069,2301
19,0.25,1,0.015471444465219975,0.0787549689412117,0.0632835254073143,0.005689278710633516,23.5356388092041,22.281763076782227,3069,2301
19,0.25,2,1.9718729257583618,2.4641826152801514,0.49230968952178955,0.21535702049732208,28.118106842041016,27.67056655883789,3069,2301
19,0.5,0,0.010241369716823101,0.05328649282455444,0.04304512217640877,0.003909268882125616,31.78529167175293,30.866121292114258,3069,1534
19,0.5,1,0.015471444465219975,0.24978449940681458,0.23431305587291718,0.03157437965273857,23.5356388092041,20.234386444091797,3069,1534
19,0.5,2,1.9718729257583618,2.3876450061798096,0.41577208042144775,0.18220742046833038,28.118106842041016,27.365169525146484,3069,1534
19,0.75,0,0.010241369716823101,0.27541792392730713,0.26517656445503235,0.04404005780816078,31.78529167175293,30.69265365600586,3069,767
19,0.75,1,0.015471444465219975,1.7175428867340088,1.7020714282989502,5.0682501792907715,23.5356388092041,16.17011070251465,3069,767
19,0.75,2,1.9718729257583618,2.9907920360565186,1.0189191102981567,0.4110548794269562,28.118106842041016,24.319812774658203,3069,767
19,0.95,0,0.010241369716823101,1.4383374452590942,1.428096055984497,0.8991978764533997,31.78529167175293,26.262975692749023,3069,153
19,0.95,1,0.015471444465219975,1.1469531059265137,1.131481647491455,20.232080459594727,23.5356388092041,19.122262954711914,3069,153
19,0.95,2,1.9718729257583618,3.3198912143707275,1.3480182886123657,3.117257833480835,28.118106842041016,18.548633575439453,3069,153
20,0.25,0,2.1532318592071533,1.96181058883667,-0.1914212703704834,3.624037742614746,30.6381778717041,26.210023880004883,10991,8243
20,0.25,1,2.461652994155884,1.9717494249343872,-0.4899035692214966,0.2177380472421646,19.176483154296875,18.614070892333984,10991,8243
20,0.5,0,2.1532318592071533,4.314524173736572,2.161292314529419,4.336875915527344,30.6381778717041,25.080171585083008,10991,5495
20,0.5,1,2.461652994155884,3.439833164215088,0.9781801700592041,0.3831807076931,19.176483154296875,18.96563720703125,10991,5495
20,0.75,0,2.1532318592071533,4.73610782623291,2.582875967025757,6.387490749359131,30.6381778717041,24.75368881225586,10991,2747
20,0.75,1,2.461652994155884,5.664703369140625,3.203050374984741,1.7632873058319092,19.176483154296875,15.120627403259277,10991,2747
20,0.95,0,2.1532318592071533,4.1744465827941895,2.021214723587036,10.235079765319824,30.6381778717041,24.70274543762207,10991,549
20,0.95,1,2.461652994155884,5.308091163635254,2.84643816947937,2.7745447158813477,19.176483154296875,12.299922943115234,10991,549
21,0.25,0,0.0032900692895054817,0.02872101590037346,0.025430947542190552,0.0021930106449872255,33.58802032470703,34.0078010559082,3701,2775
21,0.25,1,0.009242074564099312,0.23790553212165833,0.22866345942020416,0.03737436607480049,24.34644889831543,21.501911163330078,3701,2775
21,0.25,2,1.7741799354553223,2.216322183609009,0.4421422481536865,0.2074185609817505,29.13274574279785,29.353519439697266,3701,2775
21,0.5,0,0.0032900692895054817,0.07334375381469727,0.07005368173122406,0.007613592781126499,33.58802032470703,33.47382354736328,3701,1850
21,0.5,1,0.009242074564099312,0.25786617398262024,0.24862410128116608,0.03646063432097435,24.34644889831543,21.04996681213379,3701,1850
21,0.5,2,1.7741799354553223,2.393036127090454,0.6188561916351318,0.4779232144355774,29.13274574279785,29.12067985534668,3701,1850
21,0.75,0,0.0032900692895054817,0.1265878528356552,0.123297780752182,0.01532578095793724,33.58802032470703,32.72503662109375,3701,925
21,0.75,1,0.009242074564099312,0.6082558631896973,0.5990138053894043,0.11026320606470108,24.34644889831543,19.591360092163086,3701,925
21,0.75,2,1.7741799354553223,2.472075939178467,0.6978960037231445,0.6512582302093506,29.13274574279785,28.50209617614746,3701,925
21,0.95,0,0.0032900692895054817,1.4127233028411865,1.4094332456588745,0.6955329775810242,33.58802032470703,25.4366512298584,3701,185
21,0.95,1,0.009242074564099312,2.214202880859375,2.204960823059082,19.05847930908203,24.34644889831543,18.6224365234375,3701,185
21,0.95,2,1.7741799354553223,3.039686918258667,1.2655069828033447,2.2868411540985107,29.13274574279785,21.864404678344727,3701,185
22,0.25,0,0.1833491325378418,0.2489728033542633,0.06562367081642151,0.011323109269142151,28.043485641479492,27.33222770690918,4835,3626
22,0.25,1,0.14176960289478302,0.27395620942115784,0.13218660652637482,0.011085090227425098,27.61553382873535,25.745445251464844,4835,3626
22,0.25,2,0.009854850359261036,0.23999357223510742,0.23013871908187866,0.039325080811977386,30.703327178955078,29.641407012939453,4835,3626
22,0.25,3,1.853108525276184,1.7039815187454224,-0.14912700653076172,0.19293920695781708,29.222070693969727,28.662416458129883,4835,3626
22,0.5,0,0.1833491325378418,4.064075946807861,3.8807268142700195,1.810532569885254,28.043485641479492,23.209245681762695,4835,2417
22,0.5,1,0.14176960289478302,5.641380310058594,5.499610900878906,14.260885238647461,27.61553382873535,21.510814666748047,4835,2417
22,0.5,2,0.009854850359261036,4.319562911987305,4.309708118438721,4.719663619995117,30.703327178955078,22.784557342529297,4835,2417
22,0.5,3,1.853108525276184,3.0313937664031982,1.1782852411270142,1.9523067474365234,29.222070693969727,17.641218185424805,4835,2417
22,0.75,0,0.1833491325378418,3.9811923503875732,3.7978432178497314,2.596547842025757,28.043485641479492,23.042375564575195,4835,1208
22,0.75,1,0.14176960289478302,4.060173511505127,3.9184038639068604,14.548572540283203,27.61553382873535,22.595727920532227,4835,1208
22,0.75,2,0.009854850359261036,4.2888970375061035,4.2790422439575195,3.6483147144317627,30.703327178955078,19.864662170410156,4835,1208
22,0.75,3,1.853108525276184,2.9338696002960205,1.0807610750198364,2.823035955429077,29.222070693969727,17.308116912841797,4835,1208
22,0.95,0,0.1833491325378418,4.267049789428711,4.083700656890869,3.762133836746216,28.043485641479492,22.234037399291992,4835,241
22,0.95,1,0.14176960289478302,4.138808250427246,3.9970386028289795,15.798200607299805,27.61553382873535,22.93059539794922,4835,241
22,0.95,2,0.009854850359261036,4.020002841949463,4.010148048400879,3.3280293941497803,30.703327178955078,18.980165481567383,4835,241
22,0.95,3,1.853108525276184,2.6276137828826904,0.7745052576065063,3.542818546295166,29.222070693969727,17.738710403442383,4835,241
23,0.25,0,0.36254045367240906,0.5348898768424988,0.17234942317008972,0.017035188153386116,32.79243087768555,33.82010269165039,5022,3766
23,0.25,1,2.1305909156799316,2.7040863037109375,0.5734953880310059,0.532699465751648,26.389381408691406,24.93330192565918,5022,3766
23,0.5,0,0.36254045367240906,1.0733952522277832,0.7108547687530518,0.10278399288654327,32.79243087768555,31.964962005615234,5022,2511
23,0.5,1,2.1305909156799316,3.090944766998291,0.9603538513183594,0.7128345966339111,26.389381408691406,23.298221588134766,5022,2511
23,0.75,0,0.36254045367240906,0.6739599704742432,0.3114195168018341,0.030229924246668816,32.79243087768555,33.075904846191406,5022,1255
23,0.75,1,2.1305909156799316,3.0660672187805176,0.9354763031005859,0.7674498558044434,26.389381408691406,23.45317268371582,5022,1255
23,0.95,0,0.36254045367240906,4.450423240661621,4.087882995605469,14.71718978881836,32.79243087768555,25.818906784057617,5022,251
23,0.95,1,2.1305909156799316,4.09356689453125,1.9629759788513184,6.253362655639648,26.389381408691406,19.71918296813965,5022,251
24,0.25,0,2.209002733230591,2.54681396484375,0.3378112316131592,0.5372000336647034,31.87359619140625,31.42978858947754,2495,1871
24,0.5,0,2.209002733230591,3.1197848320007324,0.9107820987701416,1.2367056608200073,31.87359619140625,30.2227725982666,2495,1247
24,0.75,0,2.209002733230591,3.275789260864258,1.066786527633667,2.767141580581665,31.87359619140625,29.834455490112305,2495,623
24,0.95,0,2.209002733230591,2.8090031147003174,0.6000003814697266,4.101949691772461,31.87359619140625,28.1495361328125,2495,124
25,0.25,0,4.935112476348877,4.404652118682861,-0.5304603576660156,0.8593539595603943,22.69768714904785,24.19539451599121,8813,6609
25,0.5,0,4.935112476348877,4.031881809234619,-0.9032306671142578,1.0284603834152222,22.69768714904785,24.17729377746582,8813,4406
25,0.75,0,4.935112476348877,2.248687267303467,-2.68642520904541,2.7809672355651855,22.69768714904785,25.714900970458984,8813,2203
25,0.95,0,4.935112476348877,2.9373655319213867,-1.9977469444274902,2.012787342071533,22.69768714904785,25.719331741333008,8813,440
26,0.25,0,0.07889082282781601,0.03565506637096405,-0.04323575645685196,0.004783641546964645,30.970624923706055,34.073341369628906,9978,7483
26,0.25,1,0.5262630581855774,0.8368539810180664,0.310590922832489,0.11447510123252869,17.601606369018555,20.666669845581055,9978,7483
26,0.25,2,2.182727813720703,2.160412549972534,-0.022315263748168945,0.14626221358776093,23.879812240600586,26.403779983520508,9978,7483
26,0.5,0,0.07889082282781601,0.23182833194732666,0.15293750166893005,0.03233976289629936,30.970624923706055,32.08462905883789,9978,4989
26,0.5,1,0.5262630581855774,1.410165548324585,0.8839024901390076,0.29563969373703003,17.601606369018555,19.94830322265625,9978,4989
